"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15"
"24",24,-0.0122870008089425,0.0058411125068236,0.00474418227452312,0.0037846103231371,-0.00437159690826449,-0.00103260949563913,-0.00186303835676006,-0.00720208854194381,-0.00688802311474894,-0.0012757937531933,0.00707874323612726,0.000359636930137381,0.00227690776567758,0.00758415718912019,-0.00439282116405079,0.000467234484590479
"25",25,-0.012343521688099,0.00698263254680684,0.000913395623187361,0.00362835460338049,-0.00367420147236657,-0.00394220907034092,-0.00489570417908674,-0.00739769267242553,0.0011847062254551,0.00456924395219976,0.00732023761714412,-0.00270905330363035,0.00355866331378871,0.00396126277260478,0.00175157387884043,0.00271773756259137
"26",26,-0.0144355643750707,0.00556115512619077,0.00290044991682028,0.0016884909562614,-0.00446024942356579,-0.000356916900237105,-0.00430687314327943,-0.00598761803951287,-0.00622455370329298,-6.67040638263463e-05,0.00780889126501095,0.00061242912145008,0.00153289768557077,0.00581996053869595,0.00100284930834404,0.00422477714343545
"27",27,-0.00981423759429819,0.00820168423782737,-0.0010398669910333,0.000518269223720237,-0.00296431181531311,0.00026822345462214,-0.00276530988285826,-0.00303454399800143,-0.00142217484050749,-0.000897266225204254,0.00480573067763343,-0.0006539810685339,0.00138711433264333,0.00478654403676363,-8.96443679099921e-05,0.00389923353546427
"28",28,-0.0169637338296077,0.00758176083064865,0.00206727450090417,0.00413967773581647,-0.00614096279103813,-0.00276697463696973,-0.00602912313878429,-0.00929698808909832,-0.00356314082344962,0.00361773526918961,0.010163138363223,-0.00220664968627296,0.00279468088442821,0.0111097955769738,0.000506985338225929,0.00228112950532598
"29",29,-0.0146195154543698,0.00516306995505856,0.00492454627054025,0.00281151418722898,-0.00348359431777925,-0.00239628327045306,-0.000557442608112335,-0.00606714365226758,-0.00337853835530538,0.000363947683001797,0.00825190410519492,-0.00222000775935237,0.00129247247082882,0.00513675434130776,-0.00237854672960479,0.001190454045058
"30",30,-0.0138031671585447,0.00535616300990372,0.00415053779090983,0.00241980482143004,-0.00435982022921392,-0.00194007944042065,-0.00239628199013839,-0.00502133952213301,-0.00657098526696029,-0.00117878592288172,0.00802055482355593,-0.00024582266387098,-0.00212943933162692,0.00795776238405873,0.00196059342207266,0.00378149243153965
"31",31,-0.0158247352653607,0.00544214922699104,0.00121923414427863,0.00336303039772118,-0.00483438727685342,0.00281523998549688,-0.00197873218284279,-0.00322638213154239,-0.0027770926138068,0.00156590793976486,0.00490338003264165,-0.00159730415281016,0.00280929818621467,0.0102526062923753,0.00208828965325578,0.00375089011359144
"32",32,-0.0132100043972778,0.00599699512946833,0.00163016270968117,0.00406875820329998,-0.000214537531708349,-0.000527298420656419,-0.000756015018071619,-0.00566169103442189,-0.000800423464325386,-0.00130817841878927,0.00650788848383376,0.00085491774267806,0.00326000588757034,0.00468984858259533,-0.000572200474895937,0.00146288514273339
"33",33,-0.0122934526021398,0.00940046526107183,0.000629054502862541,-0.000877737515015202,-0.00246777724318491,-0.00110890659342777,-0.00162389763522447,-0.00485979042035998,-0.00356008074109391,0.00129941502564099,0.00693277302569843,-0.0021524856553149,0.00301561838266745,0.00897062583950371,0.000192437580897404,0.00326595801984535
"34",34,-0.0112117176163114,0.00702656091508626,0.00439289856875338,0.00310184291451384,-0.00540531192809142,-0.00071889556758405,-0.00391881354180556,-0.00589064178178905,-0.0041181540177516,0.00213885254286297,0.00981804451195594,0.00103917601768617,0.00276211927949107,0.00567995860521586,0.00180717236820836,0.00254974058551593
