"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5"
"1",1,0.00393443830034694,-0.00537233274793932,0.00266745740186572,-0.00890252726927911,-0.00131015993431709,0.000530648335595947
"2",2,0.00227501135988458,-0.0137296745991522,-0.00573611925347183,-0.0025328885823805,-0.0031232047074592,0.00545067638003213
"3",3,-0.00878568020012799,-0.0129975219468594,-0.00114542136004745,-0.00499294694828752,0.00106410593863023,-0.00499863264576972
"4",4,0.00442131902370097,-0.00784426019463622,-0.00985315169251249,0.000758492549143642,0.00192901986165112,0.00223083370928122
"5",5,0.00422388733360168,-0.00811138256230679,-0.0128867221706478,0.00295136091822006,0.00306918600844451,-0.00130926957036393
"6",6,-1.38400981085428e-05,-0.013737062804716,-0.00024385334501185,-0.00704704299787608,-0.00389915071858132,-0.00131914768807978
"7",7,0.00786772906244085,0.000370728239843677,-0.00641644172312807,-0.0122584093073633,-0.00357881007677671,0.00905746708975158
"8",8,0.00334323655068906,0.00151420794663876,-0.0105375187986022,-0.00974238186890581,-0.000764626499402839,0.0026155673553492
"9",9,0.00793590357983917,-0.0111223044058049,-0.0132810049729282,-0.00919617593559793,0.0127171239116007,-0.000720664492224199
"10",10,0.00138756596846058,-0.0141129038788598,-0.00726210099976825,-0.0127126712425752,0.0101824813986114,-0.00231065820777194
"11",11,-0.00732938744717207,-0.0108858736004792,-0.00048571098628742,-0.00329461265650106,-0.00513679875942515,0.00312649224642456
"12",12,0.00111465416644997,-0.0112824161449745,0.00297862636033521,-0.00785112175556557,0.00212325893511624,0.00252323171753971
"13",13,0.00215983738067659,-0.00961183570145855,0.00298228057317616,-0.0127855259057782,-5.19652860058097e-06,0.00481937753154598
"14",14,0.00737669908660428,-0.00926367318113823,-0.00845345454386411,-0.00479574590179184,0.00673982506664291,0.00504245612981688
"15",15,0.0084597299335268,-0.00274913650982945,-0.00516324767806308,0.000145748981646203,-0.00436767044984807,0.00237424046980229
"16",16,0.00637351802513897,-0.0054206173743698,-0.00997960984288635,-0.00230185885605714,-0.00123906487043822,0.00543810397363054
"17",17,0.00164002851427233,-0.0108875588459386,-0.0170895396411468,-0.00442138357825392,0.00457347885751781,-0.0019741948151194
"18",18,0.00134530907682783,-0.0043339456249637,-0.00283957107689084,-0.0079339003264931,-0.00151225221546479,0.000436371356449319
"19",19,0.00189648117887734,-0.0069845015198808,-0.00900495988366357,-0.00581472054183136,-0.00105407782049903,0.00687464504343464
"20",20,0.00214836035697974,-0.0125399532804238,-0.00428073633488663,-0.00910087485852713,0.00805590063789785,0.00168144429541623
"21",21,0.0036150477741323,0.0021717973678729,-0.0139109702121533,0.000762764822686468,0.000420407190674051,0.00385745146711677
"22",22,0.00232875699099096,-0.00934282771100302,-0.000737838110917046,-0.00587678521995072,0.00333310138339849,-0.00282584375239887
"23",23,0.00407215455530711,-0.00171680093453118,-0.00390366532055027,-0.0052074785933868,-0.000551601153317104,-0.000663525608115094
"24",24,0.0128723385769928,-0.00407523197875676,-0.00597726773493373,-0.00641401584847085,0.00233652068971964,0.00480205482270908
"25",25,0.00582695075595661,-0.0087538585093092,-0.00144699444875542,-0.0055651454742012,0.00131773268741288,0.00672982921258401
"26",26,0.00668601580757988,-0.0027090521904066,-0.0127959982946072,0.00436642464979617,-0.00276999305034902,0.00740812475923812
"27",27,0.00750017392075036,-0.0100920585840002,-0.00776995762143054,-0.0075014191860552,0.00152213118254311,0.00448757404649057
"28",28,-0.00575246448977874,-0.00209986838221906,-0.000728901791762093,-0.00634642389365982,-0.00199515563333211,0.00444452822118288
"29",29,0.000810575384408509,-0.0123782233453407,0.00628756159650529,0.00334861238254268,-0.00839760428187058,0.00504294569874458
"30",30,0.00674025555639964,-0.0166697991119388,-0.00699555103248014,-0.0178797854314067,0.00166648370031604,0.000396733984592913
