"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16","coef_lag17","coef_lag18"
"11",11,0.0169763433783547,0.0225075347379317,0.0266597037671405,0.0366277933831071,0.0319961307721294,0.0361722298703456,0.0240188617710274,0.0199210188577852,0.00153091461541893,-0.00330068186911763,-0.0038989131610799,-0.00246728594395677,0.0108603132529817,0.0179507586701286,0.0213817341015995,0.0258525611561272,0.00915250602651748,0.0181563058300616,0.00585098940992848
"12",12,0.0137294878718447,0.018296974216151,0.0251873782213648,0.0317630720049603,0.0355411050428074,0.0258570214898816,0.019347030497934,0.0205831938124211,0.00558060908810599,0.00021507156956823,-0.00550899102298491,-0.001519287400424,0.00826674188503133,0.0121604825514973,0.022031673845745,0.0284183347856808,0.015642609740005,0.0203608379417701,0.0106294109559818
"13",13,0.0151030255308867,0.0121583410178909,0.0222721139353646,0.021731026856493,0.0210911943106525,0.025669743419774,0.0176821917916236,0.0164524077983449,0.00365339640182582,0.00501486221611069,-0.0102545236529926,-0.00805415293704925,0.00348568431343704,0.0115848905042818,0.0137871414152819,0.0137634002438269,0.00922523853158617,0.013762516743986,-0.00525031617452204
"14",14,0.015742925476086,0.0201186572678783,0.0264969971903194,0.0347232976093842,0.0355322260968299,0.0305109247255633,0.0189873799300453,0.0204508536675803,0.00287903856298284,-0.00121311806860893,-0.00623080255420159,-0.00203830144127008,0.0111045666826683,0.014784712118688,0.0159395975681807,0.0226393286432428,0.0122918268870457,0.0187780222375699,0.00292598528065281
"15",15,0.0118797640697043,0.0190676006408694,0.0289538386043001,0.0357681067489896,0.0368475151619839,0.0285420451494187,0.0214206502748542,0.0181680344153663,-0.00230616257715698,-0.00360265214929476,-0.0111218367969065,0.00282553254267633,0.0110265243156392,0.0138962714349675,0.0198701132370408,0.0279313759292722,0.0154928826119317,0.0180013791525905,0.00915612808243675
"16",16,0.0163161998149007,0.0138792953152326,0.0219405150371425,0.0287271337071418,0.0293556230264281,0.0253714970796948,0.0127023405598527,0.0183513338713286,-0.00103947798466899,-0.00286639602236015,-0.00771013363515256,-0.00645596231330414,0.0097944250774335,0.00908695623410607,0.0137958908974265,0.0216970892619309,0.00680615064103894,0.0171154890210418,-0.000610954483825806
"17",17,0.0179775409101978,0.0206727448875385,0.0284290508473837,0.0335923099807267,0.0357427124661526,0.0318050067767699,0.0193550579472767,0.0214902163507659,0.00234136396852483,0.00277489739978733,-0.00548522105861116,0.00108708311017465,0.0113551470049595,0.0156229514140127,0.0201070905955301,0.0225808624644561,0.0100336878453181,0.0142184350964612,0.00338265757714416
"18",18,0.0169477963615295,0.0189574250035084,0.0269073499576435,0.0323693461781901,0.0325916353359029,0.0278914085102165,0.0151067326164158,0.0207334792216064,-0.000425446398591722,0.00194115947042161,-0.0102265226746884,-0.00127035345224479,0.00958229968805907,0.0140723149380584,0.0213996512124731,0.0247270454020991,0.0119117417622722,0.0216067555539328,0.00225865801549602
"19",19,0.0180018884365085,0.0213855311393241,0.029390670133947,0.0380819644468489,0.0382481368496271,0.0361916683621869,0.0228815735830223,0.0252563878957287,0.00312322755431502,-0.00215721215813261,-0.0108386624129544,-0.00347519409509718,0.00817884387855904,0.0140543116491374,0.0198559634265803,0.0283374017223605,0.010593799607903,0.0186712303763894,0.00221604910049821
"20",20,0.0173118583038424,0.0222343696441617,0.0332106543584348,0.0392703853246116,0.0427402115623991,0.0397769322759792,0.0269851920872667,0.0211208603217761,0.000786299174223329,-0.00471358553867158,-0.012719867629157,-0.0014422453450862,0.0150070631068558,0.0212102477770096,0.0230083559742267,0.0288279132912623,0.0220670502156319,0.0203674432356213,0.00310290231413954
