"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16","coef_lag17","coef_lag18","coef_lag19","coef_lag20"
"21",21,0.0107029043751328,0.0169682598998299,0.0240541656349436,0.0333380012365425,0.0352188642807947,0.0355732016609895,0.0148406650648071,0.0164650789641676,-0.00176516473370812,-0.0103745201969355,-0.0163126714409009,0.00137749176886922,0.0229671889763142,0.0189050553727203,0.0197002563803627,0.0209351619310832,0.0192726582238116,NA,NA,-0.00259643837340941,NA
"22",22,0.00888086834725331,0.0165612405285571,0.0278141277481199,0.0327635405383045,0.0362107877650752,0.0328016965400452,0.00878775678977376,0.0129589929297499,-0.00877558745811286,-0.0087291179302169,-0.0174698489664632,0.00460190493724139,0.0235859346044249,0.0145648568247301,0.0196797929708963,0.0212716552723391,0.0215821637170689,NA,NA,0.000157672340436318,NA
"23",23,0.00784518489231606,0.0124529526236258,0.0249070016443474,0.0277610421640486,0.0274140610459319,0.0363207719475183,0.0156648606268584,0.0182334111171331,-0.000722369280645278,-0.00497452294368378,-0.0152050903299915,0.00307027250241658,0.0228874329345922,0.0121836882642362,0.0117231840599268,0.017256531004123,0.0226955246649118,NA,NA,0.00771456047512254,NA
"24",24,0.0135675289122249,0.0194623436498933,0.0300899281693279,0.0361210271059815,0.0394515649120265,0.0337250685623425,0.015179396795977,0.0190465880596597,-0.00192823657776054,-0.00637362657997251,-0.00921995264721847,0.0140932698868647,0.0232983235363786,0.0202135705847167,0.0201157442032698,0.0239910114423995,0.0152337047802217,NA,NA,0.00718016105782057,NA
"25",25,0.0101758934078623,0.0152375195183615,0.0267716799142347,0.0300856221655524,0.0324115174756583,0.0344830593932981,0.0155386653472913,0.0195423795589752,0.000403011577297673,-0.00383117008999538,-0.0110514898530591,0.00709308260357801,0.024433176412641,0.0149062070134522,0.0169478014464866,0.0211518322885766,0.0164124623469409,NA,NA,0.0066746392913519,NA
"26",26,0.00763953721366314,0.0174020416732983,0.0315379379257759,0.0375558368679042,0.0393869663205191,0.0397868637415288,0.0170514122536433,0.0184445557040746,3.04704177303005e-05,-0.0118658584111419,-0.0172959864713667,0.00665422046420539,0.0256972088694103,0.021006900530185,0.0169972606467069,0.0284499882307373,0.0252076881067525,NA,NA,0.00779977506915368,NA
"27",27,0.00897943210415635,0.0121984030170514,0.0272378449190409,0.0266720220363025,0.0282945115357864,0.0267233607343043,0.014470858544831,0.0165285643637546,0.00144490689538841,-0.00342102690757269,-0.0124156599730217,0.00315992792136012,0.0162418413696468,0.00975296259112799,0.00958043570028147,0.0208851186322908,0.0223775088625539,NA,NA,0.0065736436683786,NA
"28",28,0.0176809932284446,0.025546672172148,0.0353933508846996,0.0402099885761897,0.0449933392962146,0.0371523554179856,0.0144803132784988,0.0212967049433957,-0.00254242703419675,-0.00691729934423764,-0.0133370342172319,0.0146697998540301,0.0334429482741935,0.01974344774962,0.0267418394432072,0.0294160651798958,0.0199583359087215,NA,NA,0.00448512475860507,NA
"29",29,0.00657098631753613,0.0128908358223191,0.0177511213856996,0.0273804965693132,0.0285864450109308,0.0356168989542391,0.0136256595160111,0.013581507575756,-0.00433301337821843,-0.0112370610047701,-0.0182647106779014,-0.00695268690582959,0.0191173766430778,0.0144505339465082,0.0118555761213712,0.0162644773654707,0.018791177350205,NA,NA,-0.00277090440616124,NA
"30",30,0.00806782678445185,0.0142351395364918,0.028536480345633,0.0306084036433119,0.0353642597324312,0.0312179331026172,0.00902594105737769,0.0160292517653289,-0.00437224480544759,-0.00530499004504706,-0.0205501584889844,0.00333194260745526,0.0179972656883528,0.00418666463271961,0.0065207267684379,0.0194585583213682,0.022545593197533,NA,NA,0.00862614376916341,NA
