"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10"
"30",30,0.00540267332158483,-0.00659507966736812,-0.00554509407932614,-0.00560625035269444,-0.00363426609056006,0.00404494379388432,-0.000680865545283354,0.00548185980097092,9.3974117584866e-05,0.00272118716317594,-0.00791701182083697
"31",31,0.011013038415436,-0.008011796036858,-0.00252668793725199,-0.00761985758279461,0.00136923438928317,-0.00225378939977483,0.00122790144704883,0.0045900798041952,-0.0012091898603626,-0.00014661523791496,-0.00655845753409245
"32",32,0.00776563485297048,-0.00857829276797996,-0.00161663139912407,-0.00761667310483454,-0.00268632958843579,-0.000962706489553021,5.2097557064898e-05,0.00398583837197226,-0.00199745945343796,0.00155624489514759,-0.00450137625171003
"33",33,0.00859984282364165,-0.00877773553439625,-0.001662971746246,-0.0040591427686809,-0.00195623159869418,0.00166457269486683,0.000294065757832166,0.00374268405796399,0.00111208309466786,0.00239539849413227,-0.00702554250145014
"34",34,0.00368822467120917,-0.00860929912164207,-0.0088823370956952,-0.00505695120837197,-0.000629810846014998,-0.000569438954402275,-0.0011142558316438,0.00424980841314333,-0.00362729801757469,-0.00258304027422671,-0.0107402479656746
"35",35,0.00632119100159855,-0.00712573827133186,-0.00420042648751063,-0.0107560709283997,-0.00607600667095323,0.00266811044246658,0.00308666427654578,0.00462046903469117,-0.00227042616055985,-0.00401465327114627,-0.0128342643359638
"36",36,0.00853706035343184,-0.00609579051071548,-0.00470816280007252,-0.00462935428444408,-0.000605895047245903,-0.000383221847056318,-0.00113849062957749,0.00410734038452157,-0.00079976551311348,0.00340351633517283,-0.0075194711889806
"37",37,0.000866225173124658,-0.00535712485168142,-0.00744808571969194,-0.00595804211410499,-0.00468430785173162,0.00267488356537138,-0.00172917510225317,0.00411055054970056,-0.00121827895944368,0.000170924742138863,-0.00710389290362834
"38",38,0.00250494455953143,-0.00700258214433939,-0.00743623900385255,-0.00575638263024258,0.000556700417074067,-0.00263918019552812,-0.000968935714190789,0.00422327040295411,0.00235283240869207,-0.00277009585773915,-0.00611108648336725
"39",39,0.00297899648149568,-0.0038423431837129,-0.00759540449360184,-0.00356362766943872,-0.00317104217923068,0.00117068423985478,-0.00329682761720973,0.00592234516786916,-0.00303535914417667,0.00120585740829873,-0.00611091130458093
"40",40,0.00384871042893815,-0.00538198888085853,-0.00681405629301698,-0.00607280024016159,-0.00582576503660595,0.000535231580957161,-0.00265452591196133,0.00695034396782026,-0.00169908990288737,0.00179057211051845,-0.00831360446744929
"41",41,0.00961297383201008,-0.00714732944142432,-0.00214243578433985,-0.00475793068294735,0.00302412609702339,0.00024748008306238,0.00149813588880619,0.00689200432912912,0.00099899564655497,0.00205698057654572,-0.00286117682837011
"42",42,0.00467550463467328,-0.011563154873194,-0.00508743472856102,-0.00663006456779612,-0.000361527414998268,-0.000329499096835375,0.00191577621357048,0.0051590162516973,-0.00119607240704418,-0.00469123994472834,-0.0108510071466056
"43",43,0.00565481055823735,-0.0101224923030151,-0.00535634466224342,-0.0042418660316606,-0.000708542736945995,0.00125445847636277,-0.000996840760603318,0.0068137314838622,0.0020237068197643,-0.000429268836184661,-0.0091119071743687
"44",44,0.00743822928866664,-0.00578216459577785,-0.00436940267637313,-0.00563279516231195,0.00264777225880222,0.00235478185642718,0.00115339944001123,0.00437754784115412,-0.000919432763996855,0.000158906939822904,-0.00548726246864876
"45",45,0.00368078361434861,-0.00637617549713325,-0.00825274847924565,-0.00406397778069091,-0.00291474348492602,0.00213267569870354,-0.00239211837315924,0.00460293691967553,-0.00179366754317728,0.00180039902586859,-0.00747607208204439
"46",46,0.00197580937318601,-0.00793669328896456,-0.00647953755945298,-0.00593117053999822,-0.0017233209491993,0.000297172865408997,-0.00319477319914808,0.00290855361584354,0.000807341018369978,0.00298624759083887,-0.00420297772771371
"47",47,0.00654089754907355,-0.00838402689754831,-0.00633077898346412,-0.00471294112125617,-0.00160311878342012,0.00228682942440756,-0.00156255706540252,0.00380037352300583,-0.00112844713763388,-0.000657512421199216,-0.0076845759306914
"48",48,0.00856722671192932,-0.00750114106831193,-0.000965575705261644,-0.0061740535241596,0.00208534899305031,-0.00116171421210738,0.000394923194409404,0.00415019804171906,0.000320643471107236,0.000140517607213372,-0.00578986522737646
"49",49,0.00644253070190732,-0.0091421289277746,-0.00191627799993233,-0.00930381597993805,-0.00234414185766691,-0.00166616063851891,0.00286222038083331,0.00420746917679193,-0.00261608906827722,-0.00193879407981712,-0.00572975436059374
"50",50,0.00502692986914082,-0.00302972818411841,-0.00751525783294755,-0.00455248873245859,-0.000427239488176633,0.00500363104325988,-0.00128721901313164,0.00419226591337475,-0.000558698566926866,-0.00132424449907327,-0.00787134052957757
"51",51,0.00239244148420145,-0.00795532896591466,-0.00739745478797572,-0.00666525315320351,-0.0050305922710897,-0.000996452670756416,-8.96479555263887e-05,0.00420591893328768,-0.000948350832037619,-0.00251204999143101,-0.00980958353871718
"52",52,0.00372477510819371,-0.00721190498252684,-0.00684658885416388,-0.00870933036894187,-0.00280555315670304,0.0041616562265152,-0.00316691647482271,0.00141482052485043,-0.0064856913156691,-0.00405456536325644,-0.00911482016950775
"53",53,0.00665709178284358,-0.00465778218282997,-0.00534413221250093,-0.00862604058234542,-0.00484961062670101,0.00148416530398137,0.00028971782294358,0.00272533961430072,-0.00296495823886958,-0.00116945889301974,-0.00685503409099256
"54",54,0.00917219523260613,-0.00888037517291147,-0.000834288475595203,-0.00586248304010903,-0.00366763655705466,-0.00133857598884508,0.00178366352117842,0.00591747722026745,-0.000100245486103391,0.00547201997934639,-0.00571866728329529
"55",55,0.00204708358923249,-0.00385129208614327,-0.00428047203633986,-0.00520657483303311,-0.00487778687951637,0.00155103267537045,0.000743617765705009,0.00699378159049991,0.00171384729381124,-0.00194788432453554,-0.00443779058505556
"56",56,0.00643127192465076,-0.00708344124333319,-0.00690105831754232,-0.00571871676059023,-0.00767658260567359,-0.00166286995499944,-0.00184484186050614,0.00576174473836123,-0.00225134566210534,2.07999715764773e-05,-0.0123357490290646
"57",57,0.0060071189161597,-0.0116009152171954,-0.00405504551570217,-0.00455590733770073,0.00122972651593073,0.00111085593722627,0.0014814469577027,0.00572833902099098,-0.000780741424603525,0.00112604565161789,-0.00592273938086662
"58",58,0.00562233638544752,-0.0079051543709539,-0.00658272717141222,-0.00813464315059934,-0.0018897021166734,0.00207086383992056,-0.00278583428981314,0.00331229274389743,-0.00225542884375435,-0.00251419945849859,-0.00646509999649726
"59",59,0.00314271036658182,-0.0103205608925255,-0.00566502825390138,-0.00718139946861239,0.00134640284208833,-0.000489115369224942,0.000517371446219553,0.00517869232072476,0.000248462372362081,0.00216451358920944,-0.00644685868767131
"60",60,0.0043167550792233,-0.00713992148889649,-0.00298783583440777,-0.00910956310749532,-0.00410005580787465,-0.00149643648033468,-0.00155368275268538,0.00506458874267951,-0.000479821697016839,-0.000641110357849975,-0.00742517469253055
"61",61,0.00335811700112223,-0.00485055530927927,-0.00781066929591369,-0.0077091546903732,-0.00422811610699886,-0.0020871069508043,-0.00297761904469493,0.001281752180534,-0.00242726838497776,-0.00205060663821046,-0.00483275214651263
"62",62,0.00217798803261502,-0.00659320452623558,-0.00679390630064011,-0.00690503259882348,-0.00487383705048217,-0.00394052998065864,-0.00262684318723968,0.00581515431646668,0.00109998089448815,0.00231319194764953,-0.00742903401497249
"63",63,0.00631135691778415,-0.00970205989091658,-0.00384887397510747,-0.00616861551081947,0.000883023774153609,-0.00155154249104154,-0.000489664707019077,0.00313902010309839,-0.0012716963767582,0.000338678965260518,-0.00556010838300562
"64",64,0.0122306174249845,-0.00759923676773174,-0.00429534495220132,-0.00958052689568516,-0.00369364599336779,0.00276035978404791,0.00290941955771506,0.00634297675851991,0.0020305938801534,-0.00206409970002206,-0.0126648689156734
"65",65,0.00569534909732703,-0.0106273096155558,-0.00427321117294752,-0.00477179748428962,-0.00330639123131215,-0.00199031178845485,-0.00210900400805372,0.000281977366554081,-0.00603035532560795,0.00071617217483641,-0.0102095357004196
"66",66,0.00376049422960626,-0.00494399752604648,-0.0041682161303404,-0.00118886801724706,-0.000790529989700685,0.00281362016721925,-0.00200090688976486,0.00615612553926597,-0.000305178599595214,0.00323407575551958,-0.0017621144675444
"67",67,0.00131487994245056,-0.00874514881677226,-0.00406547139022117,-0.00762879069954675,-0.00534991118727823,-0.00229996468739296,0.000159212807356284,0.000487576824591849,-0.000823110994729093,-0.00342651221485632,-0.0084984030390704
"68",68,0.0051285143109091,-0.00789822869129978,-0.00474986931862964,-0.0084771230848578,-0.00540047687577849,-0.000180684747252272,-0.00124650461286333,0.00474817080975296,0.000571227250783025,0.000181323868182693,-0.00957790802019444
"69",69,0.00303969938008478,-0.011802619463019,-0.00764642630757039,-0.00819018532500694,0.000172742195049702,0.00203037604485747,0.000968653221204297,0.00552770713769001,-0.00397170233332288,-0.00411554622155965,-0.00824104901283535
"70",70,0.00932954426138006,-0.00956209924342196,-0.00496152860438198,-0.0100596569411155,-0.000460715531637488,0.00232080925759747,5.05008564899636e-05,0.00168094906813969,-0.00344302052339866,-0.00358450206372579,-0.00923321125333843
"71",71,0.00676254614299094,-0.00755371972652348,-0.00345900530015889,-0.00699440470087589,-0.000415081841850558,0.000518082774185097,-0.000174646330538099,0.00146730174291619,-0.000693283085820221,-0.00178052038485167,-0.0085915114144416
"72",72,0.00261334776563734,-0.00922491454432355,-0.0041459834698949,-0.00682645744539076,-0.00538708084202492,0.00200360723939538,-0.00240521635246323,0.00141612507204142,-0.00650738482361894,-0.00302025902032085,-0.0122235427908293
"73",73,0.00646242034748456,-0.00592448882237707,-0.00673514503387039,-0.00783551997245294,-0.00431938414700628,0.00236087416852784,0.00233118580048941,0.00622859784132116,-0.00265152748982117,-0.000303703051086806,-0.0118158581577223
"74",74,0.00850812066566555,-0.00400795654474759,-0.00287552068850009,-0.00447275132441366,-0.00145666760196522,0.00192351641778634,3.27994841591345e-05,0.00339976075561218,-0.00290563186766827,0.000262163527482475,-0.00134541291381382
"75",75,0.00494173492795238,-0.00752615080845019,-0.00233705346842125,-0.00774002959418792,-0.00377824551587777,-0.00249136054299251,0.00215820317312797,0.00322744651857781,-0.00157901687787824,-0.00157425134880682,-0.0059266554296744
"76",76,0.00295597166320388,-0.00695911749677175,-0.00697785464071797,-0.00794969067510502,-0.00108079768576973,0.000993352704439749,-0.00156478526797268,0.00313403795475984,-0.000128883844656545,0.00136176184398633,-0.00739719000928446
"77",77,0.010636781955889,-0.00805382163063781,-0.0028614994280736,-0.00844657546589997,-0.00299602555545843,-0.00276479558237714,0.000472179271229484,0.00467728042117046,-0.0010628318360485,-0.00269388315008899,-0.00755906606679188
"78",78,0.00717375393094604,-0.00822128689647637,-0.00640138771751037,-0.00823964338863912,-0.000265724292293691,0.00320348633383738,0.00140730513799586,0.00328629690748799,-0.00348459268339274,-0.00141189085302173,-0.00827651942189902
"79",79,0.00626420383782852,-0.00958399503214499,-0.00388778161230632,-0.007560699028386,-0.00095582859342373,0.000855434043037592,-0.00106513093407804,0.00535021630497574,-0.00337412995315514,0.000123490477995459,-0.00996235989640937
"80",80,0.00713856859538744,-0.00851040599622601,-0.00168366355192017,-0.00871851441608528,-0.00477651275378429,-0.00363359647406522,0.00446267867657476,0.00514557225922468,-0.00074192358894764,-0.000462890326731152,-0.00846418782805065
"81",81,0.0064920004027326,-0.00840930040246803,-0.00358144107760072,-0.00942559709285085,-0.00649477020061726,-0.00387866703684489,0.00137290729975254,0.0038792031636164,0.00180482317438629,-0.00603509486196411,-0.0120520838741213
"82",82,0.00243677838363483,-0.00467585272242102,-0.0054479779474075,-0.00677741121085907,-0.00595015959855491,-0.00319920349710229,-0.000474662324950441,0.00266490151329533,0.00171114905653977,0.000204211558212698,-0.0066649489304019
"83",83,0.00537131683042747,-0.00503666812092902,-0.00540431799897797,-0.00564684723625044,0.000738017530173143,0.00242034890989582,-0.00142672525417691,0.000692048492987842,-0.00474584454627787,0.000194923786818089,-0.00439898935187994
"84",84,0.00956132687419992,-0.0108338800657648,-0.00612707940433879,-0.00596017731065341,-6.82873773043497e-05,0.00387360256935216,0.0038159121800689,0.00487354275821696,-0.00499244831432776,-1.02025836901256e-05,-0.00857606735628782
"85",85,0.00185216353536161,-0.00858408704683417,-0.0102725948440231,-0.00706257365989429,-0.00185434184893647,0.00442399702196853,0.000629115842668317,0.00274071798260144,-0.00501668263148541,-0.00867001866314806,-0.0126930678753837
"86",86,0.0028380875580397,-0.0107377929437863,-0.00489014913307289,-0.00912800514867064,-0.00380471803867323,-0.00137506307459016,-0.00105619176309285,0.000688043543980286,-0.00388206040341177,-0.0029893470490697,-0.00826449267991443
"87",87,0.00288536991185208,-0.0069586002247593,-0.00322228838421845,-0.0122365286659066,-0.00485594083686795,-0.00192511559170148,-0.00094573340002391,0.00468163283553037,-0.000914757723860593,-0.00171293023254195,-0.0111498386228188
"88",88,0.00704319972408081,-0.00673141207406079,-0.0050406355424306,-0.00858012821348655,0.0019053215704877,0.000593201059911067,-0.00012151207382344,0.004338122831565,-0.00038924824057132,-0.000726437521902931,-0.00527869527988962
"89",89,0.00361578616449641,-0.00885442126238289,-0.00420579029404438,-0.00575437418715594,-0.00329930996631203,-0.00386339035169016,-0.00410804848542337,0.00188891814033335,-0.000224385407866385,-0.000140568199211248,-0.00457007063767391
"90",90,0.00804756748362436,-0.00837572598253181,-0.00266580998684148,-0.00655048897280376,0.000603988909298562,-0.000276203694871582,-0.00125149392650757,0.000910792503291022,-0.000463191397825354,0.00268947789660299,-0.00624065205169713
"91",91,0.00530868743828312,-0.0108479884557961,-0.0032574789738505,-0.00494396964464576,0.00160336673953024,0.000447507534785649,-0.000366243191908683,0.00234292459299081,-0.00123610748676326,0.00280467912321466,-0.00583013510353983
"92",92,0.00501220842904146,-0.0053550212008458,-0.00503652055215756,-0.0052077127111853,-0.00463938738339077,-0.00198438084247231,-0.000632506214996601,0.00523845082539169,-0.00127575921199218,0.000144378488391719,-0.00575537570886692
"93",93,0.00505988327893451,-0.00624497719823094,-0.00688422416106074,-0.00712171777726605,-0.00109191655331416,0.00188358985624002,0.00161627701868378,0.00372536752678407,-0.00257331537935297,0.001082751921002,-0.00953225451592989
"94",94,0.00270300022062191,-0.0103055529364179,-0.00625482474563085,-0.00928254582317055,-0.00411655191512797,0.0047599228976475,-0.00385003114993456,0.00335647552394599,-0.00476256021600137,-0.001099818539738,-0.0115828314648953
"95",95,0.00467009605936584,-0.00806062406709136,-0.00318221450042555,-0.00655020070455992,-0.00331430824162382,-0.00146423222700611,-4.2171218811716e-05,-0.000504622911983568,-0.00199421383562652,-0.00227149892984494,-0.00385790235231989
"96",96,0.00450940807850287,-0.00551246104707463,-0.00835965071089951,-0.00463918128210687,-0.000653785331369688,0.00531491832666756,-0.00133695480859177,0.00127429626229461,-0.00387022258521794,-0.00205904993139213,-0.00749685067544187
"97",97,0.00733542512150672,-0.00972542892173491,-0.00341428851731614,-0.0103516216870531,-0.00126780261787593,0.00291597480111967,0.00197158413096045,0.00274121584731222,-0.00434235717346132,-0.00256436551464412,-0.00670190013639456
"98",98,0.00547421836266985,-0.00898431378183241,-0.00550399676140049,-0.00775006759397546,0.00420451239717738,0.0022829365089491,-0.00367007955200821,0.00170582761005295,0.00263244926478549,0.000155602319278413,-0.0061284177847152
"99",99,0.00674548200057892,-0.00881462663709453,-0.0053767112708014,-0.00680509550585989,-0.00481787460554856,0.00314995928853528,0.00224767305901777,0.00446598385169763,-0.00182856583630524,-0.00436681626600587,-0.0113425158676383
"100",100,0.00233695345450583,-0.00596547858105812,-0.00959261049749487,-0.00532914687717702,-0.00499668104320424,-0.00102231668801166,-5.35051362253314e-05,0.00379692470048725,-0.00213719686689065,-0.00196365939867163,-0.0109022614705251
"101",101,0.00151695893093213,-0.0114818887950151,-0.00507011181217347,-0.00504701007176042,0.000380333168703554,0.00242093716484041,-0.00476650014367525,0.00698623645000494,-0.0021416911717468,-2.30920012452662e-05,-0.00587835837022223
"102",102,0.00705069559533826,-0.0106088473094934,-0.00433170263577971,-0.00829283240569429,0.00135978683740521,0.00274492307083169,0.00206254204955691,0.00679000791843742,-0.00131655800782751,-0.00630807526806887,-0.00958968583559391
"103",103,0.00745472677384108,-0.00523834834237241,-0.00399946595799195,-0.00335875206329821,-0.00163300044688438,0.00237003799486556,-0.000790373537725914,0.003842386045673,-0.000842321608543593,0.00170932669760091,-0.00737060256905576
"104",104,0.00365571350018015,-0.00605713935950468,-0.00590653177613231,-0.00775814160291336,-0.00338167775030472,-0.00124259105716854,0.00225420321170545,0.00505843592668628,-0.000662734620944145,-0.00244083243469569,-0.00723912098685538
"105",105,0.00599332026594589,-0.00638985739726359,-0.00637749635658117,-0.00817169273635189,-0.00381195425467056,0.00109093140144713,0.00102021203064651,0.00394592210552853,-0.00376491763987941,5.54278721151819e-05,-0.00692397293362351
"106",106,0.00377789564332361,-0.00769621721645457,-0.00753713339049683,-0.00626779020529087,-0.000724119310475233,0.00142533591357094,-0.00152582715776372,0.00283633890104391,-0.00355652180910289,-8.79847992233038e-05,-0.00513555066409212
"107",107,0.00719905242826235,-0.00494904610730311,-0.00507708173556304,-0.00152034336031963,-0.00197494727757276,-0.0007262788375549,-0.00294977357929701,0.00669523228361775,-0.00155067372849969,-0.000355114108678554,-0.0094554987967407
"108",108,0.00527958229771786,-0.00637227602726661,-0.00192574486347685,-0.00789279050024624,-0.00469872586338797,0.00136118508717595,0.00231304828419501,0.00849536648634254,-0.00037785690887001,-0.00425368573000972,-0.00777675970969469
"109",109,0.00615050495315467,-0.00783785384308908,-0.00602622425557958,-0.00485616594823736,-0.00352342595791812,-0.00242582949699715,-0.000958676696102153,0.00526114673376938,-0.00101823217416026,0.00152363971822342,-0.00813576188581951
"110",110,0.00944732476168292,-0.00585716293678986,-0.00194715381010351,-0.00627103032955238,-0.00107048764858766,-0.000816455846871695,0.00504917994994401,0.00741136167879029,0.00207897579483934,0.000371185943046945,-0.00423336207532006
"111",111,0.0044772271312485,-0.00684140038157907,-0.00562060243798661,-0.00647646289310909,9.88208011362577e-05,0.00291463959324384,-0.00248905954005416,0.00406937814409527,-0.00163877926671934,0.000290750604199505,-0.00606937856140828
"112",112,0.00612741990849705,-0.00432458982226256,-0.00739502535134818,-0.00723308240729787,-0.00610496964040901,-0.00105433683698328,-0.00165291702737722,0.00693526689110121,-0.00235784162886258,-0.00223585921056832,-0.00910397201083758
"113",113,0.00912698531918942,-0.00666231776168552,-0.00402047943760747,-0.00848393966908804,-0.00092193662189158,0.00185272156157747,-0.000845670970312369,0.00571441464417875,-0.00105663273211364,0.000736216627386616,-0.00722735389748945
"114",114,0.0106409913533833,-0.00890887737276567,-0.000837431958492186,-0.00782566950863145,-0.00142409282440908,-0.0018753002876008,0.00248180609387333,0.00389769949668596,0.000228619231438134,0.000868080780678424,-0.0052496472745092
"115",115,0.00404135505802183,-0.00663918429630575,-0.00356465144203433,-0.00615295665525903,-0.00287559722737474,0.000858310757537011,-0.00212939096652583,0.00323474197559584,-0.00212118050308364,0.00220189560539391,-0.00745508937935101
"116",116,0.0104765055325682,-0.00428814470819542,-0.0051618983770916,-0.00785498872018409,-0.00379563116806659,0.00242244729575066,0.00384528464412708,0.00452658017135851,-0.0043289889476464,-0.00282262435255896,-0.00702335123967672
"117",117,0.00122496914427144,-0.00948196667646921,-0.00465393018979677,-0.00794601599876723,-0.00684874048989056,-0.00488914369612059,-0.00351513182678082,0.000619298436666156,-0.00446606332120862,-0.00456934405824004,-0.00667850980632547
"118",118,0.00419831034850117,-0.00833154427227961,-0.00107800439111137,-0.00798282829540896,-6.69228420950014e-05,-0.00066563589512661,0.000347646087879679,0.00541409113303707,0.000732644875887953,0.00203013530532363,-0.00434995086575218
"119",119,0.000481947834197416,-0.00847954295072596,-0.0058713228767454,-0.00610835962609434,0.00340196056161662,-0.000550413008190409,-0.00314688345857301,0.00728759851366965,0.00121098967887783,-0.0044414164478745,-0.00601301743434793
"120",120,0.00599194171677397,-0.00518111415602417,-0.00305411179699195,-0.00660856732852739,0.00044211708944521,0.000449855534729075,-0.000701652682699836,0.00132898197155774,-0.00103422936392334,0.00179123542309494,-0.00175415474228532
"121",121,0.0117951910646521,-0.00468359357875982,-0.00199433446144636,-0.00769486272742523,-0.00253835641927522,0.00192299026104122,1.49085701277875e-05,0.00528486707218568,-0.00169373358555026,0.0016134263756582,-0.00869551454096075
"122",122,0.00552976764881018,-0.00795387528312585,-0.00453980648831312,-0.00591646874480232,-0.00320422107521558,0.00137813085791951,0.00057707463247949,0.0017819900711828,-0.00326881971018386,-0.00277068363088581,-0.0071617055313671
"123",123,0.00235284291813556,-0.00721773277293466,-0.00430592484977095,-0.0022023949130448,-0.00133683699195771,0.00187113145905084,0.000103173205813133,0.00661775789146528,-0.00100582527245566,-0.000221431236094938,-0.00486222246913702
