"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14"
"38",38,-0.00660090386491774,0.00472094239070428,0.0025547179757669,0.00555102959896803,-0.000974393021437678,-0.00100736173375248,-0.000471599710578464,-0.00383899854215078,-0.00191582662987763,-0.000513899252039415,0.006898948274224,-0.00126156228649,0.00141354286487173,0.00319419253475113,-0.00157032473941252
"39",39,-0.00590218841480496,0.000727209741695993,0.00542120014756706,0.0025865002098118,0.00232472661392415,-0.00445844431624927,0.00402700363253572,-0.00513385600085941,0.00171387239936308,-0.00270237951266286,0.00882760569272073,-0.000698569743366249,0.00318311115330254,0.00212306183715222,-0.00343884248987409
"40",40,-0.00801232520967772,0.00228351099184346,0.00291674371300408,0.00471184228329883,0.00226748221410167,-0.00303383687803265,0.00214118486278302,-0.00585611736129858,-0.000158432065754062,-0.00420895419591992,0.00956628937809869,0.000927481447721654,0.002723040131515,0.0023955815137503,0.000487817403201026
"41",41,-0.0114666817896951,0.00434399715620821,0.000845905406095047,0.00579115976582135,-0.00257462468302688,-0.00198853158458868,-0.000489872962088607,-0.00562917299446128,-0.00110332929389482,-0.00284809127967402,0.00649938103060803,-0.0006813665602728,0.00146316126434184,-0.000213016736927118,-0.000144788731439828
"42",42,-0.00898527659290783,0.00665672540836757,0.00281241886165253,0.00322545097183751,-0.000433065986081648,-0.00396471109675327,-0.000719171559878073,-0.00619753859246974,2.15756279625318e-05,-0.000149380580873508,0.0101852362871102,0.000745641761556512,-2.11335379534017e-05,0.00474195759887202,-0.00251239207966433
"43",43,-0.00692825457107761,0.00510939115562405,0.00147672253978687,0.00221313113118776,0.00113880994585286,-0.00488155392968517,0.00130667218667109,-0.00601645630328466,0.000750735994141856,-0.00199208669830272,0.00742950009885745,-0.000976081347009479,0.00570047735922635,0.00367079294922263,0.00170127073696761
"44",44,-0.0111808064637027,0.00332632016030347,0.0030626701567777,0.00565268551472278,-0.00455761697075685,-0.00262589587305838,-0.00174649472361398,-0.00287444919004258,-0.00217482400009714,-0.00315008353799512,0.00914693475745232,0.000848466449514276,0.000958167670835367,-0.000351276752292751,-0.000344402823923914
"45",45,-0.00768664659881719,0.00523922558344994,0.00532511942709783,0.00340933813011957,-0.000895110287641208,-0.00405840897409636,0.000474164164119841,-0.00493691873034481,0.000825206941257017,-0.00222447909059078,0.00948255660062751,-0.000344938544563871,0.000797244592271703,0.000897151884713005,-0.00138865943751409
"46",46,-0.00808724749364392,0.00342200160792499,0.00432285850784067,0.00532495154097799,0.000666261294050041,-0.00187089538802629,0.00283387469521429,-0.00343614378004991,-0.000976353967045968,-0.00502988910904097,0.00733275268417623,0.001553716867155,0.00285349050167013,0.000910489914796538,-0.000931362229550659
"47",47,-0.0111532906439979,0.00431857478531005,0.00391593766713254,0.00440270040726583,-0.000266194788553643,-0.00418068356305716,0.00183158446372607,-0.00429947303104035,-0.000903496537308839,-0.00265267929386179,0.00963530306653466,0.000102297082867008,0.00359639623813223,0.000882053881708464,-0.00195298329151924
"48",48,-0.00969192779335507,0.00473096898360903,-0.00218156675820049,0.00482253681587857,-0.00356674433895716,-0.0027326393467466,0.000517428942827758,-0.00302351751780541,0.000367502475727574,-0.00280797854996548,0.0059803715703365,0.000352639272987626,0.00555613655061345,-0.00155608923236543,0.00273203389790938
"49",49,-0.00783577005268634,0.00329245556099143,0.00187664751219054,0.00403820484167474,0.00216145632999381,-0.00398363383816881,0.00226573766123212,-0.00479395948304919,0.00316894458037675,-0.00268932898510139,0.0067964979873882,-0.0032820591926129,0.00278713217222544,0.000453933770086999,0.00248256111272407
"50",50,-0.00860966510638675,0.00137432073089559,0.00279710063610989,0.00308683941133745,-0.000816338742137015,-0.00664113074667323,9.78471821246089e-05,-0.00479554741290287,-0.000105303899630169,-0.00243910211206385,0.00774031530774182,-0.000388449827062071,0.00371601801710935,0.00197232492227968,-0.00199345032949853
"51",51,-0.00825188204490713,0.00474389153416633,0.00537719031805805,0.0036907376159572,0.000504408866609506,-0.00331736230821199,-0.000325459962736139,-0.00648620550743832,0.00125630299869396,-0.00180214991410334,0.010610078255276,0.00093404887270393,0.000376664332357851,0.00177331880153229,-0.00094357792649399
