"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12"
"37",37,-0.016141562656809,-0.0120549606813762,-0.0202586765092532,-0.0182761119297009,-0.0170020889924066,-0.0144886256825574,-0.0124493940358826,-0.00273305494353209,0.00873501118821167,0.007547735536803,0.0111812844203146,0.00887103636553553,0.010903083690681
"38",38,-0.0149483379575929,-0.0149084535125076,-0.0170981759270127,-0.0173999834810854,-0.0171962057136461,-0.0155357206161699,-0.0100091433988581,-0.00917506387353687,0.00434884181445786,0.0075724033060272,0.0103314379236803,0.0153579339022042,0.00885298584110855
"39",39,-0.0134591219065895,-0.00803468220590947,-0.0142373040409847,-0.0147846176232814,-0.0143579540644651,-0.0171359947344128,-0.00638577714951047,-0.00139334956102323,0.00957476852819707,0.0090081568718015,0.00694310903879165,0.011675711524121,-0.0012650260717909
"40",40,-0.0141452665127372,-0.0104235720963904,-0.0185382009167395,-0.0199540226203382,-0.0183722801769256,-0.0219829443501441,-0.0103193430041549,-0.00458322623629119,0.00934756243632489,0.00817990550047512,0.0115857315870382,0.0109125398433747,0.00149478724714302
"41",41,-0.0184155069937854,-0.0129611023298353,-0.0172289990386236,-0.0214530781541482,-0.0204958285585661,-0.0191356553405137,-0.00935516842428552,-0.00974926115194791,0.00755118092502038,0.00328565374563534,0.00989836239546901,0.00876005400315195,0.00608869508098985
"42",42,-0.023263129575745,-0.0166019767180774,-0.0272854605755264,-0.0241823450564151,-0.0233158965461779,-0.018483487739375,-0.0077912064837559,-0.0078997848599986,0.0107771010588295,0.00773292946405108,0.0155880091034589,0.0183059479685067,0.00510674588871845
"43",43,-0.0153914286672122,-0.0137743201708004,-0.0166654296263546,-0.0196449887330549,-0.0140026441430129,-0.0138099834581833,-0.00692152907243434,-0.00511307175246554,0.0116410976021301,0.00930291132167158,0.0124804396991346,0.0169956142499076,0.0104595916191987
"44",44,-0.0257575216692515,-0.0142280767220511,-0.0198969223170342,-0.0187843370617446,-0.0170705040442509,-0.0203233449943079,-0.0102076503072576,-0.0102648068192192,0.00688185223550716,0.00181042014521418,0.00551846138793634,0.0125677167132582,0.0087737998986155
"45",45,-0.0162774541592684,-0.00990853821465552,-0.0207180268316679,-0.0202214906358775,-0.0119088379587458,-0.0141237596169246,-0.00351450843472638,-0.00190677496110268,0.0124136062490487,0.00975577824225815,0.0117059160855435,0.0167563917189573,0.00577590993382917
"46",46,-0.0161215435559285,-0.00964560096237765,-0.0198235341024736,-0.0204163896302729,-0.0204215258704726,-0.0175819258948571,-0.00941984835361928,-0.0100435656426455,0.00737849409002019,0.00405681374814693,0.0152277617867269,0.0145769384996004,0.00587264254607374
"47",47,-0.018334186835743,-0.00804904250223598,-0.0193273799238241,-0.0157676411487643,-0.0157664365900763,-0.0176439291176476,-0.0080649195025069,-0.00610246456224169,0.00809198837465444,0.00786322546080342,0.0143357000923953,0.0125916651947213,0.00164631892384567
"48",48,-0.0194049952761114,-0.00808200627316964,-0.0120588600737427,-0.0134049208105527,-0.0153706825839477,-0.0206563788185145,-0.0129862265370146,-0.00860680119394628,0.00453433532791403,0.00452832298212343,0.0125530969645307,0.0135773714334486,0.0101181443781911
"49",49,-0.0217101713223472,-0.00736324526231129,-0.0224422579887837,-0.0175468325283417,-0.0164242810835902,-0.0293099282142617,-0.0149853187712662,-0.00953239492603204,0.00847243360038899,0.00373313996947165,0.0128338412983692,0.0188096727667171,0.00723290632624584
"50",50,-0.0128856959193529,-0.00895640577264166,-0.014499017157604,-0.0154933160022995,-0.0149700924151712,-0.0161977506888458,-0.00638604380166069,-0.000431982173354106,0.01106516059256,0.00745626997418597,0.0121077761596999,0.0122008492969356,0.00468012098052899
"51",51,-0.0172064167145434,-0.0119171558738088,-0.0212818787124448,-0.0195438501198069,-0.0143640282195896,-0.0199528196040724,-0.0153409085297616,-0.00216364361898771,0.0113321190082224,0.0108238083918149,0.0128019441057422,0.0181336013345068,0.00542486501220302
"52",52,-0.0163044068301317,-0.010519902740289,-0.0195089883484361,-0.0187155267784155,-0.0144214576027289,-0.0202286427000184,-0.0099409937280958,-0.00249434850225138,0.00932803436048014,0.00329265630378649,0.00815828466488456,0.0105563443579797,0.00435304035877706
"53",53,-0.0167917001410884,-0.00698708247268582,-0.0192590340959285,-0.0172251588613609,-0.0162729721984561,-0.0218818447711998,-0.00864800212169982,-8.45748893945781e-05,0.0118800182879291,0.00524770643790407,0.0114843188423193,0.0180393995800614,0.00461181484281748
"54",54,-0.0162317560896384,-0.00432758814906822,-0.0149607921058739,-0.0131203281020548,-0.0151182921659176,-0.0167563497757539,-0.00761134232113843,-0.00135275294685547,0.0187088639873123,0.00943306115712956,0.0117912965976373,0.0102453726569399,0.00469915295315235
"55",55,-0.0140826074023788,-0.0101923374010915,-0.0146121749627644,-0.0145190886197493,-0.0104393619324062,-0.0161010212760764,-0.0126253162498873,-0.00524968917769531,0.00845737050876406,0.00798813185454337,0.00616664330218159,0.0125819525464274,0.00716326185955589
"56",56,-0.0134422025490137,-0.00657191751572888,-0.015833512187018,-0.0157940469910736,-0.0142760340034185,-0.0218339125923841,-0.00964282083697305,-0.00266922111072468,0.0124145901861782,0.0125525498562093,0.0190689637271552,0.0199468031769185,0.00434845602625932
"57",57,-0.018756936291627,-0.008532862003098,-0.01857091967371,-0.0189338087436271,-0.0162891242085911,-0.017038147229811,-0.00736844231947378,-0.00645504153027059,0.0137607951385313,0.00734125311410479,0.0129868352188873,0.013964366704379,0.00739176292993624
"58",58,-0.0207847148473896,-0.0141673961083144,-0.0228516155821687,-0.0237790678824734,-0.0222914483369589,-0.0254816942769802,-0.0131195496219588,-0.00974461179800524,0.00801281830087129,0.00513291629422714,0.0103615726058322,0.0131362656952499,0.00682994452383331
"59",59,-0.011615968405421,-0.00625172420141677,-0.016226665990515,-0.0158637152535766,-0.0160422212404344,-0.0145890394545943,-0.00373779080596782,-0.00287561540802927,0.014022896567752,0.00550026958316915,0.0143124619365987,0.00854066903764583,0.00120656498282758
"60",60,-0.0157280429193351,-0.0111399483569192,-0.019521175958892,-0.017891795490128,-0.0189634828533549,-0.0217379880953115,-0.0161544519970186,-0.00321675114572793,0.0128760288423314,0.0125502789989448,0.0176923581269668,0.0142442166701906,0.00741453889830244
"61",61,-0.0144625280837551,-0.00772884997260703,-0.0149703960929458,-0.0153610107081934,-0.0168088575296741,-0.0165601316456139,-0.00925413707279882,-0.00377378255394523,0.00831516208421321,0.00568244282056833,0.0101225693733734,0.00944828428384404,0.00476050857765423
"62",62,-0.0129331143038459,-0.00674299266567683,-0.0141972004346187,-0.0140854265946189,-0.0151791204629081,-0.0188799523831613,-0.0138678548224958,-0.0057108366919027,0.0108013061770816,0.00667675189053282,0.0145507715610853,0.0135405870869495,0.00421081770744918
"63",63,-0.0166747765309287,-0.00796529796827603,-0.0191850839754394,-0.014427470830748,-0.0167272845059738,-0.0149674339955616,-0.00274833546663503,-0.00621980949177055,0.00981219770879096,0.00510838119252005,0.0137074937000866,0.0126100468145023,0.00565070689440182
"64",64,-0.0163711146225695,-0.00938495594881186,-0.0180581864586739,-0.0148212006568579,-0.0122317978752616,-0.0184501694598513,-0.00390461083109359,0.00422885729231649,0.0210497455623895,0.0154736562623854,0.0225168266794884,0.0179264064193737,0.00597370541094972
"65",65,-0.0217890665903506,-0.00765742278118432,-0.0234460899217246,-0.0214062199644957,-0.0183957786007621,-0.0179982493509031,-0.0113318119671868,-0.0109903017580379,0.00809042905361397,-0.00379881613873325,0.00572342151749114,0.00850254922206505,0.00673080516708861
"66",66,-0.0136199351202083,-0.0141819385805127,-0.0186435730516731,-0.0215217964737238,-0.0150039530296932,-0.0169424274356931,-0.00995070603045841,-0.00875795848230538,0.0040917601986072,0.00378745683304748,0.00618150960283591,0.01295461919,0.00655880811966142
"67",67,-0.00999079013678698,-0.00864542290918106,-0.0140993589545299,-0.0088952103337499,-0.00961818661487784,-0.0141040170804563,-0.0113103233918928,-0.0055425214247706,0.00868420409655031,0.00407369395723242,0.0116871350990426,0.0159536969658352,0.00980066834476409
"68",68,-0.0121228835820705,-0.00715556550634898,-0.0152933313918647,-0.0155332790932681,-0.00732022453287265,-0.0168711794397879,-0.00829276132789712,0.00600777678794395,0.0208104906767517,0.0186802062358662,0.0230559211052258,0.0197887224234039,0.0136894471513052
"69",69,-0.0215273201285561,-0.0201024933171324,-0.0295094130291835,-0.0258862673468285,-0.0176165066071708,-0.0166277922064698,-0.00858932517790086,-7.8840875806767e-05,0.0177561222447519,0.00958497760242316,0.0057967238783691,0.00727369948489134,0.00555734707533214
"70",70,-0.0195679712544875,-0.011297568899719,-0.0235466969338841,-0.0176423825283474,-0.016913826284727,-0.0191483129459638,-0.00164228611153437,-0.00227707645541653,0.0127274383391269,0.00405810725345122,0.0121918392471856,0.01331812954556,0.00247620869406216
"71",71,-0.022657476152132,-0.0105689585628917,-0.0246080235390345,-0.0213475463335606,-0.0204895286259709,-0.0234184893739531,-0.0141300930679651,-0.0142826348721385,0.00456289020786282,0.00255521841926121,0.00846112969501361,0.0181174148963349,0.00917657728458968
"72",72,-0.0206150276119959,-0.0155721100057908,-0.0268849328755085,-0.0209898228895494,-0.0151417572951945,-0.0159721167931959,-0.00163173642709452,-0.000390627226098421,0.00835817216531792,-0.00181789596010325,0.000110566871253619,0.00745456672304744,0.000301837760960401
"73",73,-0.0195004738572087,-0.00953706625895878,-0.0178526537024149,-0.0191473503807583,-0.0160871664091976,-0.0221075774761583,-0.0135813357850564,-0.000808145940097347,0.0126551694717471,0.00808478424553519,0.0129665788027879,0.0189696692964303,0.00778321212914128
"74",74,-0.0166359463782903,-0.00692201908586174,-0.0057153204780046,-0.0103364357915071,-0.0102174421422086,-0.0180936340505932,-0.0129681908817245,-0.00680321324753294,0.00414157353572019,0.000891271899202703,0.00916820306628501,0.0126929736152014,0.00545353130590934
"75",75,-0.0216981102639058,-0.0144476362159892,-0.0312305618888365,-0.0216244396914985,-0.0221812614897873,-0.0292649336863767,-0.00650546229515387,-0.00852125067910175,0.0153093037177377,0.00625347738541783,0.0139495575856688,0.0188752354418895,0.00337941461563177
"76",76,-0.0148575628505907,-0.0124322440050229,-0.018673158644123,-0.0200561629088205,-0.0168993299980731,-0.0196535388530239,-0.00526124671097254,0.00302138714513956,0.0151537039066669,0.0113437577554978,0.0129333203530318,0.0144414845748791,0.00402174387106357
"77",77,-0.020813752004427,-0.00839180943910402,-0.0186507896496545,-0.0195329627014618,-0.0214190395570014,-0.0269702944749217,-0.0129203130687725,-0.0137966779601126,0.00914516412919255,0.0019359647262024,0.0132631013918498,0.0136359626263498,0.00555013212265602
"78",78,-0.0170987219401427,-0.00869537103679125,-0.0190644674864564,-0.0198709403320638,-0.0190489462119919,-0.0140462894310284,-0.00896542494176997,-0.000401310114184962,0.0116677712132708,0.00492311224325103,0.012201085423301,0.0120951184675883,0.00708581307151992
"79",79,-0.0152493455023783,-0.00921268948376059,-0.0185150502295201,-0.0193188500634988,-0.0196502372186216,-0.022188509816103,-0.00442952653338752,-0.00875433254168084,0.012924002801316,0.00506974857624878,0.012984069224571,0.0148533872077584,0.00614363248388263
"80",80,-0.0175052335392447,-0.011905637835096,-0.0180037009363019,-0.016721046878177,-0.0149170751911879,-0.023026316894244,-0.0177973533114742,-0.00568299538609361,0.0153665843894872,0.00864627897870829,0.0167255520868076,0.0126915232570546,0.00715028802265161
"81",81,-0.0201043042827162,-0.00994040947079333,-0.0178066589963157,-0.016029428561402,-0.0153409385847044,-0.0221285073925527,-0.0159450204457978,-0.00467736118559825,0.0142646432092904,0.013824910879937,0.0212068180739317,0.0231861319515767,0.0126455522100429
"82",82,-0.0149516700014565,-0.00871546022437346,-0.0109131760120552,-0.0104578198074301,-0.0104504047272017,-0.0161555285296949,-0.0130292842452482,-0.00155994909079424,0.012712027745057,0.0120408822474077,0.0152119854872587,0.0150147768241745,0.00866194265211595
"83",83,-0.0167472870700841,-0.00826797964480448,-0.0162791090508271,-0.0162940779646888,-0.0158039650832795,-0.0174958695922561,-0.010141404179418,-0.00774975556930841,0.00183455485424613,-0.0030912011826878,0.00720387658579702,0.0136233496552806,0.00803884937828301
"84",84,-0.0232741958309243,-0.0153336247607514,-0.031539323987222,-0.0278626463286401,-0.026814395615319,-0.0253750078936205,-0.00353467518742858,-0.0085788567734629,0.0106899771255803,0.000933808651238581,0.0044150425521633,0.0133220685351487,-0.00117480812172752
"85",85,-0.0235800533002918,-0.0134013456420116,-0.0282334235895849,-0.0212298393511055,-0.0111149664630506,-0.0158030873007255,0.00213866540229552,0.00122180308438833,0.0120177458223131,0.00423218692693572,0.00223863716794688,0.0137935437569956,-0.00189811949389098
"86",86,-0.0231921938112292,-0.0139649816674047,-0.0219901213118219,-0.0207707874728865,-0.0203060530629872,-0.0207169998487936,-0.0140382063998985,-0.00899998635914565,0.00281169177960299,-0.00059808544157075,0.0104797286491653,0.0137922079372634,0.00972716754703739
"87",87,-0.0112858356300216,-0.0107705420136862,-0.0187444052201176,-0.014796060022188,-0.0152649497219371,-0.0245575948283627,-0.0158177056924927,-0.00289809365682079,0.0125169398849035,0.00845879850676593,0.0190019639411264,0.0175511749826604,0.0121654973291258
"88",88,-0.0200842287512228,-0.0126787636838009,-0.0235507935588369,-0.0199843948677586,-0.0209782307799212,-0.0205692449461648,-0.0102127630765861,-0.00681182850939162,0.00577122254045009,0.00259257325711601,0.00303961194516175,0.00888619372578884,0.00276244723453664
"89",89,-0.0155258709063059,-0.00968495189217851,-0.0194767059101901,-0.0156874650910803,-0.0171883604386922,-0.0159438791791484,-0.00989979198666105,-0.00829133624260294,0.00933548939734573,0.00640091607861506,0.0117072350959716,0.0112278540812539,0.00487920103905732
"90",90,-0.0192428665866419,-0.0088181830165556,-0.0204606975635909,-0.015116363690718,-0.0170668467242181,-0.0168493674903192,-0.0116116210134234,-0.00331394123321722,0.0103825951949924,0.0016558574388784,0.0141519440805203,0.0174136243934646,0.0116824816418067
"91",91,-0.0153743153383956,-0.0105659003089124,-0.0213871191871298,-0.0207716682002229,-0.0199108491572634,-0.0146083073685639,-0.00612843265294927,-7.06774336754288e-05,0.0138353314672918,0.0109035998472025,0.0189989166077759,0.0132053954044401,0.00933928152885677
"92",92,-0.0149634619988499,-0.00942979733825455,-0.0197889401398945,-0.0207284012838403,-0.0214574514014949,-0.0248661171116027,-0.00710636107457101,-0.00648059016362006,0.0128921925184425,0.00710066932069752,0.00909866321850099,0.0134864561325485,-0.0018988175910965
"93",93,-0.0178686396682226,-0.0128083889731591,-0.0221856496215944,-0.0199811498757601,-0.0141715590601057,-0.0163314300684039,-0.00649854787930333,0.00197308537501937,0.0145156352114551,0.00235015148593386,0.0114371549600081,0.0149759658328597,0.00469959606650692
"94",94,-0.0248343571784106,-0.0152278960411737,-0.0277060750569326,-0.02246087430928,-0.0188497966609793,-0.0237739108300397,-0.0100208982061514,-0.0129786752591236,0.00764532330857971,-2.71686979553021e-06,0.0072658000436205,0.00697514934530869,0.00489560627276581
"95",95,-0.0171405848811677,-0.00969118311913882,-0.0153333836229932,-0.0121175421598809,-0.0131462984273064,-0.0104055370013279,-0.00845314131570315,-0.00506945119709815,0.00472180037160813,0.00305913455579374,0.00520734325588831,0.00682747186137122,0.00508773315601695
"96",96,-0.0184315728936588,-0.00964085372767437,-0.0122140910709803,-0.0110455491210944,-0.0076780799916512,-0.011485797626119,-0.0053726739188671,-0.00194099761910959,0.0071018268879566,0.00390293311165536,0.005932517037166,0.0123146860249142,0.00700089180439596
"97",97,-0.0209891854452332,-0.0105336446814247,-0.025307892875219,-0.0235257478748903,-0.0249146783801269,-0.0292127959179914,-0.0150715234645587,-0.0123108712915385,0.0088452829374789,-0.00206439674426125,0.00827171677929951,0.00914808730280738,0.00334583668985065
"98",98,-0.0124290100033776,-0.0100431962614832,-0.017015760426929,-0.0190227468590156,-0.0145655365954071,-0.0242549553356734,-0.0100496039650459,-0.00810442298644774,0.0114029473803705,0.00735802046118818,0.0227076624605894,0.0247649967929107,0.0123084727765062
"99",99,-0.0189392014197777,-0.0131685914156774,-0.0213883733999523,-0.0225264709563809,-0.016444278006827,-0.0202587479746862,-0.00902509326296574,-0.00194278718488348,0.012090469347638,0.00808541013724086,0.0143647234596526,0.0174333327948341,0.00688784652630424
"100",100,-0.0192517931391095,-0.0120881141054923,-0.0184501721214829,-0.0213836660875053,-0.0190099147200498,-0.0152121422569618,-0.00505779821420018,-0.00258253611927855,0.0115583850043837,0.00763277053420654,0.00758415989681103,0.00906700939942346,-0.000503557942747095
"101",101,-0.0147600353946246,-0.00965154882168826,-0.0211933075671966,-0.0177566524422782,-0.0160515847350705,-0.018217222692549,-0.00588618929903004,-0.00779779459586443,0.0126345311969974,0.00505202822745923,0.0145210251496935,0.0121965361285733,0.00610347890096814
"102",102,-0.0171643136480605,-0.0166619475220463,-0.0310470891294938,-0.0258549420172461,-0.0179374611232808,-0.0289104797882228,-0.00594888537474933,-0.00214886524296796,0.0193040010318981,0.00904213326956969,0.0125743893760201,0.0240686006257789,0.00539270291692745
"103",103,-0.0187192586833762,-0.0138753219097719,-0.0195606083437918,-0.0220470201426474,-0.0154133245738037,-0.0181384489848355,-0.00960514947672273,0.00267529749025351,0.0105974215170121,0.0129876012281711,0.0153251298585121,0.0191300841681301,0.0123856212263894
"104",104,-0.0145511097822703,-0.0115415504560467,-0.0165067376633953,-0.0155639474504589,-0.0169953690323391,-0.0189142230832131,-0.0111863262309594,-0.00554746530884604,0.0129362951200008,0.00844640924941258,0.0111555405243574,0.012133120418443,0.00519283418567032
"105",105,-0.0157370729831351,-0.00561623510535967,-0.0155055079033984,-0.0154306644537643,-0.016614790261234,-0.0181577857089812,-0.00954945744151654,-0.00404825264163798,0.00790233733089377,0.000553502363784688,0.00630955900058115,0.0100805187094603,0.00236835281501939
