"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16","coef_lag17","coef_lag18"
"52",52,0.000761007214807498,-0.0118735756895588,-0.00574732285790102,-0.00998722130779637,-0.00144478331203111,0.0040549879207951,-0.00680016103612452,-0.00671275048557645,-0.00732617946680862,-0.0065678390846539,-0.00775051857300724,-0.00332963258596183,0.00312832778231311,0.00535760057940585,0.00971292136772823,0.000212153758461385,-0.00648266173769457,-0.00585754795933309,-0.000381646680658463
"53",53,0.00625396940345113,-0.0109913580828465,-0.00140987493483906,-0.0113599162562595,-0.00344555834826918,-0.00285503701298834,0.000616089979875109,-0.0059677097175012,-0.000617216198352777,-0.00274034726062294,-0.00271949820194117,-0.00481893171630466,-0.00373943972653242,-0.00352578106128406,0.0103849815831138,-0.000952134524721417,-0.00559879360405918,-0.00704139278703557,-0.00795308439649963
"54",54,0.00551463293715415,-0.011510925476117,-0.00159207558750387,-0.0049105625879078,-0.00181463780295185,-0.0016573379786989,-0.00114264894954071,-0.00300131670018069,0.000131082681386543,0.00189673001655906,-0.00390362301988233,-0.00221789361822244,0.00170477753653271,0.00367995036052592,0.00318193668978449,-0.00590874298308344,-0.00724118210332607,-0.00316655655182707,-0.0051171204258255
"55",55,-0.00477396025294555,-0.00667592966606994,-0.0042759323997673,-0.00292494981479738,-0.00428035658185724,0.00271577602344243,-0.000723566566901957,-0.0014906705175222,-0.000725289585171649,-0.00239482718158086,-0.00329673945807026,0.000968048109184197,0.00707928615073657,0.00580807638614019,0.00467904108164411,-0.00581015290523808,-0.0121324399495873,-0.0060300047305322,-0.00369488937925741
"56",56,-0.000416254115431585,-0.0109607401840895,-0.00654345819105097,-0.00293999231115181,-0.00895198766362824,-0.00332591817887787,-0.00741079919353754,-0.00176623946000201,-0.00373447708257653,-0.00176841435993135,-0.00795334609541396,-0.0035252802985715,0.00153807379417472,0.000539778696967197,0.00606205422052466,-0.00104670468645285,-0.00817677587500966,-0.00678578164851929,-0.00281992763302641
"57",57,0.00176579465929492,-0.0131458057794555,-0.00290821194188517,-0.00609717173998031,0.00198266314677642,0.00127167551234194,-0.0013346069574151,-0.00597610203660651,-0.000612689108391941,-0.00240689639142007,-0.00215446291401028,-0.00375776912668643,0.00263303230824284,0.00341487818627613,0.00697123530555202,-0.00420737682535433,-0.0105133855035646,-0.00403884060735041,-0.00115109848814785
"58",58,6.7478665491923e-05,-0.0106121009949529,-0.00675806115605318,-0.00644048544678847,0.00104862241116664,0.00356467624234118,-0.00538755243000187,-0.00320241020365318,-0.00347077221181465,-0.00419800372347943,-0.0050061775786235,-0.0015598795194515,0.00618607056056306,0.00052538920136568,0.00388420101295783,-0.000543586882315483,-0.0103267972986994,-0.00779772557099919,-0.0020523429928139
"59",59,0.000716570845837322,-0.0141129716552046,-0.00579080338958992,-0.00802397308823391,0.00225049933513216,-0.00218464020513814,-0.00126898793524437,-0.00404541521661084,0.00153608470824487,-0.00267799167073015,-0.00431068733163621,-0.00446409301935193,0.00547913538808754,0.000545835302845842,0.00646414820463702,0.000936969070440355,-0.00679482192614008,-0.00532831493255916,-0.00161316852564689
"60",60,-0.00010770512815049,-0.00978301181541707,-0.0036959405727271,-0.00708589306967603,-0.0030468530154647,-0.00182054659725894,-0.00565458275603105,-0.000621077506856324,-0.00357241740431446,-0.00054108185237836,-0.00706891177948523,0.0039544563774653,0.00258907315386055,0.0029783602563146,0.00325925948199073,-0.00252166337869415,-0.00661169260209323,-0.00478716871691679,-0.00430149614263643
"61",61,0.000279109303525403,-0.00895609770830034,-0.00569884187354362,-0.0107519034149293,-0.00520984481467693,-0.00187255187579425,-0.00500129847220952,-0.00831599216319487,-0.00644041931640999,-0.00418268460124856,-0.00437271390414987,-0.00503128124852127,0.00402460728021685,0.00213516775593367,0.00872456441594721,-0.00170966026931867,-0.00899487609998292,-0.00256869204857885,-0.00447681926763824
"62",62,-0.00327658795256448,-0.00800705104893536,-0.00602516396523652,-0.00747380914192751,-0.0070906496230196,-0.00616150413934144,-0.00851532199473486,-0.00280319739189563,-0.00159025721455276,0.00218388612316676,-0.00488111888489804,-0.00251644081268455,0.00395754164653933,0.00202493094480963,0.00512987237499431,-0.000204360156488152,-0.00715036579957467,-0.000573753143917606,-0.00330828606526898
"63",63,0.0027027588026193,-0.0125630985161286,-0.00257318102913089,-0.00628489026535452,-0.000850597002090782,-0.00219663780232173,-0.00416726598985171,-0.00582723211342796,-0.00267690798984335,-0.00226163217968518,-0.00341833430914276,-0.00373973868545069,0.00114640003953194,0.00298241848560023,0.0109590184886511,-0.00279166561576458,-0.00636285956476078,-0.00356698746044805,-0.000887615805927585
"64",64,0.00792648272602047,-0.0116614897936009,-0.00693491878557276,-0.00666965279121003,-9.37246481181931e-05,0.00144927310099659,-0.000655947694758661,-0.000657757827917312,0.00181708321576488,-0.00517612402849535,-0.0116851265036526,-0.000391659689476267,0.00882498685879867,-0.000647828962415087,0.0106831261348657,0.00305950483041334,-0.00878940985279452,-0.00822555818509726,-0.00610702475517651
"65",65,0.00289030871897198,-0.0146106807309658,-0.00116645437990497,-0.00457776281328199,-0.000955426668430778,-0.00341840900016072,-0.00535458780721513,-0.00607132707016813,-0.00505243274253255,-0.002701652637178,-0.00559245387825215,-0.00552121084291642,-0.00419501594216295,0.00695355784430065,0.00289498289316445,-0.00078722591345175,-0.00722294985652302,-0.0048600071817852,0.0010630880046624
"66",66,0.00332267458286576,-0.00777366530421238,-0.0019765239842457,-0.00270371544105842,7.13250329004584e-05,0.00105999239410147,-0.00369118536517412,-0.00280597473391945,-0.00223376626853391,-0.000687008394993193,-0.00256360364166616,-0.00212675545187029,0.00119129056114427,-0.00192138650717416,0.00597372369414726,-0.0011546471340879,-0.00782561586289382,-0.00482816955754435,-0.00448356809986372
"67",67,-0.00157230933326346,-0.00976893475182863,-0.00491952543075097,-0.00927211752980066,-0.00550885356905635,-0.0049783689687736,-0.00345541146662699,-0.0076185941332485,5.20366811623945e-05,-0.00570845740111946,-0.0051356532811385,-0.00102806765419617,0.00406947308934885,0.00354348971941091,0.0140784192916378,0.00204145120356329,-0.00125362600432797,-0.0027906611290264,-0.00270821482406148
"68",68,0.00286946150663065,-0.0109920738944478,-0.00315273037156469,-0.00963959200623347,-0.00516439790962345,-0.00181064526304385,-0.00128708860822517,-0.00608553473214141,1.22478316291453e-07,-0.00201508831019766,-0.00571193583326974,-0.00352504461043207,0.00284003600980528,-0.0012737220806989,0.00713803352347253,-0.00149746169653914,-0.00701213616394894,-0.00404401156434559,-0.00665465988797169
"69",69,-0.000210021195590588,-0.0180692405674649,-0.00534995456209885,-0.00619768792479808,0.00388846841492264,0.00297856385488214,-0.000404466026296073,-0.00363506155676839,-0.00259086597844294,-0.0082647154678928,-0.00433772027552714,0.000235398309900572,0.00377023902269648,0.00296657639244751,0.00469069824404381,-0.00647340261339643,-0.00792582255935843,-0.00626670763459393,0.00378056234565773
"70",70,0.00650645290473709,-0.0118719742272056,-0.00468220874576024,-0.00449339461278098,-0.00394949950053557,0.00088392617054359,-0.00201991106938888,-0.00272270102166762,-0.00548716990786023,-0.00559432835119796,-0.0071729383236677,-0.00208545289341332,0.000290250172550833,-0.00337426370911025,0.00832655140200567,0.00160071051806248,-0.00956671020175752,-0.00560745709436504,-8.48368250040794e-05
"71",71,0.00350963630619392,-0.0118578129262814,-0.00135506080021545,-0.0054536712614152,-8.88561423560447e-05,0.000664911316954802,-0.00326254192953266,-0.00648278854415927,-0.00147240923522049,-0.0043731064750001,-0.0042456689984857,-0.00317285704290372,-3.64261414270854e-05,0.00468805061122145,0.00754306972877969,-0.00108694695132181,-0.00892358987298043,-0.0101227305498907,0.000991673380503839
