"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13"
"40",40,0.00750005751664129,0.00624209242323473,0.00951425226247473,0.0119839644166774,0.0136409152887257,0.0152522653507019,0.00417171900755672,0.00559355295829176,-0.00775347045370719,-0.00381436587571698,-0.0127154246057712,-0.00654889473712258,0.00343557754494313,-0.0014054706276738
"41",41,0.0103788052823479,0.00646169997892743,0.00837102795853558,0.0106316053953316,0.0128603827929358,0.0128196420259783,0.00279064276029215,0.00711020815322973,-0.0080484627993862,-0.0021985464893437,-0.0122136350199727,-0.0065740288761543,0.000684226578556251,-0.0011686812797305
"42",42,0.0128245037232719,0.00911038871240456,0.0139566455988083,0.0134556995244617,0.0162606265251237,0.011945640124952,0.00259926068228234,0.00980595542723836,-0.00853256410202778,-0.0045111097790722,-0.0143728568365125,-0.0113239582908548,0.0015049705541965,-0.00819256761018667
"43",43,0.00857445309657053,0.00800692610980639,0.00917998099620436,0.0118291340402505,0.0112020216116083,0.00912305404012675,0.000646265449577318,0.00446454049501008,-0.0107957460593411,-0.00384740845706694,-0.0103297907646841,-0.00763726925864675,-0.000115477953928733,-0.00433189668571246
"44",44,0.0147651885798236,0.00872150291277586,0.012412978388265,0.011481582299153,0.0137669643639252,0.0129837893332605,0.0033109487035027,0.00659387524702135,-0.00717219735919051,0.000222382666711983,-0.00873579562641125,-0.00497214621030929,0.00086475610602215,0.000775445648088649
"45",45,0.0092987147630906,0.00733144481173756,0.0117279116294633,0.0132506429673095,0.0105786024294044,0.00839262557491728,-0.00138322627200842,0.00438384434849569,-0.00908721640382971,-0.0036669324667867,-0.0106911673928453,-0.00755435878272183,0.00150488854406616,-0.00472248518326573
"46",46,0.00757956393721577,0.00322312567359793,0.00824165539977923,0.0104339293259832,0.0134816523104009,0.0110946388540163,0.00160161593835752,0.00871057925865306,-0.00779683292377258,-0.00332866341289313,-0.0148156270986002,-0.0112412946899721,0.00115950143245078,-0.0066414465918685
"47",47,0.00910014548233653,0.00352693486607374,0.00872109166730964,0.00908114284824033,0.0126183444231295,0.0125725072102876,0.00271080401830356,0.00801517361618677,-0.0064708389040019,-0.00358969837224935,-0.0145528219444567,-0.00817026445117528,0.00340009203928046,-0.0033878501529007
"48",48,0.0102501425145364,0.00403091783996864,0.00581207729236224,0.00813302421388536,0.0119169189402052,0.0129215593588275,0.00519160419103745,0.00707509677968846,-0.00296583837962518,0.00110623628558235,-0.0113416406695338,-0.00543937485149932,-0.0016333104254943,0.00113386619962688
"49",49,0.0102987705524344,0.00365281349186606,0.010543189515727,0.00983402839293899,0.0115729538397422,0.0182711251752469,0.00566201817011971,0.0094453478140996,-0.00643830204072022,-0.00133851267018469,-0.0128181384764544,-0.0123556556931972,0.000283700910915489,-0.00495678919870306
"50",50,0.00603424820551471,0.00483668627118043,0.00671158557843311,0.00899937938751643,0.0116342970334572,0.0118887486897569,0.0017037646332376,0.00313798543418988,-0.00827788182756141,-0.00326896322002223,-0.0116373656595065,-0.00719046138639906,0.00188604049317952,-0.00233941895850173
"51",51,0.00983107741088861,0.00709252166258357,0.011531471361652,0.0124886014456646,0.0116535244611762,0.0121304583326843,0.00587363975951486,0.00539084082637815,-0.00912310623955239,-0.00553355530885613,-0.011093973296015,-0.00968602216995952,0.0020833812230826,-0.00444992498885641
"52",52,0.00952036941761496,0.0060398600903844,0.0104972640374233,0.0117772364650361,0.0111817545082299,0.0118342395306671,0.00202379123414378,0.00441386519928598,-0.007995728911615,-0.000790523861489662,-0.0100547435610133,-0.00620396620942164,0.00171742992422133,-0.00454815468716359
"53",53,0.00803037028963621,0.00152225551848743,0.00753191216840652,0.00708141416599146,0.0112480667048598,0.0136521184195632,0.00345030393789778,0.00349852042222798,-0.00963227544358855,-0.00336890924515331,-0.012856759187366,-0.0114224879791303,0.000980852167762628,-0.00215355843904867
"54",54,0.00861105665376528,0.00238778682903938,0.00631842032653664,0.00643512710512897,0.00912219042662669,0.010263942185988,0.00335818969344236,0.0035126285673582,-0.0113691142520658,-0.00285423035566493,-0.0097741341372179,-0.00537354013356303,0.00018847513537283,-0.00117808212799794
"55",55,0.00852002540335044,0.00694117911443159,0.00918746333714048,0.00942153723913617,0.00939919673804222,0.0106320544820083,0.00340411756742706,0.00543092465017124,-0.00742761784516478,-0.0028699156298106,-0.00841497713483066,-0.00682509272462617,0.000583533993540312,-0.00240089139965837
"56",56,0.00552595168960603,0.00246645158786563,0.00677632761912069,0.00896141973177426,0.010052235225533,0.0137865628232794,0.00275185059587311,0.00682419119059307,-0.00929331829086119,-0.00571471724666732,-0.0164104964674419,-0.0131720135119525,0.000530603462865208,-0.00817114843004923
"57",57,0.00978724213982843,0.0037789817044217,0.00916068938930398,0.0107450144753839,0.0111187470241198,0.010313372761678,0.00130662866119627,0.00646038961787196,-0.0102284974956755,-0.00337454760430188,-0.0126364869688668,-0.00755820716704632,-0.00124517098895496,-0.00269696625023035
"58",58,0.0123020827043868,0.0087011429266626,0.0133780604248783,0.015145157461062,0.0176749018120089,0.015635452038179,0.00373054876712299,0.00729741504664723,-0.0100500568210927,-0.00373488947087232,-0.0123286521696565,-0.00743357841264509,0.000741529218748344,-0.00449210726323379
"59",59,0.00518153778005655,0.00165960864181039,0.00652730760756424,0.0077523902680733,0.0100183418347025,0.0104534781202539,-0.000593554276780455,0.00359168182872128,-0.0114056658749371,-0.00368301321626947,-0.0139091769473518,-0.00719858656082389,0.00232421663141714,-0.00333380447810572
"60",60,0.00888099915641604,0.00539900609609957,0.00929078479791772,0.00905499952314864,0.0145032111495074,0.0135171423666551,0.00622583230221624,0.00599829679727657,-0.0100879620855791,-0.0057612257562745,-0.0159088536561716,-0.00841454168895344,-0.000458715521663723,-0.00659785331493663
"61",61,0.00711133942442377,0.00284829188575559,0.00640689689535261,0.00683922356449628,0.0102623439902006,0.0112416691249724,0.00339152918990703,0.00430929274277005,-0.00870312012448375,-0.00422346730238737,-0.0122187904619794,-0.00818478277026824,4.32339480174591e-05,-0.00347820135861711
"62",62,0.00711203403717704,0.00362127674743353,0.00809315037819873,0.00765739666517795,0.0119733468721641,0.0136317856867168,0.00655120104032617,0.00629688928293087,-0.00874518586394329,-0.00265282510815595,-0.0141163954121593,-0.00741601958100687,0.000767683165561528,-0.00358675354805258
"63",63,0.00833853420412867,0.00255187938728136,0.00693567091400043,0.00633570673467563,0.01015503940595,0.00998900347674335,-0.000184829313301103,0.0082691618691895,-0.00767422576609829,-0.0021821736085761,-0.0125956584016286,-0.0098891678089399,-0.000624007563274174,-0.00623410156823345
"64",64,0.00653609540491341,0.00212604777778569,0.00604812278758823,0.00635565958637569,0.00891224104188862,0.0116201628103219,-8.08704995098179e-05,0.00141455691374539,-0.0152211510330063,-0.0086057152035201,-0.0195299811140597,-0.0126526247944834,-0.000965437464526839,-0.00654248811424963
