"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5"
"1",1,-0.00111311628296318,-0.00116116283516108,-0.0033800143372681,0.000373993866546933,-0.000581775141448814,0.0019483938829315
"2",2,-0.000592831767619117,-0.00237079009098437,-0.00277775570249479,-0.000961111095190922,-0.000451643968983589,-0.000602945028975265
"3",3,9.37111402071002e-05,3.94609023985292e-05,-0.000105955538968542,0.0030751427687367,0.00115567175794941,0.00318514824624348
"4",4,-2.21935513433925e-05,-4.29328532021675e-05,-0.000531650417296014,0.000600802475209594,0.000114769902477027,0.00226400790399434
"5",5,2.06372433894794e-05,-0.00223420630724091,-0.00283688601323971,0.000599976853776052,-0.00101411077883251,0.00126099254844156
"6",6,8.41993914320642e-05,-0.0019476894205154,-0.0009942330613854,0.00113916597311977,-0.000957179740834113,0.00236981399620185
"7",7,-0.00131283763090374,-0.0027179665766936,-0.00342215814861701,-0.00143595498154569,-0.00122656495556665,6.61189923222792e-05
"8",8,-0.00163530012266328,-0.00164042566892239,-0.00435189750441307,-0.000243638848269228,-0.00168641440245273,0.00106362379843253
"9",9,-0.0002116286865123,-0.000583972364697186,-0.00121037336351612,0.000406841591295885,-0.00123535049667403,0.00161766481362384
"10",10,-0.000792160256991364,-0.000105986152461668,-0.000859459384971514,0.0024257685110748,0.0015636090687937,0.00222654381590004
"11",11,-0.000238788315669697,-0.000952948357503149,-0.00198044299948332,-1.8625383486396e-05,2.69162267825185e-05,0.00158346832336352
"12",12,-0.00121604518808393,-0.00101917377176526,-0.0033507908137222,-0.000323177601379715,0.000576020148600583,0.000999020885057528
"13",13,0.000333234212855958,-0.00106674631342978,-0.00103478516213058,-0.000271094842849702,-0.000974792983954877,0.000923771261336421
"14",14,0.000794246835000682,0.000779060026221114,-0.00154669274175027,0.0014643147942887,-0.000450967146675808,0.00271735873687641
"15",15,-0.000131393611636129,-0.000265348178703662,-0.00228685003267441,0.000589832099803949,-0.000590396705464224,0.00120550088622139
"16",16,0.000883333344705881,0.000125472207221047,-0.000583849080066054,0.00155654698780401,0.000127312071984734,0.00263044975667269
