"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13"
"26",26,-0.0185473041354899,-0.00893616849659761,-0.0247591134396894,-0.0233012423291203,-0.0197022749730587,-0.0222115163697629,-0.0090293173175277,-0.00992550537483841,0.0105378518011445,0.00867901391621163,0.0126962898853347,0.0183249433811233,0.00772068106600582,0.00879728726117829
"27",27,-0.0192683462202504,-0.00547191449745039,-0.0264162767941447,-0.0192224048658563,-0.0166941799764346,-0.0141191704138768,-0.0100070398945354,-0.00973892903829505,0.011032164054832,-0.000512565103096512,0.00678990306830233,0.014660072938949,0.01186548111036,0.0150825097410856
"28",28,-0.0209848594876329,-0.011896048420373,-0.0186550990873716,-0.0175394783360007,-0.018873833720252,-0.0179308466268243,-0.00749472447565905,-0.0114745437178939,0.00958505050277733,0.00347142546717026,0.01414454036487,0.0138178686276367,0.00563470983482537,0.0165962218828601
"29",29,-0.0197485055728639,-0.0109575014673601,-0.017236637128996,-0.0198125183788942,-0.0117758084311682,-0.0241140202612917,-0.013313881908825,-0.0108414858559389,0.0108677693059227,0.00606152017495529,0.012147417516171,0.0172257742078536,0.00741018728107526,0.011785800277569
"30",30,-0.0169203555607276,-0.015018798765804,-0.0258985884098093,-0.0269408886288968,-0.021346893835985,-0.027682748331444,-0.0101032946464617,-0.00749033268632483,0.0142398909815153,0.0081879725666344,0.0141530218304629,0.0210312195753453,0.00736092656818407,0.01765759600641
"31",31,-0.0170299833045541,-0.00130001412950872,-0.0140823258898138,-0.0139384635653841,-0.0170756729771469,-0.0171296363926151,-0.0068341594805281,-0.00587954905744623,0.0118769356354191,0.00590455808507053,0.0179605908541654,0.0175867929365694,0.00738907558574275,0.0106933748981063
"32",32,-0.013721248027517,-0.00553586761186048,-0.019169299180695,-0.0195443237584019,-0.0135965510068401,-0.0228367769536277,-0.00965688455278498,-0.00926607925385977,0.0130228761171695,0.00672273084785184,0.0158457153185574,0.0175542197867765,0.00609344920381015,0.00979580920537898
"33",33,-0.0196991933507109,-0.00983267742056119,-0.0175745701727205,-0.0172397266541964,-0.00974421243564843,-0.0135931193536222,-0.00318548284463918,0.00449666210521261,0.0161842008447887,0.0145864669790431,0.0148657172701968,0.0181003160103337,0.0120110562087451,0.00864501878566724
"34",34,-0.0171116128459287,-0.0103806185324417,-0.0152316312251932,-0.0185861722632827,-0.0138389368365582,-0.00938646115551538,-0.00378699046549161,-0.00572248462395684,0.00781932797857626,0.00156777468458819,0.00302093599543121,0.00660478143641999,0.00573378114262008,0.00657698346838287
"35",35,-0.0293246001699711,-0.016286912809608,-0.029406572599423,-0.0227616156721554,-0.0201922763385195,-0.0281885694085258,-0.0148727992719707,-0.010208185797296,0.00871942705232764,0.00488683664477795,0.0128632877724486,0.0169195531867366,0.00904560629180168,0.0124886668374398
"36",36,-0.0131099894346329,-0.00742080864250857,-0.0161639267022443,-0.0177663473592708,-0.0163033742576838,-0.0176014143995132,-0.00913349106238498,-0.00361810312743392,0.0160309690925022,0.00864974910437838,0.013790475219581,0.0148532762460725,0.00565226807590666,0.00766390195083894
"37",37,-0.0164210821078274,-0.0119275727789498,-0.0214717439861487,-0.0183398711683477,-0.0186255116182191,-0.0133176933281841,-0.0116947227792422,-0.00706085549135616,0.00891554414419504,0.00681219985771764,0.012232671958492,0.0101859202533985,0.0128279596967406,0.0132660549833835
"38",38,-0.0167475667937282,-0.0171802664753447,-0.0206490500390907,-0.0201385215345386,-0.0214677274493749,-0.0155558237403089,-0.00944470973227957,-0.0126469884440472,0.00397296854299276,0.00522948285137681,0.0105872374760926,0.013218253147151,0.00958519646882818,0.00801302642024311
"39",39,-0.0140437114795891,-0.00866472271579826,-0.0156644264690042,-0.0159622931899485,-0.0148095334352648,-0.0158460471014988,-0.00578316794315152,-0.00368306007760201,0.00918797564951243,0.00796661793050018,0.00682012366821915,0.0112442696314412,-3.21996528254621e-05,0.00657162285906203
"40",40,-0.015450411026306,-0.0119496656417407,-0.0211435383764462,-0.0216634783534077,-0.0213263302087011,-0.0218415476729909,-0.01013198898772,-0.00683742490285112,0.0092288908749285,0.00650654474787701,0.0118822395726442,0.00914911169838765,0.00215482031968329,0.00502858540079112
"41",41,-0.018417833737384,-0.0127795790423362,-0.0175170276669109,-0.0216917530617782,-0.0198477398841006,-0.0179466915739334,-0.00884406843776674,-0.0114524383891996,0.00733855515680252,0.00305937802365406,0.00984176884825922,0.00932852638947398,0.00714107375258866,0.00550524080645664
"42",42,-0.0240695512066152,-0.0166411605258145,-0.0294551976696694,-0.0248441987517601,-0.02481122424597,-0.0153321563438864,-0.00649311933255418,-0.0140325364056818,0.0106696946603012,0.00611054863286267,0.0165837564677476,0.0185199830675075,0.00847175949583805,0.0179760081336684
"43",43,-0.0161938415807411,-0.0140317989561261,-0.0186379887944747,-0.0198675434523736,-0.0172966013303071,-0.0131496863665147,-0.00634574400574929,-0.0105442667818691,0.0120132508670632,0.0080433391270776,0.0139870024608624,0.017474315073587,0.0122940615032613,0.0144360099547863
"44",44,-0.027433324299174,-0.0168628137217805,-0.0230333754496347,-0.0223201795817557,-0.0195823184193564,-0.0203292258715232,-0.0097165411641256,-0.0115042320582669,0.0061000491295853,-0.000257869945045108,0.00473496992860008,0.0100297509507426,0.0089935877662703,0.00248577877389646
"45",45,-0.017637040537494,-0.011879338177502,-0.0237204985769981,-0.0232048882755633,-0.0146135891571708,-0.0135552031667336,-0.00240368081284356,-0.00627657900735045,0.0114998838245016,0.0076521810351654,0.0114097027301596,0.0161483102425705,0.00695834589376272,0.0116710722516913
"46",46,-0.015733742431805,-0.00893322088336964,-0.0200674799404657,-0.0204517850404297,-0.0199088257194667,-0.0158044093903531,-0.00802391049139169,-0.0148014338694772,0.00718346888767352,0.00393384613770284,0.0157571982891008,0.0177844730898327,0.0081196265126224,0.0163898794395712
"47",47,-0.0189327164275324,-0.00903402184927227,-0.0208034246391105,-0.0177259500235818,-0.0165772168124942,-0.0167479077064736,-0.00701110991716779,-0.00878374633886867,0.00748454441396702,0.00684333693291794,0.0140263263299102,0.0129379666561365,0.00281496482092651,0.00877185713513146
"48",48,-0.0209558026873276,-0.0107272045159602,-0.0151388555531378,-0.0170810035574916,-0.017548018927757,-0.0207639110591876,-0.0125167519875068,-0.0100074072352894,0.00343528642870414,0.00238355224043539,0.0115170158060552,0.0112074547176698,0.0102307255827204,0.00248590098960815
"49",49,-0.0219009775857018,-0.00728049597623412,-0.0232156330735274,-0.0180382210611298,-0.0168158535927213,-0.0278860256446023,-0.0140192030325266,-0.0134853597610424,0.0081593830309311,0.00306951171499949,0.0131396691524709,0.0199951338478802,0.0089409218411882,0.0118025108348953
"50",50,-0.0139083018907358,-0.0103069551904893,-0.0171713697892052,-0.0175599982315192,-0.0166483359299225,-0.0149312710863416,-0.00583316816508262,-0.00362973524298894,0.0104529174020099,0.00559594724205814,0.0120395716938792,0.0110991181697126,0.00622115739953489,0.00865231398620358
"51",51,-0.0174012194910319,-0.0116540196402668,-0.0220371302743536,-0.019882845001533,-0.0144326165346643,-0.0180086526389563,-0.0142392326164782,-0.00605159542974615,0.0112063574660577,0.0102724110844891,0.0132420755173847,0.0194733422161099,0.00752740822617214,0.0125839928370919
"52",52,-0.0171733511141149,-0.0116139640885325,-0.0218683304270634,-0.020586717239574,-0.0162081837980502,-0.0190536524709603,-0.00897781114182499,-0.00705090468140304,0.00866132974016286,0.00161525826529079,0.00825604730049609,0.0107274061836294,0.00605945515759124,0.0128346075034562
"53",53,-0.0163398183606111,-0.00505853058604009,-0.0187715858503547,-0.0149352361760852,-0.0152224834708209,-0.01937617967399,-0.00860036567755172,-0.00238799586203461,0.0128588096441021,0.00575089771634688,0.012876843381337,0.0191991687416907,0.00699576727850806,0.00816064749635284
"54",54,-0.0170575780497986,-0.0053433089880038,-0.0170877084381339,-0.0145718387251604,-0.0162537160633966,-0.01559734009144,-0.00729614341897805,-0.00368557472536953,0.0182603039379968,0.00790056755327828,0.0117521678158421,0.00904930601970091,0.00591466658249877,0.00596183263431652
"55",55,-0.0152424857200356,-0.0117446692013179,-0.017198919501623,-0.0168795199536035,-0.0127267569159404,-0.0155407782958403,-0.0116949838483194,-0.00929197493209975,0.00787262763798467,0.0062863990685774,0.00613725281765995,0.01224792153153,0.00833671263595359,0.0109564234765796
"56",56,-0.0135652662804145,-0.00600535492634549,-0.0169644861786664,-0.0158608611737592,-0.014247017553909,-0.0189954610238155,-0.00852099537804745,-0.00839172280588894,0.0120642682236865,0.0114442632811276,0.0197053058299448,0.0213046199006311,0.00736147152259618,0.0168099503511965
"57",57,-0.0195622522306233,-0.00976688859663614,-0.0204389534938846,-0.0209151716391193,-0.0178305365175443,-0.0165982001739145,-0.00658764690995619,-0.00934797053276274,0.0131674169485476,0.00602224066090984,0.012788918416111,0.0137928618509952,0.00825850736442855,0.00802830332711806
"58",58,-0.0216910997945793,-0.0146764529053025,-0.0250852216518822,-0.0243117064681805,-0.0254318611108302,-0.0245403652344526,-0.0126516480239451,-0.0138465554151674,0.00842961246737167,0.00390443993552268,0.0116470305336997,0.01301187272394,0.00871105933169448,0.011891437546677
"59",59,-0.0116936160767072,-0.00592975119365801,-0.016753588144337,-0.0159523507723668,-0.0156101487961325,-0.0128735890657043,-0.0031102492813757,-0.00539327866193513,0.0138933066728923,0.00510125681914748,0.0145131234494137,0.0091808223977493,0.00284610964217638,0.00807143861738284
"60",60,-0.0158270583216483,-0.0100833512425604,-0.0204158556516252,-0.0167623471965723,-0.0202642513722195,-0.0194957373597776,-0.015445985307371,-0.00858980766591854,0.0134854095076768,0.0120508325681481,0.0194450146698991,0.0158812467757263,0.0103508087549191,0.0165428814901197
"61",61,-0.0144361763129843,-0.0071986299527563,-0.0151124006662602,-0.0151860547955725,-0.0167026006669591,-0.0153458146523757,-0.0085690093320796,-0.00694976452037055,0.00821392360002157,0.00544578622956437,0.0104859741137863,0.0106817466373743,0.00614272996856962,0.0092368355005866
"62",62,-0.0132579084976385,-0.00678425451712,-0.0151858716112158,-0.0143848890959681,-0.0163171509544104,-0.0179664253773604,-0.0132269899381268,-0.00937719330948648,0.0107421609646926,0.00599453008938395,0.0151307154063771,0.0144044485536932,0.00565256345451151,0.0105533823384931
"63",63,-0.0172154405499787,-0.0087480322872845,-0.0208639590756565,-0.0162024867749326,-0.0176320332972669,-0.0135612737049261,-0.00159573287756198,-0.00991932051909263,0.00918170233594458,0.00385274479729952,0.0136574729971991,0.0132370791389603,0.00740906201018705,0.0117595579394058
"64",64,-0.0159776277261801,-0.00759145309580355,-0.0183268445570941,-0.0131116599074398,-0.011465385028416,-0.0150359611426106,-0.00321171932393182,-0.000689595343321392,0.0215644290794041,0.015240109725229,0.0239718320334956,0.0198781827776611,0.00948169272013917,0.0160674025311504
"65",65,-0.0224958047476635,-0.00888476000612583,-0.0256803086346107,-0.0239102377367418,-0.0185355807638314,-0.0160526196818887,-0.0100966231592072,-0.0150096818092905,0.00686440060489351,-0.00562065642659786,0.00499414541994091,0.0084388702120129,0.00860037259812613,0.0116645214141077
"66",66,-0.0139757597532926,-0.0144744000201247,-0.0198257025617189,-0.0220710617452359,-0.0156974033039194,-0.0162101836975791,-0.00965946165268549,-0.0113230278290074,0.00385287598540852,0.00299512086502502,0.00640042236719384,0.0131426416456519,0.00758558961602692,0.00690051328092623
"67",67,-0.00998775227764943,-0.0087365059396738,-0.0149621545525486,-0.00982637724219581,-0.00915227036683096,-0.0124583422325895,-0.010307966419219,-0.00861399166333102,0.00819821052531185,0.00342615805258957,0.0116809349670081,0.0172771155885395,0.0115538304102382,0.0105573277324871
"68",68,-0.0123334288072184,-0.00680525048897355,-0.0160583259994664,-0.0152574833258228,-0.00759862874079997,-0.0153808016611887,-0.00803399056538747,0.00359423342872413,0.0210522448669218,0.0182334257260885,0.0237122896922025,0.0199707605557009,0.0152869249526749,0.00725127080621737
"69",69,-0.0228247875096719,-0.0211662862542146,-0.0324644982607868,-0.0276368843384807,-0.0201374073266446,-0.0147351120961035,-0.00764173563441574,-0.00445844116710791,0.0177254968895341,0.00770985754706558,0.00648454516656876,0.00635770091512272,0.007968138018345,0.012872285977441
"70",70,-0.0195257351981946,-0.0104530585300933,-0.0242277343323763,-0.0169449404817703,-0.0173728445499312,-0.0169776105856821,-0.000788495753565164,-0.00634449395848532,0.0131591140450321,0.00378871312658521,0.0134467415858078,0.0150975097281293,0.00506956065605296,0.0141020451138846
"71",71,-0.0232063119466196,-0.011496772622134,-0.0271899868019648,-0.0235950008435633,-0.0221671642734744,-0.0212327147778915,-0.0123498483378081,-0.0206442096623823,0.00372485089072385,0.000708051631980825,0.00883728856188735,0.0198884687359018,0.012224340857711,0.0205878069196842
"72",72,-0.0223230830223225,-0.0173475226865606,-0.0311388900215685,-0.0230931992910425,-0.0199543306582766,-0.0148045350035493,-0.00102682577715065,-0.00633367495588178,0.00817583354335597,-0.00458333130587729,0.00128749561777775,0.0061856146108839,0.00271957001173612,0.0157853807216923
"73",73,-0.0188547337330846,-0.00752265718026046,-0.0171872160568644,-0.0169447754121807,-0.0158425747424298,-0.0200990363296864,-0.012902584613024,-0.00548963703196237,0.0133769687491667,0.00856607016093949,0.0146661160285271,0.0218877153603313,0.0103496374805721,0.014808501360885
"74",74,-0.0170883545522794,-0.00759950714312767,-0.00698376639473962,-0.0116305116743383,-0.0103363592740347,-0.0170357934908502,-0.0125138949096728,-0.00840864354670098,0.00361327384592271,-2.941567302504e-05,0.00883781472225956,0.0123307860505735,0.00646535192409375,0.00495602083784671
"75",75,-0.0216451509054176,-0.0143126662120667,-0.0322846160406365,-0.0223968290972738,-0.0214141944500049,-0.0267092224061269,-0.00529294383824429,-0.0126232978573892,0.0147834177405343,0.00551076273830656,0.0141078210861258,0.0204015347056149,0.0059040215941631,0.013830258985008
"76",76,-0.0158438906362082,-0.013778763270874,-0.0207295854044616,-0.0225392857373466,-0.0178785754084674,-0.018585769244529,-0.00412009182020711,-0.000438154919527396,0.0143512715148315,0.00986593010974439,0.0123715290908351,0.0141484680868898,0.00522351427199272,0.00974879192915561
"77",77,-0.0205252436507781,-0.00772453691487506,-0.0186141661406696,-0.0191833689025332,-0.0209290819406601,-0.0255911555714869,-0.0122386246473525,-0.016412687673063,0.00911870399982249,0.00189711089058933,0.0136910722167021,0.015153707280024,0.00701433273607969,0.00874155283320493
