"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11"
"46",46,0.00184239302072184,-0.00498666417880591,-0.00624833992761786,-0.00585529854440888,-0.00254152781090888,-3.09933834906179e-05,-0.00401756519561806,0.00277210456100878,0.00145666090696947,0.00633498988029297,-0.0013981173781098,-0.00430157864177652
"47",47,0.0055285723387542,-0.00555917066986098,-0.0066310640049701,-0.00404471371994365,-0.00332984634020574,0.00279567355229991,-0.00318482858598988,0.00399143893958148,-0.00103795736064482,0.00290247817702966,-0.00535427563819929,-0.00282435880151631
"48",48,0.00778750414426996,-0.00522142052042076,-0.00133107679116505,-0.00592328912838421,0.000309269993798372,-0.000757002391873785,-0.00138062957561962,0.00393349640441436,0.000577094995569761,0.00320342863518587,-0.00328210500980383,-0.00372772075817539
"49",49,0.00408947633883231,-0.00448636676752886,-0.00351144660366248,-0.0075211480449746,-0.00578547226907404,0.000597866225147544,-0.000560496676750844,0.00451710377001241,-0.00320080110712561,0.00353918087510371,-0.00337838032987446,0.000609443400702775
"50",50,0.00415255413342916,-0.000577665226631539,-0.00820277972654746,-0.00399851066916134,-0.00209384214862403,0.00567260958066466,-0.00302793829018456,0.00414474337390336,-0.000527465416599944,0.00164343320360852,-0.00596895859217528,-0.00173391922187533
"51",51,0.00188453476655333,-0.003784685116998,-0.00716114556058855,-0.00630411390143545,-0.00662141476440495,-0.000890991732114108,-0.0015648889034837,0.00418841893506322,-0.00037256684187217,0.00236081820857106,-0.00633158115243789,-0.00443668795486051
"52",52,0.0030831357962152,-0.00553345561658554,-0.00714006005426308,-0.0084903165257406,-0.00420897488563874,0.00442304265576982,-0.00460259295009101,0.00121834980944162,-0.00624215179835915,-0.00168100589095159,-0.00708137007443338,-0.00321887443964841
"53",53,0.00626341885469535,-0.00124296419441967,-0.0051964634304967,-0.00865584709921335,-0.00662053291847878,0.00123159120245753,-0.00143407182185277,0.00243548508697273,-0.00211812357133401,0.00332720525392908,-0.00309578473935608,-0.00624519713692757
"54",54,0.00853331445457954,-0.00708801371464079,-0.00148457845346793,-0.00562162871009006,-0.00523897098291579,-0.000887564700292722,0.000171252201358103,0.00580198041252,-4.24491191803723e-06,0.00784611185514838,-0.00411272939861967,-0.00211778481855884
"55",55,0.00112692682188212,-0.000235235673619612,-0.0044449131542308,-0.00419721423744531,-0.00626684553976761,0.00236714015316702,-0.000403702039965992,0.00742097130807639,0.00158243206749246,0.00182538688299713,-0.00270385132088308,4.79843164763118e-05
"56",56,0.0052311785904603,-0.00332816440640452,-0.0076260439436631,-0.00535325321466238,-0.010692298613874,-0.000909535175385606,-0.00491685658428357,0.00538784337625741,-0.00186271823850752,0.00504915940851152,-0.00848751777044067,-0.00579942103875758
"57",57,0.00453562988257846,-0.00896445256887567,-0.00486998610348101,-0.00366265100863978,-0.00104796463896188,0.00236270827466752,-0.000756534866824522,0.00577780044754417,-0.000994337560893105,0.00456003202782787,-0.00394582892170077,-0.00111636815024481
"58",58,0.00486850172230234,-0.00504943683125636,-0.00696094124635855,-0.00751364305685066,-0.00331232951635195,0.00267775268211407,-0.00423060112661081,0.0033562373006425,-0.00216975392102052,0.000782146296252392,-0.00443988862725223,-0.00161915192721049
"59",59,0.00214909210642652,-0.00840546114010814,-0.00625629206642432,-0.00661743366715363,-0.00035291549985121,0.000272024186958135,-0.00110350673962648,0.00526490820005963,7.47376953046689e-05,0.00462430227425002,-0.00499651846947863,-0.00128059833906196
"60",60,0.00367954490439922,-0.00371096055853361,-0.00321364256578391,-0.00843130987815371,-0.0053691377943808,-0.000968944542152241,-0.00278067440131053,0.00520597960526723,-0.000332040869067974,0.00306313020054389,-0.0052921736001885,-0.00129958436864271
"61",61,0.0033457439479939,-0.00321343019582664,-0.00771946000825205,-0.00806174684172159,-0.00526244963895039,-0.00246580262887006,-0.00405737057601117,0.000904304473505051,-0.00180449420200334,0.000371831299136152,-0.00243491652640588,-0.00483610937884982
"62",62,0.0014399836892221,-0.00363093673255748,-0.00719810942869361,-0.00662183713533455,-0.00670603988816612,-0.00346572329115129,-0.00458403435190124,0.00546526375023621,0.00149768066699668,0.00611905802534102,-0.0045026961364546,-0.00360304165918997
"63",63,0.00511100327577396,-0.00771388677917438,-0.00441490589135095,-0.00559917673480646,-0.00125702383930607,-0.000812048297207399,-0.00244847252300868,0.00320138301933732,-0.00136194822196706,0.00323393911139124,-0.00359389797738627,-0.00259711176346682
"64",64,0.0106283748269701,-0.00252101083625277,-0.00480060777874469,-0.00798517723006303,-0.00591879697012455,0.00425769187226367,0.000872169322208253,0.00690605207138107,0.00177632525969955,0.00345836277006776,-0.010205629410202,0.000331159321125205
"65",65,0.00652888812716375,-0.00976255688864411,-0.00311404952884984,-0.00571337682244099,-0.00338413179098109,-0.00355517466869456,-0.00193390944974961,-1.70261110043773e-05,-0.00492457135727539,0.00225963704006338,-0.00775951621489945,-0.00698775185235481
"66",66,0.00298939273501948,-0.00246627198391176,-0.00444915894172373,-0.000692122203715183,-0.00224544707439502,0.00342804761109973,-0.00343774368910986,0.00612775178693933,-0.000204167129905369,0.00623360253470044,0.000227364369837366,-0.00179220348056392
"67",67,-0.000401024502742853,-0.00527475926221594,-0.00503484215236123,-0.00618001723562634,-0.00744724259681878,-0.000525290361291717,-0.00197668695987841,0.000913506943743796,-0.00142698409646897,0.000628557314808641,-0.00694142365968662,0.0014275128865944
"68",68,0.00404608639186236,-0.004371527823491,-0.00531425763391489,-0.00792885762138858,-0.00776822521771677,0.000592649223307127,-0.00370140291531504,0.00447937135896258,0.000875450860371416,0.00468341377617912,-0.00634501839152629,-0.00380877679328935
"69",69,0.0018410690871464,-0.0112676282084148,-0.00849047085382924,-0.00760244624266377,-0.00154180377002564,0.00289743542346272,-0.000754046891028866,0.00553354363642887,-0.00423286218054587,-0.00279062724604771,-0.00729235073388575,-0.00103819618188504
"70",70,0.00835763208652194,-0.006624372854711,-0.00528130629121247,-0.00939607123807595,-0.00240685723047294,0.00271518312388287,-0.00164725439277533,0.00200587859439654,-0.0033698679293189,-1.84079823240861e-05,-0.00702342205990764,-0.00318823215846292
"71",71,0.00595513547498192,-0.0044284396012248,-0.0037246168952157,-0.0064415109716915,-0.00219191292356261,0.000633085733415202,-0.00183636240509871,0.00157363546799401,-0.000330455098633262,0.00205181190753872,-0.00567488014266312,-0.00430600755974975
"72",72,0.00269325147605713,-0.00760612812382413,-0.00371883045403081,-0.00678577742566358,-0.00573880541300954,0.00166926662942178,-0.00253088940089606,0.00153815112150166,-0.00616357307978801,-0.00124896236151091,-0.0109137756454956,-0.00210178585627126
"73",73,0.00450046449371437,-0.00163101390146257,-0.00803217322786734,-0.0067053390207854,-0.00784717389444347,0.00393515349333851,-0.00129721037026458,0.0061135046534867,-0.00276156385712386,0.00524330757305627,-0.00825977042239764,-0.00346613204368736
"74",74,0.00697824454185388,-0.00185021785289471,-0.00383502015033817,-0.00365555818377209,-0.00381539978033227,0.00317500453472853,-0.00233689911706442,0.00334652862766001,-0.00317305658850562,0.00330726124592239,0.000537104744244995,-0.00136794432372366
"75",75,0.00283447731514259,-0.00513993216271383,-0.00365024255481084,-0.00682394396506044,-0.00730972244594087,-0.00105928646049528,-0.0014648830624951,0.00300927059594625,-0.00178200237195265,0.00256238789222196,-0.00291446101850171,-0.00424106408808666
"76",76,0.00263716376437067,-0.00501198459375939,-0.00711866674080042,-0.00831143100625945,-0.00280297562902542,0.000695814325972828,-0.00338293062339171,0.00259029570827409,0.000549064662750766,0.00446912867605103,-0.00403081614188641,-0.00712494383870447
"77",77,0.00938649921843299,-0.00483563022716582,-0.00369915848627708,-0.00755197202774191,-0.0052098090226145,-0.00185384928477003,-0.00173989773836599,0.00487530318015728,-0.0011229385042791,0.00131085268363171,-0.00535952016593903,-0.00199823647501341
"78",78,0.00664977994063643,-0.00597469117555192,-0.00671276519966621,-0.00803891230134551,-0.00174226129929844,0.00342705731619161,-0.00013262464113089,0.00308318579089193,-0.00316171274283882,0.0015198152938574,-0.00597535838482004,-0.00344464142384221
"79",79,0.00512153947363876,-0.00773807459959875,-0.00480450760466402,-0.00734035577749908,-0.00357951405543166,0.00123505001721538,-0.00379258927941607,0.004988884838781,-0.00314829633195565,0.00329228345364699,-0.00693566853441688,-0.00618101991266692
"80",80,0.00627498464771994,-0.00504453122402317,-0.00195756717318751,-0.0077420358162781,-0.00599225812543975,-0.00291291335968603,0.00333309406505637,0.00554533583229909,-0.000770411964436709,0.0032324598285267,-0.00686169206900901,0.000176691580560029
"81",81,0.00500748773038282,-0.00360111684664956,-0.00441863051947586,-0.00852659501092552,-0.00958899858114381,-0.00281173523487468,-0.0017463684131817,0.00374948727280772,0.00206681408678527,-0.000118149837133837,-0.00809872415737965,-0.00422096176896015
"82",82,0.0013757670405551,-0.00174084795830792,-0.00616837807765125,-0.00616033326568368,-0.00789271540487651,-0.00218831596118348,-0.00255003426228517,0.00249660276392141,0.00169876293476321,0.00380215957187208,-0.00443655967628108,-0.00156217735528402
"83",83,0.00440738499112707,-0.00301465176077754,-0.0058881605612244,-0.00541359961425239,-0.00131958371994246,0.00288878136824091,-0.00350568083798608,0.000454506930060106,-0.00460474172127249,0.00318968384384835,-0.00178681374195203,-0.00433157131188527
"84",84,0.00904996093521176,-0.00808805652762141,-0.00627160121345085,-0.00575260734178574,-0.00176524107258013,0.00388998133284575,0.00219647158886733,0.0048753551423023,-0.00463099189563728,0.00362318407038799,-0.00593793469607785,-0.00439773094786879
"85",85,0.000539516948636306,-0.00580815568182171,-0.0106848207578763,-0.0061734169871938,-0.00385627798942291,0.00523838834359887,-0.00123715299879751,0.00298188895825788,-0.00511640996265958,-0.00507458278397888,-0.0104944875735789,-0.00218448441649878
"86",86,0.00289938005786884,-0.00807324924737306,-0.0042770611187245,-0.00933839997544755,-0.00466037396100217,-0.00187382810091849,-0.00174547615088023,0.000465362345699911,-0.00313354612875525,0.000188538927910865,-0.00540409950375544,-0.00505418536756468
"87",87,0.00209893632318719,-0.00351125056771043,-0.00349279857744465,-0.0118517166058868,-0.0067509746763529,-0.00152770174640026,-0.00289513163646189,0.00446503554852679,-0.000519591055929432,0.00256704465090298,-0.00798938755672771,-0.00410095356456733
"88",88,0.00675325841457475,-0.00458187524048571,-0.00477041677563574,-0.00831099550809497,0.00116328210922336,0.000510046854773107,-0.000611504519652801,0.00460011722685006,-0.000134441903686604,0.00173390707711304,-0.00374722025816776,-0.0020136460452598
"89",89,0.00354883369810124,-0.00689981283716957,-0.00403945068600291,-0.00589860765443485,-0.00430856613248158,-0.00432181885330707,-0.00502905508742337,0.00171431102732645,0.000395274380332867,0.00242509175959706,-0.00209422633586385,-0.00486837429418802
"90",90,0.00736501631329039,-0.00605380108297963,-0.00264587569844843,-0.00657576952386285,-0.00141970778735716,-0.000381773188117775,-0.00317000231500676,0.000553700130927729,0.000138777216687615,0.00619605802079107,-0.00280457899502541,-0.00669822291289367
"91",91,0.00484168872948461,-0.00978256460544358,-0.00317489084443207,-0.00516222415907869,5.9424195258011e-05,0.000229324719469811,-0.00176270512966392,0.00201188624580457,-0.000795034024212629,0.0050024912531769,-0.00329693568579832,-0.00569206134834917
"92",92,0.0035562133347126,-0.00284511989862019,-0.00601478454924789,-0.00441406616350919,-0.00720479593678231,-0.00086770246514528,-0.00318847244193897,0.00526659389637142,-0.00144764438910509,0.00368190164033952,-0.00369869201666307,-0.00228962695812241
"93",93,0.00379832748551964,-0.00430195238309204,-0.00776836075887059,-0.00663616863152115,-0.00335785905565172,0.0028104614598995,-0.000765855923218546,0.00346013246847117,-0.00261387338069593,0.00401349212614467,-0.0072534197244326,-0.00294179168426963
"94",94,0.00265714902875888,-0.00879700880824702,-0.00580757508906931,-0.00916596774404373,-0.00448629599839877,0.00437456262267701,-0.00396523874577657,0.0035646883961104,-0.00437619455344321,0.000571173863722046,-0.0102563676970875,-0.0022997470106203
"95",95,0.00420232737784908,-0.007507657931299,-0.00333771697820391,-0.00647966518310086,-0.00436595542523103,-0.00136471255803864,-0.000952820042729583,-0.000560787476290973,-0.00190856980412733,-0.00112999516612909,-0.00277545231173027,-0.00223615643759085
"96",96,0.00334466816946992,-0.00346248877366687,-0.00906752151006263,-0.00400711106346457,-0.00253972081515625,0.00620348791196934,-0.00322435960424695,0.00129686685749756,-0.00401927633296471,0.000695198649862228,-0.00575029381551899,-0.00156585494097179
"97",97,0.00654200687803899,-0.00801928572222651,-0.00372269233411604,-0.00985853076813505,-0.00255764028083885,0.00333389040169094,0.000786483272188867,0.00293316713512958,-0.00437371892835078,-0.000299853094065523,-0.0053757377584153,-0.00147090064980272
"98",98,0.00345985860969713,-0.00578929440454407,-0.00690262826537383,-0.00684984261227665,0.00072375857685002,0.00343201659396754,-0.00742140828467502,0.00147488866337502,0.00259809361862911,0.00511725550683256,-0.00223448262724765,-0.00595529985627333
"99",99,0.00452999743806518,-0.00567350313758526,-0.00699470212977736,-0.00554472791167315,-0.00829906937899985,0.00492319465710148,-0.00131416116956975,0.00450708390408251,-0.00226440355925581,8.06421125016927e-05,-0.00874839793609737,-0.00225234488470314
"100",100,0.00139505912420252,-0.0039012856075249,-0.0102110084413507,-0.00465307981036595,-0.00637420537744695,-0.000229748265089572,-0.00147688478841749,0.00390010528779687,-0.00225249335649012,0.00057760701436244,-0.00967699792227969,-0.000162121934414106
"101",101,0.000726446319569158,-0.00914881813954529,-0.00554905967401811,-0.00459060935536392,-0.0012034460845606,0.00302744996783756,-0.00635235967058208,0.00695208606748842,-0.00203014623282107,0.00286547111247827,-0.00398571817087829,-0.00188432846706931
"102",102,0.0047701635602709,-0.00516397766178507,-0.00591797114224752,-0.00654003761689746,-0.00254900393582317,0.00450695764000111,-0.00188179202880391,0.00714330444990444,-0.00151767389349992,0.000396531024270511,-0.00581437074877212,-0.00314108101153298
"103",103,0.00564212017395546,-0.00297446879359751,-0.00506009953501782,-0.00267540591623271,-0.00490764976615486,0.00361272839933276,-0.00406219463140524,0.00355640835281981,-0.000925753117922156,0.00546066069821278,-0.004409727239204,-0.00432572101547158
"104",104,0.00244548370782574,-0.00329215156468443,-0.00676420888654585,-0.0068938776746705,-0.00535179520160323,-0.000203894356708449,0.000211669517261885,0.00512664372891022,-0.000813688790680035,0.000929328489041944,-0.00541295176470711,-0.000992961313177432
"105",105,0.00579020167583464,-0.00442879862006675,-0.00650313524001934,-0.00834702773905933,-0.00510632097779026,0.000982990381311508,-0.000332720125914526,0.00356711841656443,-0.00321807275495476,0.00273023696877456,-0.00446921467055938,-0.00436000598908488
"106",106,0.00326008745060541,-0.00591490971662791,-0.00794915376961964,-0.00644503903252633,-0.00265354848395433,0.00152677059310302,-0.00356901517503313,0.00234410599103083,-0.00305112470082653,0.00278600889258758,-0.00228688637483517,-0.00554340748079969
"107",107,0.00477704938500517,-0.00152387652451665,-0.00667425327434454,-0.000117626174758585,-0.00581579876504568,0.00129558041099477,-0.00681178201272179,0.00673528240784013,-0.00197670001183214,0.00455934489804986,-0.00663238245384513,-0.00209814449825146
"108",108,0.00382198062421745,-0.00272455680678276,-0.00278427518368121,-0.00681443013800535,-0.00702292806892094,0.00267750613447868,-7.16535780110195e-06,0.00867424630088474,-0.000590170499896887,2.41524074884577e-05,-0.00559541863281442,-0.000866877639310957
"109",109,0.00452759542841776,-0.00402424434528284,-0.00715382572722073,-0.00373098903707835,-0.00620255272492458,-0.000855181301563225,-0.00373539958290119,0.00527414425534791,-0.00122313258812393,0.00610653593985593,-0.00569601606398523,-0.000819881448171414
"110",110,0.00702050264164045,-0.00227285341698702,-0.00347899417463232,-0.00452134770996749,-0.00427107219806346,0.00145645052170634,0.00182730000624199,0.00774335362423107,0.00136535491527003,0.00493831022934896,-0.00233596995005889,0.000951139104901287
"111",111,0.00394647740246389,-0.00485529577248936,-0.00575136757104275,-0.00611385249267976,-0.0011271432663986,0.00324208805289779,-0.00353956361385576,0.00416686130473779,-0.00154384928654147,0.00267611774641464,-0.00454877563758544,-0.00163234829550367
"112",112,0.00388587627147738,0.000428651326435912,-0.00887340919044275,-0.00521862711944267,-0.00903922140608826,0.00116010253650611,-0.00459050220207888,0.00758562290456524,-0.00312634481078674,0.00308062476687102,-0.00727386173667246,0.00175519592533983
"113",113,0.00798783679224046,-0.00361055632989132,-0.00470856081724016,-0.00760994512503658,-0.00290030108921929,0.00287530557665205,-0.00271932042560796,0.0058965377985771,-0.00120427758732711,0.00427140034534238,-0.00542358927478466,-0.000655589144017535
