"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14"
"45",45,-0.0139109841516471,-0.0085113833986681,-0.0176875292442224,-0.0189147461340485,-0.0122660122267472,-0.00816920345667206,-0.000481330835237884,-0.00392297929292411,0.00698856675459621,0.00904388403464981,0.0155264753530296,0.0175127384199783,0.0139499704000588,0.0147618206107557,0.0183474779832121
"46",46,-0.0152690379062524,-0.00687845169208403,-0.0158243723792709,-0.0158759492513983,-0.015802321016107,-0.00969133248186334,-0.00629016304471642,-0.0130575735043105,0.00567435045725983,0.00551081818925066,0.0190885221333835,0.0190445892550181,0.0143806147115565,0.0177536560844033,0.0089380433668375
"47",47,-0.0173463343756307,-0.00674960997189245,-0.0166110751280234,-0.0138420200118925,-0.0136647397779248,-0.0116622237210643,-0.00578822329873393,-0.00694349559437459,0.0051020703018127,0.00822943423291425,0.0171733272563036,0.0141056418474963,0.00880994300287007,0.0103987426429711,0.0111580134925364
"48",48,-0.0186171161967116,-0.0084743594257415,-0.0105817092960502,-0.0137387162701085,-0.0134941883271426,-0.0174256366294597,-0.0111389043625943,-0.00889242665719439,0.000914078945334962,0.0039900695245641,0.0140997619736324,0.0131663938732037,0.015257366709002,0.00450411575199993,0.0110202857696288
"49",49,-0.0190494751800738,-0.00412379194117529,-0.0168301769408879,-0.0127208889206837,-0.0105498168131589,-0.0227755386950664,-0.0123573548289531,-0.0123915435235941,0.00487844904647697,0.00519089186991894,0.0168175732260132,0.0229435456437863,0.0159877279492767,0.0146003925777673,0.0132636061944351
"50",50,-0.013067872726637,-0.0083441684357959,-0.0138034756074932,-0.0146098507289172,-0.0151501689849536,-0.0100015063503948,-0.00397299401748715,-0.00218008137600844,0.00832948231299057,0.00634104335116113,0.0146743532728398,0.0114431663245411,0.0106477974010795,0.0103738784851983,0.00959634906292229
"51",51,-0.0138412827981035,-0.00903578539783045,-0.0179544306599901,-0.0180022762505807,-0.0143834323731329,-0.0152023155004309,-0.012744462251441,-0.00439289019754619,0.00669718818278942,0.0109811524259589,0.0160190834832089,0.020245191211709,0.0117439457812678,0.0156273762467311,0.017016778426428
"52",52,-0.0145344041699462,-0.00905623489990781,-0.0176933948650192,-0.0179476350532042,-0.0159186258691538,-0.014678737975943,-0.00690050911764753,-0.00501815573960628,0.00492015266000626,0.0023331728871864,0.0113979987154611,0.0110471534225318,0.0108752099981672,0.0155324796538187,0.0155282621958666
"53",53,-0.0168828463022741,-0.00291764642637991,-0.0151270379626637,-0.0107856405812365,-0.0125297986149259,-0.01207754768939,-0.00631730162164908,-0.00114482120327799,0.0112607049275822,0.0064685637452225,0.0161308080301242,0.0193629316327038,0.0125307049410015,0.00990235954211886,0.00796047747437702
"54",54,-0.0132778932803493,-0.0020966149131405,-0.0113431580652412,-0.011034436767251,-0.0138114810796886,-0.0115427686517112,-0.00491812417562511,-0.00184688072000516,0.0142004225627331,0.00920638269212278,0.0154726033433753,0.0107049682629506,0.0117082206331344,0.00961748501854708,0.0173342459710556
"55",55,-0.0106154835945411,-0.00823394206043346,-0.0113240049169837,-0.013319207269927,-0.0111271686688527,-0.011554578662487,-0.0100250490422027,-0.00715405328376104,0.00296374008330166,0.00761156559209203,0.00999353426693894,0.0137700276362955,0.0146280745059265,0.0143471447459787,0.019522439353376
"56",56,-0.012824072251943,-0.00396081872606143,-0.012784998182553,-0.0115103951962796,-0.0105072456299936,-0.0132407695390236,-0.00694269236569758,-0.00698969842383643,0.010054218005395,0.0125881132523936,0.0227341549574654,0.0223775773026603,0.0131725246352004,0.0183101672651606,0.00870746180284991
"57",57,-0.0173690969820737,-0.00710425541833654,-0.0157416334554658,-0.017062177427717,-0.0161356435185095,-0.0110539717420891,-0.0045935001373656,-0.00694634500134474,0.00995917044002472,0.00707841946473806,0.0165288939688602,0.0144972264497274,0.0145879524669059,0.0104773798236377,0.0146564385633223
"58",58,-0.0169364241878863,-0.0116613807965466,-0.0206391027367385,-0.0230189067523913,-0.0257162643863114,-0.0229385839961155,-0.0110002032206655,-0.0122445458323271,0.00339136716619627,0.00475545809127902,0.0141988624617419,0.0141494140084022,0.012482579971543,0.01548537148924,0.0192136390576807
"59",59,-0.0105999126943871,-0.00360466476983076,-0.0124969430943597,-0.0117369651032429,-0.0132118749779457,-0.00688958189219094,-0.00109075193114346,-0.00355747276945427,0.0116599125129031,0.00598056015514302,0.0180688304982816,0.00977237772533278,0.00877010440213421,0.0100959024431673,0.0107206894995902
"60",60,-0.00972254651048304,-0.00623658340222494,-0.0137239855757374,-0.0139530588990369,-0.0181462891781665,-0.0171196952867435,-0.0132989438410709,-0.00684681189534749,0.0075521938086487,0.0136817468292324,0.0231368442017226,0.0182115502819508,0.0159873312862196,0.0210686411891235,0.0230858312509226
"61",61,-0.013764692124278,-0.00501779846677985,-0.0113386209773557,-0.0114987970790201,-0.0148558324059658,-0.00938108620366737,-0.00650881279348306,-0.00552780321163276,0.00599503085715875,0.00604386842523695,0.0136715360616426,0.0108288769684198,0.0112218784294586,0.0111791705409224,0.00964100751353358
"62",62,-0.0123987850944677,-0.00419489384268675,-0.00985988794960357,-0.00855569287382532,-0.0113618088079368,-0.0106643388204607,-0.0112300546432867,-0.00746806492548872,0.00877726763367673,0.00754648606936123,0.0192378661145728,0.0158936078442443,0.0133204172862906,0.0124783149380524,0.0103321798278346
"63",63,-0.0165709685844217,-0.0072885345542455,-0.0184924405382198,-0.0137943871279551,-0.0174031091175399,-0.00911401171264423,-0.000482901742731233,-0.00810736840905328,0.00733480411114037,0.00434462946656534,0.0160230342697162,0.0130264208061297,0.0115644990439885,0.0127752821951681,0.00852992362110848
"64",64,-0.0117459039606499,-0.00488426725067323,-0.0146629191579565,-0.0124945497931145,-0.014083357626635,-0.0129024707995369,-0.00119805405121904,0.00126704422617681,0.0162138982987281,0.0153443086050331,0.0266970448258916,0.0197689879564202,0.0126874140404951,0.0197475566259709,0.0199586417987755
"65",65,-0.020545603611184,-0.00703517226448248,-0.0222880122677923,-0.0213309751856596,-0.0160089338302985,-0.0131280469430751,-0.00943096040270977,-0.0139847730771411,0.00421613011363792,-0.00438795879776178,0.00711854208660607,0.00986779996179945,0.0126357940918835,0.0132832309431575,0.00971873383741116
"66",66,-0.0121368259931076,-0.0125220246238344,-0.0162013793889055,-0.0190419070386631,-0.0140867228763165,-0.0122510989219932,-0.00832061062540738,-0.00966389804860786,0.00149729185157892,0.00382618951928736,0.00918075896995426,0.0138009636590755,0.0122801372288086,0.00862517702402915,0.0105649860046983
"67",67,-0.0095241034081763,-0.00636634101902802,-0.0113095805704113,-0.006720443919555,-0.00890217016458651,-0.00570020833302804,-0.0074632589566619,-0.00634301557797314,0.0058623477010214,0.00396473789596439,0.0149903634145236,0.0168965525120355,0.0169046265160997,0.0127151363277042,0.0124593796636216
"68",68,-0.00868361329380408,-0.00371222296445572,-0.0109674336219181,-0.012242927568894,-0.00700467894444129,-0.0112980388422488,-0.00557993121694208,0.00572002404565824,0.0167065833580828,0.019080194918421,0.0274617900675379,0.0208111696583224,0.0204927759329389,0.0108610024901639,0.0179893609185464
"69",69,-0.0187782756147619,-0.0184937993756798,-0.02804153001464,-0.0256265171504672,-0.0194600971120841,-0.0126681565842433,-0.00600938015044474,-0.00252404677848075,0.013286741945949,0.00880014168955126,0.00940479467768029,0.007674065270193,0.0124515034232564,0.0161990944102855,0.0179547457803576
"70",70,-0.0174717408987434,-0.00854460703388832,-0.0212801081965554,-0.0148129583167739,-0.0166688981637185,-0.0139705342938139,5.76108589376341e-05,-0.0047835904511352,0.0102836609366212,0.00456609676895009,0.0157478118271928,0.0158316119684498,0.00916800004421474,0.0159165582071383,0.0118511266460563
"71",71,-0.0201742860615423,-0.00909636966551733,-0.0234619803983887,-0.0213885657265637,-0.0213721858080924,-0.0180414646678254,-0.011585723027377,-0.0187671419587048,-0.000194148900743264,0.00182653144838229,0.0113678285652516,0.0208538116675379,0.0170993578719895,0.0226944406612527,0.0153777691543282
"72",72,-0.0173819920679694,-0.0146301938571688,-0.027190852979224,-0.0223687399226477,-0.0203266377019985,-0.014548982034508,0.000296448400991954,-0.00512070866282497,0.00379655578862864,-0.00383860659732176,0.0034572812531528,0.0074633160442778,0.00573111675921897,0.0192969748488361,0.0175407804166082
"73",73,-0.0143160952622262,-0.00438665057713974,-0.0115147494066304,-0.0134264183814415,-0.0135874150115025,-0.0171106587797064,-0.0113029218814885,-0.00350158868504012,0.00890355163914775,0.00996688962779716,0.0183669469369259,0.0238441631399325,0.0160599356225027,0.0181830722687451,0.017917847282397
"74",74,-0.0195661015903807,-0.00684152047955672,-0.0051751734570928,-0.00833184294727411,-0.00761966110597384,-0.0110142652497016,-0.0104324775638235,-0.00761740973259041,0.00436161361757548,0.000518626536859368,0.0109621760934809,0.0122101858477104,0.00992814733903203,0.0051241122972279,8.90347382944833e-05
"75",75,-0.0201809644555341,-0.012600058420629,-0.0295011356742652,-0.0203533268749317,-0.0213955350654473,-0.0231521842991052,-0.00377437282812334,-0.010755785874916,0.0119424059992146,0.00600879198593389,0.0165585527179224,0.0205392931699081,0.00970967201690437,0.0157073690685415,0.0115497881601547
"76",76,-0.0134154230729642,-0.0106409066933808,-0.015460197623755,-0.0184543302668452,-0.016370520175008,-0.0122765048962297,-0.00171818923923864,0.00161604206654901,0.0106070495210821,0.0107618853850619,0.0164068638914763,0.014666251067727,0.0115805012735015,0.0126830121521672,0.0156264704940528
"77",77,-0.0190428340838231,-0.00614120880120805,-0.0156360546438354,-0.0167903772378889,-0.0178274580345651,-0.0234448198630487,-0.0115016668603733,-0.0157605483021421,0.00691150684236394,0.0031254355720562,0.0154502780175764,0.0169016378864652,0.010412372998818,0.0103587161532262,0.00821275941023709
"78",78,-0.0118453708866714,-0.00321766894066565,-0.0126885142601994,-0.0132484595099142,-0.0154345210683217,-0.00756676177390682,-0.00721319416058987,-0.00422409783084504,0.00787715562255687,0.00670105324093049,0.0180394615620017,0.0171377790449924,0.0171614753719867,0.020673724043873,0.0175102988717843
"79",79,-0.0153891274718335,-0.00878706269759404,-0.0179646216239103,-0.0183386890058204,-0.0195368368410661,-0.017454038885178,-0.00235437810733936,-0.0118507788663837,0.0110946435814735,0.00480803787571057,0.0155582833286824,0.0161809834760594,0.0120067213613832,0.0143529416390407,0.00717463165097365
"80",80,-0.0127479326236083,-0.00626601238178329,-0.0107607563872635,-0.0105200109682458,-0.0103317608997634,-0.0150794833213832,-0.0143964755149028,-0.00680721701239685,0.0109755458624164,0.010528396712143,0.0222501832253249,0.0166081768897755,0.0166800290253598,0.0155154356499031,0.0203104362878519
"81",81,-0.0161187941444103,-0.0064084129600546,-0.0133589635212839,-0.012472236261076,-0.0157509379119893,-0.0159516451190436,-0.0128604597225706,-0.00814103842607534,0.00909031876508466,0.0139426401304909,0.0265638755327269,0.0256751289258379,0.0214859565981472,0.0202180332063506,0.0202536919761489
"82",82,-0.0136400408239457,-0.00553277622929235,-0.00647593780881229,-0.00603146493290601,-0.00760950588778919,-0.00671127268694785,-0.0094970436437357,-0.00154140860725754,0.00951645749485614,0.0125126805222743,0.01952740877669,0.015852130629017,0.0171394597661584,0.0103620812475026,0.0144687617408889
"83",83,-0.0161711562122965,-0.00707176467927422,-0.0147724974132967,-0.0150837888328275,-0.0166765831220848,-0.0119495282996178,-0.00760046622096467,-0.00911939733758138,-0.000809687082176218,-0.00365799654784186,0.00973885775867552,0.0144044606280405,0.0134421718196972,0.0118976765049996,0.00980104166508992
"84",84,-0.0207376075449671,-0.0129735256485446,-0.0301786994931136,-0.0255688094969232,-0.0291667274136332,-0.0224195535896374,-0.00237373573871703,-0.0114973345376331,0.00827577014971155,0.000991032481744194,0.0083885737062947,0.0146966365848624,0.00416389760377928,0.0155837609574758,0.0122099143609417
"85",85,-0.0200472127613874,-0.0097671508292453,-0.024369721636192,-0.0177676429935333,-0.0121432232054583,-0.00879645959888969,0.00455101062382223,-0.00097548101913947,0.00725768755189624,0.00437976834731673,0.00737876299522343,0.0158119431316461,0.00735686230375314,0.0179750809651242,0.0199272271919847
"86",86,-0.0200877662911672,-0.0118575491034192,-0.0193720183364374,-0.0188413146882358,-0.019267851029195,-0.0169017941672113,-0.0124684889886134,-0.0131953516568458,-0.000740956060878852,-0.00045502535700188,0.0137309345178087,0.0169761871561824,0.0168360778629737,0.0183022023284479,0.0128800749573713
"87",87,-0.0101108237126497,-0.00976777984109267,-0.0176735808185021,-0.0143450507060352,-0.0155698585259834,-0.0197988654193763,-0.0132319285027924,-0.00652215789083663,0.00932771756381687,0.00751150010512323,0.0216526695815936,0.0183783677755194,0.0184115043613844,0.0162120601946285,0.0111330262942272
"88",88,-0.0184582512181527,-0.0117999607815469,-0.0225599531756277,-0.0197571247082,-0.0248315693385696,-0.0159377746030053,-0.00800424497357841,-0.00770217641878784,0.00139207018584839,0.00110028424381075,0.00678831491594668,0.00700145642037943,0.00885684291191121,0.0103254119248596,0.0167894872608237
"89",89,-0.0166616937089511,-0.00882578577706154,-0.0190700807931351,-0.0142650665308256,-0.0163487872591097,-0.00877166462793954,-0.00724345629657876,-0.0119739925071449,0.00758441510451853,0.00554254976747326,0.0140849557523826,0.0118277503056453,0.0109516347340441,0.0150444569319984,0.00534344486942446
"90",90,-0.0164484422302203,-0.00532667625037052,-0.0164340750284033,-0.010841011939212,-0.0140074293968429,-0.0109247232717051,-0.00965199656681228,-0.00622057435593083,0.0083524578412249,0.00321931489947881,0.0180602679166681,0.0218420442484648,0.0195456096927918,0.0176057291491035,0.0107642960881459
"91",91,-0.0143522506790071,-0.0091862717167793,-0.0174478848391717,-0.01840783036299,-0.0180314242698808,-0.00626935752924115,-0.00277413481186906,0.000648603764036165,0.00941072974459448,0.0108981056490075,0.0224793340922449,0.0131824847644345,0.0176139661145342,0.00807295311292573,0.0149553823589463
"92",92,-0.0153395278160497,-0.00713104506525106,-0.0168578491353419,-0.015934781798029,-0.0194604026907077,-0.0163769038496469,-0.00451362666373798,-0.00885283505217847,0.011550531962748,0.00731955920957729,0.0135514250991199,0.0147701072119661,0.00632625664529494,0.0131719902770344,0.00816406626994671
