"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11"
"11",11,-0.00435142835529104,0.0012307697953897,0.00514829789245145,0.00252844295423942,0.00509472417969415,-0.00331406991698759,0.001314680044523,-0.00277511861711709,0.00317181335568042,0.000185818912827669,0.00709707082755894,-0.00182166577378064
"12",12,-0.00855928430619128,0.00421600999680281,0.00109979810726754,0.00604398428789171,-0.00123074696950191,-0.000300661525990218,-0.000262918916684888,-0.00100123964643843,0.00012564035410986,-0.0013912782228798,0.00518294005773496,-0.000921470316103969
"13",13,-0.00424015471555106,0.00464907317420917,-0.00049111740050498,0.00642812263006232,0.000620251845745313,-8.23782624720843e-05,0.0020200836347053,0.00205333243998465,0.00348850851151107,-0.00144812396692178,0.00323411108037849,0.00277794640150094
"14",14,-0.0039891116365351,0.00413643744991178,0.00208209336571939,0.00489042276134633,0.00254144774207117,-0.00122643516918462,0.0013174743916059,-0.00397057559620565,0.00308704804451681,-0.00229239611419714,0.00621772422470763,-0.00325764689981357
"15",15,-0.00913349163739525,0.00526219640706638,-0.00129594357549052,0.00822153876375356,0.000112757521062266,0.00248017936960774,-0.00190234054070974,-0.00301073476220697,-0.00117303645974902,-0.00330596884331326,0.00438508892075673,0.00311980773136124
"16",16,-0.00701520981050324,0.00207042887109875,0.000809745565859487,0.00305403173787493,0.00158783245372022,-0.0012784569084771,0.000429779059027716,-0.00478185724097766,0.00145811829920199,-0.00311635878366364,0.00457687711940071,-0.000296177961697458
"17",17,-0.00723234116060046,0.00294702799676095,-0.000714763813651767,0.00618295378177569,-0.00106447192374296,-0.000310735575758807,-0.00146406870439234,-0.00225232146666359,0.00152677561806211,-0.00243026523999134,0.00366933715828598,-0.000785472824647668
"18",18,-0.00662476775367874,0.00435458990837319,0.00148773159994229,0.00653160282652511,0.00134151272976536,3.77112228188692e-06,0.00145972490990117,-0.00211372522999051,0.00164341076720474,0.00037735975677085,0.00657372426443651,0.000941584288811418
"19",19,-0.00766232701911876,0.00372343230612233,0.00245724517746426,0.00473284441607219,0.00128792569452301,-0.00440025940238504,0.00189406836273452,-0.00429352732995239,0.00274806622165729,-0.00411075246583235,0.00680943808026602,-0.000323077601157193
"20",20,-0.00761415708810426,0.00297931880420162,0.00042159110873869,0.0064503052590023,0.00062756171255273,-0.00172040130924568,-0.000626103403877304,-0.00505710726858511,-0.000514197838405337,-0.0036423111943396,0.00494886350998145,0.00201240790154596
"21",21,-0.00595665477659035,0.000652647052358699,0.00168194345448138,0.00472348133650074,0.00197294319264525,-0.00196762759434523,0.00134289577857871,-0.00188318218816221,0.000140610670868367,-0.00226149547030306,0.00330594439396011,-2.12689616487931e-05
"22",22,-0.00636876921917741,0.00383600140884317,0.000586680066493834,0.00478065609567148,0.0019925952507784,-0.00340530415892675,0.00143641956762464,-0.00222523923456656,0.00301187590708528,-0.00212671594016374,0.00690689319573298,0.0012060180918753
"23",23,-0.00420639888187209,0.00477715716155704,1.68666276637628e-05,0.00456571911573531,0.00436541750144022,0.000234157491686752,0.000760379250266561,-0.00151673133765459,0.00216864266133012,-0.00402903701239657,0.00602046514491627,-0.000592554210506184
"24",24,-0.00608189657752125,0.00205845370478473,0.0033691137055574,0.00600358008473146,-7.36902408448081e-05,-0.00174965450364732,0.00312472652746891,-0.00265912134855463,-0.000162771973571288,-0.00340880833605413,0.00542104936880997,-3.65752456045838e-05
"25",25,-0.00782039577786964,0.00366544634669024,0.000134397967176175,0.00825438174961642,3.18383816626193e-05,-0.00261614261749969,-0.00138044200593396,-0.00177468432516164,0.0061296027664768,0.00223911475629736,0.00448792483900073,-0.00261680856084291
"26",26,-0.00869750239883949,0.00243469204533642,0.000917449952521515,0.00394071411854152,0.0010335250283614,-0.00253055711868208,0.000242848971843974,-0.00457090248667493,0.00118810938415333,-0.0040962459932569,0.00625461083633562,0.000966931346786259
