"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15"
"11",11,-0.00157123729570401,-0.00156102902989596,-0.010467902422521,-0.00243143749229508,-0.0104653744387659,0.00219978878753977,-0.00512421278132857,-0.000497683509267978,-0.00303789246178305,-0.000896398353766789,-0.00979754698260765,0.00431011377611043,0.000725489091424665,0.0062260143804977,0.00572882735206208,-0.00393978727240315
"12",12,0.00410935232914429,-0.00779058152693703,-0.00443005535460383,-0.00372856122436076,4.85213437659165e-05,-0.00247124042983292,-0.00229780981292449,-0.00227420592830505,0.000762493062468113,-0.000574004664337606,-0.0049763643135062,0.00650894158311273,0.00487488742994287,-0.00317558292559401,0.00511807511793575,-0.00692600662706467
"13",13,-0.00326801285239469,-0.00786955569210637,0.000519480433697199,-0.00683866168230763,-0.00465906447500885,-0.00306815852442805,-0.0046412794515563,-0.00872599691514505,-0.00601238355643057,-0.00197114042979057,0.000617846223439603,-0.00111564781065825,-0.000834497928515725,0.000440122508717667,0.00186815682764363,-0.00391343932528712
"14",14,-0.00297313567152444,-0.00562251407897389,-0.00497437912518315,-0.00406514340395284,-0.00595781572596047,-0.000632725698970744,-0.00548544198308967,-0.000383566993072347,-0.00468543255067382,5.2249874338971e-05,-0.00452277041340048,0.00892233026887014,-0.000149740524601625,-0.00195736313075679,0.00177807518972736,-0.00644147498955231
"15",15,0.00357053116980035,-0.0108498453149715,-0.000686031394471081,-0.00653095682204731,-0.0020389185977398,-0.0072330424649736,-0.00145336683363813,-0.000948921076881657,0.0039626775158709,0.00360163835105353,-0.00539561928098804,-0.000138468647777986,0.00218234491135796,0.00213618347068443,0.00581835166547962,-0.00589326666343304
"16",16,0.00244258749363319,-0.00692807672609725,-0.00455692127221518,-0.00218229296598068,-0.00244625133222151,-0.00241590754997516,-0.00503440754845463,0.000881486043392041,-0.00170909255422775,0.000590437039515666,-0.00438077377588711,0.00238500416816733,0.00141314840187703,-0.00104928276971966,0.00461482398488326,-0.00330236831589267
"17",17,0.0030883954716237,-0.00779382903249485,-0.000783556956936903,-0.00750814150401519,0.00032149134144587,-0.00232816762740437,0.000140338668162887,-0.00145265885423869,-0.000724093028239393,0.00116613210311612,-0.00190259349249443,0.00220666327970418,-0.000307492851248609,-0.00333981095229017,0.00591524819606776,-0.00201906201072758
"18",18,0.00445402242784499,-0.0100501645976827,-0.00468754156558784,-0.00563614225019537,-0.00337084994476139,-0.0057276466189046,-0.00532023672624608,-0.00285785517582509,-0.00182549550903571,-0.00196095990657626,-0.00559412047456685,0.00122452808598322,-1.04136976933139e-05,-0.00181390643064004,0.00449500446229171,-0.00313635566861165
"19",19,0.00165366989303529,-0.00736466005183478,-0.0066712600702604,-0.00330336714732658,-0.00343774081661919,0.00441168310518835,-0.00477632984200972,0.0020295728642634,-0.00585328229558118,0.00281100592496829,-0.00500578224178046,0.00461364502863871,0.000200631571358554,0.00549536326444511,0.00290716387135848,-0.00423432815528542
"20",20,-0.00201474916261455,-0.00409523240965681,-0.00379484570597642,-0.00723707248585288,-0.00357640440756441,0.000153963183738779,-0.00261763102963075,0.00158989978552521,-0.000259765937852275,0.00267462115840963,-0.00503551769559634,0.00220832847107556,0.00306566326694922,0.0025984126599625,0.00491977247326948,-0.00475767020755561
