"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11"
"46",46,0.00783396182398312,0.00285675375867373,0.00846550972259164,0.00876196526291959,0.0120937881490286,0.0109767634466523,0.00341603009412689,0.00840532028806188,-0.00717535533089504,-0.00212249544528833,-0.0143514644706656,-0.0101883383008843
"47",47,0.00832458659969116,0.00218318977051461,0.00770472131611393,0.00596264733698388,0.00945763207000039,0.0117405738591365,0.00457336475796079,0.00819049395941917,-0.00609788832531219,-0.0032206758694118,-0.0147977347975974,-0.0093103456332168
"48",48,0.0094005734074834,0.00157991587586227,0.00428668173276143,0.00453917952660007,0.00924618333091845,0.0118134523089399,0.00499587750653666,0.00807145467691679,-0.00297729928669692,0.000796896134157497,-0.0109438314866543,-0.00710286374503832
"49",49,0.00960011433676532,0.00230532004072155,0.00970645906709746,0.00734715612049059,0.00978676989581772,0.0181809689617828,0.00675873999447664,0.00885488233863187,-0.00653953869195261,-0.00082030788991465,-0.0131379871055234,-0.0123850591404134
"50",50,0.00578307264824657,0.00350478040351375,0.0058107235262852,0.00650119983436355,0.00891326922482371,0.0112161226616502,0.00300149765973937,0.00347291799016265,-0.00772644949588827,-0.00318951851518334,-0.0112048878285878,-0.0086420738394734
"51",51,0.00846686694584768,0.00510736210215943,0.00955961522005579,0.00963486203931382,0.00895286452859626,0.0120253255286732,0.00765395964587133,0.00520365198078905,-0.00902139625194074,-0.00520426383294344,-0.0117798910732686,-0.0106981402230752
"52",52,0.00790443860156887,0.00312994811655255,0.00793776483875965,0.00755241545369697,0.00833791263021645,0.0113722510902111,0.00346494920234044,0.00390532973658889,-0.00873047208338522,-0.00105890412151989,-0.0114973018367593,-0.00739283328922284
"53",53,0.00932067552879306,0.0028762536425064,0.00965367548824339,0.00823270699103187,0.0104729093325591,0.0135748218457393,0.00423839210635694,0.00462654070535734,-0.00760132764244811,-0.00142360209259248,-0.0109733206495704,-0.0109204054399194
"54",54,0.00756028247688787,9.76562266235034e-05,0.00439259533045882,0.00387181813665547,0.00773284899561289,0.0102081292567943,0.00392424192267861,0.00370700080270669,-0.0118114243122556,-0.00339568319096361,-0.010754977235578,-0.00686394362882137
"55",55,0.00670415607138877,0.00401593133856051,0.00596158492874367,0.00587964907955263,0.00595995525901606,0.00998024213720059,0.00427680037188352,0.0052166955784607,-0.00760739975139132,-0.00361920963176171,-0.00886911632568051,-0.00870397633588068
