"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5"
"1",1,0.00358339197413135,-0.00673809551485078,-0.0056783880405794,-0.00420560318211744,0.0010131908942228,0.00223208037901881
"2",2,0.00291826585715701,-0.00353654164201741,-0.00419544776182666,-0.00138352264021734,0.00300713368232995,0.00166104573010218
"3",3,0.000947000725956082,-0.00710595639240002,-0.00588672743940572,-0.00329580269555394,0.000166901517452176,0.00243226772454959
"4",4,0.00649843538405628,-0.00691124235604138,-0.00400403151139648,-0.00261362661449261,0.00209701680106607,0.00211033079739537
"5",5,0.00430968264142447,-0.0115594174162428,-0.00476425027489405,-0.00338898189072067,0.00017983055268531,0.00337532036706974
"6",6,0.00206912712998068,-0.00577005401815655,-0.00669744027261557,-0.00434321406473633,0.000344127000424841,0.00176863912714044
"7",7,0.00226223660813798,-0.0064368904709182,-0.00692218656104946,-0.00447118760611519,-0.000264710041790767,0.00206409170468594
"8",8,0.00486902829748462,-0.00787905386512139,-0.00520556569873085,-0.00457570392181207,0.00103754164103345,0.00139420663746927
"9",9,0.00672644897057452,-0.00624502341353838,-0.00412993602610523,-0.00328495794441204,0.00235887745224721,0.00212898250375235
"10",10,-0.00740288682897193,-0.00538607826279676,-0.00306126707504485,-0.000754709371759192,0.00431881191844847,-0.00236575481605029
"11",11,0.00502761135773499,-0.0122557261656223,-0.00192104542014395,0.00388775443717953,-0.00118544817720641,0.000713062401780141
"12",12,0.00129035196709069,-0.0106945760528635,-0.00634053840896958,-0.00421959298180486,-0.000368895823301266,0.00380883387261995
"13",13,0.00253100470864723,-0.00943994853845724,-0.00600281193254542,-0.00439217915764622,8.33507677362772e-05,0.00319135161952779
"14",14,0.00216284917644173,-0.00843341785135904,-0.00637286439666698,-0.00467941998353365,-1.07599917368575e-05,0.00283079182172657
"15",15,0.00226161326258374,-0.00644116398831594,-0.00687056974338,-0.00449138408707704,-0.000270252760227248,0.00205968964565041
"16",16,-0.000309852546496041,-0.00593748157293508,-0.0068335659028382,-0.00420907919924091,0.000112117051726922,0.00222325079054093
"17",17,0.00142627812896582,-0.00281917606692408,-0.00537836218119243,-0.00340110909784095,0.00266323157648333,0.001132090081277
"18",18,0.00362285989369426,-0.00424818183383945,-0.00427270377391686,-0.00199696966762145,0.00222950868519918,0.00167970878576848
"19",19,0.0025901328842884,-0.00737221610104526,-0.00577994397174568,-0.00415236090595073,0.000469098182630143,0.00254982732214642
"20",20,0.00318307801134114,-0.0102885461882411,-0.00478572904127263,-0.00204954908110619,-0.000340571771580014,0.00317382524971903
"21",21,0.000690284856129743,-0.00249442811113848,-0.00441583026853532,-0.00309224362407253,0.00339331407671133,0.00185395079047242
"22",22,0.00254280452041449,-0.00748120985266925,-0.00602714190743952,-0.00402182798773488,0.00058815459613852,0.00243821539744825
"23",23,0.0029787387373478,-0.00691482036944539,-0.0065585918805161,-0.00449896369759306,-0.00028291210381556,0.00155149338893078
"24",24,0.000975691275951674,-0.00701463978978407,-0.00570688573443574,-0.00337005532883542,7.44375220645571e-05,0.00251196339060871
"25",25,0.00155630628722655,-0.00516637295436806,-0.00626524919958786,-0.00435672398637243,0.000761043498197864,0.00230466413913684
"26",26,0.00362430303375419,-0.00285100554667971,-0.00399408286766895,-0.00235193180571769,0.00332571545792073,0.00259608279996217
"27",27,0.000690284856129771,-0.0024944281111388,-0.00441583026853528,-0.00309224362407257,0.0033933140767112,0.0018539507904723
"28",28,0.00200210486361373,-0.00978193769581589,-0.0055131595643194,-0.00284922557372901,-0.00025349323386435,0.00303144031429088
"29",29,0.00353745146750183,-0.011203511724442,-0.0051598051253858,-0.00417018686326765,0.0001858345420807,0.00307037665294207
"30",30,0.00632737680584388,-0.00680179780035909,-0.00144002243039373,0.00354089804947648,3.6195846507352e-05,0.0011614642756642
"31",31,0.000984299084665051,-0.00601374905189776,-0.00761747331518516,-0.00448744346027297,-0.000388276691880544,0.00338057431479182
"32",32,0.00390656591502111,-0.00800818990113194,-0.00576463297379684,-0.00389476215702509,-0.000421121028022496,-0.000396218038427195
"33",33,0.00234226753214476,-0.00623599745152189,-0.00575738473029295,-0.0037033779603969,0.000893866574991733,0.00253104374560041
"34",34,0.00428405238085284,-0.0116083078052701,-0.0048872137924486,-0.0033177124301037,0.000239183565040624,0.00331522116199612
"35",35,0.000833776615070511,-0.00611911151503571,-0.00727478151993499,-0.00460793560592557,-0.000298967115512404,0.00316739855018244
"36",36,0.00230887279874355,-0.002224203887867,-0.0042607657169445,-0.00339270019538076,0.00370748440164326,0.00276707829096794
"37",37,0.00307347575195651,-0.00321602192342244,-0.00368284981027471,-0.0016399883536964,0.00269297838158359,0.00196134099789871
"38",38,7.6786398263936e-05,-0.00579293299837137,-0.0074993634809499,-0.00429096902531041,-0.000383870381648251,0.0026775520757832
"39",39,0.00347896635296306,-0.009851866061347,-0.00578786235770426,-0.00494353407262348,8.03013852182002e-05,0.00177813194379311
"40",40,0.00469790361559773,-0.00330503218788905,-0.00450425450474357,-0.00319326081948131,0.00301138134285584,0.00256724491824282
"41",41,0.00136988509099602,-0.00563551529162572,-0.00790006272938071,-0.00391527979650536,-0.00022272381132233,0.00389778038969719
"42",42,0.00232523050039164,-0.0113196281635861,-0.00609097326383146,-0.00513897625689698,-0.000220768554341087,0.00268671709958259
"43",43,0.00144785617124895,-0.0147050829082064,-0.00520093727471562,-0.00380267696022175,-0.000868242478402401,0.00430416230474556
"44",44,0.00103136862937517,-0.00484241084086733,-0.00542919621026942,-0.00402099930882635,0.00157209254724824,0.00260369452042686
"45",45,0.00233241000592015,-0.011303791897346,-0.00614255640089038,-0.00511185912000993,-0.000222312780437281,0.00269315523558424
"46",46,0.00126780322847134,-0.00490641775509055,-0.00579269503508599,-0.0042295824649083,0.00114637281393862,0.00253252368373554
"47",47,0.00351585719184114,-0.0112454786871002,-0.00528398745227503,-0.00409632146958217,0.000240071435548824,0.00301458906801269
"48",48,0.00152495800056698,-0.00262199796389916,-0.00505415496800191,-0.00358679927121821,0.00247383034895362,0.00132289995896201
"49",49,0.00143770561312587,-0.0147606631965973,-0.00539402172977861,-0.00371132235875443,-0.000793824061636402,0.0042355443027911
"50",50,0.000941958954949672,-0.0110211600753745,-0.00665469611903456,-0.00478174873549017,-0.000394087251288434,0.00421537921962864
"51",51,0.00411669412844664,-0.00745773072414453,-0.00525156690756203,-0.00378942313453093,0.00103658904747871,0.00265305363757196
"52",52,0.00232587017116438,-0.00669750697852373,-0.00703359521362414,-0.00437332373419811,-0.000433708650610172,0.00218957896185439
"53",53,0.00142627812896576,-0.00281917606692398,-0.00537836218119247,-0.00340110909784092,0.00266323157648335,0.00113209008127692
"54",54,0.00428405238085222,-0.01160830780527,-0.00488721379245071,-0.00331771243010222,0.000239183565040276,0.00331522116199577
"55",55,0.00103571292385354,-0.00713351100819712,-0.00634484590967382,-0.00405188459511304,1.89800601346083e-06,0.00295454803020975
"56",56,0.000945113778571313,-0.00643774391842961,-0.00548160277111524,-0.00295553523152722,0.000628650223641375,0.0021923124465527
"57",57,0.00450351880746519,-0.00953289992007486,-0.00519016605027026,-0.00422238675973572,0.000820596569462418,0.00244923202408829
"58",58,0.00333232819896508,-0.00828852010196065,-0.00530558643833749,-0.00350112804717909,0.000525717929958264,0.00285922939451848
"59",59,0.00307347575195696,-0.00321602192342257,-0.00368284981027456,-0.00163998835369598,0.00269297838158367,0.00196134099789922
"60",60,0.00473924060835841,-0.00403066789891302,-0.00441202830226429,-0.00308788274136687,0.00251739150125369,0.00217285067495585
"61",61,0.000616747126828975,-0.00390185424544892,-0.00243127384323753,0.00146350936589898,0.0022095784733506,-0.000417189725524764
"62",62,0.00250162307135634,-0.0122015173765179,-0.00583081783865671,-0.00497773671748458,-0.000129441846444959,0.00341688385461272
"63",63,0.000623950883593431,-0.00605037032497589,-0.00742844525183427,-0.004501519469693,-0.000296772498551688,0.00301993463582349
"64",64,8.8300596415438e-05,-0.00583098983412354,-0.00767028156699845,-0.0042564834092519,-0.000335544742215671,0.00266059791665282
"65",65,0.00450351880746511,-0.00953289992007476,-0.00519016605027033,-0.00422238675973536,0.00082059656946222,0.00244923202408842
"66",66,0.00226223660813798,-0.0064368904709182,-0.00692218656104946,-0.00447118760611519,-0.000264710041790767,0.00206409170468594
"67",67,0.000933372099722772,-0.00814385086519452,-0.00700472949338008,-0.00461555170407742,-0.000318853600971582,0.00358576772376183
"68",68,0.00763680372680281,-0.0118540667340663,-0.000782170593684962,0.00465514121225639,-0.00138148105285919,0.00166312960086295
"69",69,0.00152495800056719,-0.00262199796389885,-0.00505415496800207,-0.00358679927121873,0.0024738303489538,0.00132289995896199
"70",70,0.00234226753214448,-0.00623599745152154,-0.00575738473029327,-0.00370337796039678,0.000893866574991797,0.00253104374560063
"71",71,0.00233241000591921,-0.011303791897346,-0.00614255640089192,-0.00511185912000888,-0.000222312780437303,0.00269315523558392
"72",72,0.00560307544542034,-0.00500681755346736,-0.00414806620758339,-0.00209990143955214,0.00242994062544989,0.00230537107420523
"73",73,0.00457664475027417,-0.00314599959023833,-0.00500007592881678,-0.00399890081056207,0.0027790782383861,0.00168949435176176
"74",74,-0.000333292950013999,-0.00603065342286601,-0.00703233822426473,-0.00414396478555766,0.00020588339089637,0.00215079778323098
"75",75,0.00430968264142427,-0.0115594174162431,-0.00476425027489415,-0.00338898189071929,0.000179830552685096,0.00337532036706906
"76",76,0.00155630628722638,-0.00516637295436768,-0.00626524919958792,-0.00435672398637248,0.000761043498197669,0.00230466413913679
"77",77,-0.00710982993144546,-0.00479215808889458,-0.00217487371065208,-0.00115519457323452,0.00372496940840303,-0.00183175350377488
"78",78,0.00484479831623348,-0.00790141318008437,-0.00527067526616701,-0.00451923921702757,0.0010680120005826,0.00135811852502104
"79",79,0.00668235238320553,-0.00630415877466658,-0.00424547154017226,-0.00319817537833576,0.0024257915749351,0.00205337477899133
"80",80,0.000957075973697793,-0.00586140455900119,-0.0076910198654439,-0.00420881058712275,-0.000354156087131504,0.00345280481120707
"81",81,0.000698479121319686,-0.00935912396113112,-0.00689205424239008,-0.00460503701713295,-0.000366563937984646,0.00374010898441393
"82",82,0.00391092278588676,-0.00795233822393384,-0.00578456768280637,-0.00384666723171245,-0.000455545945919313,-0.00035476776414557
"83",83,0.00568981504115909,-0.00612031050108071,-0.00458899545278639,-0.00340136460629497,0.00233320851460387,0.00128421192886151
"84",84,0.00512330701605836,-0.00483705177482185,-0.00492606060565755,-0.00354096186842184,0.00224121161418709,-0.000632216138768878
"85",85,0.00315998396586502,-0.00688423917354134,-0.00521160767783608,-0.00309195602630987,0.000846636471593333,0.00273449678417526
