"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16"
"46",46,-0.00395334986520684,-0.00666392660304484,-0.00651719540676391,-0.00419449193131338,-0.00610380809182026,-0.000395929620215455,-0.0101404782848023,-0.00138115765454288,-0.00504036211918088,0.0047042684250331,-0.00379386065647361,-0.00041015100721488,-0.00147765845229846,0.00448652157842364,0.00552992054429453,0.00111828056461223,-0.0108105888743001
"47",47,-0.00102320793686975,-0.00496066683436358,-0.00932608262304129,-0.000985066140396522,-0.00420811751506603,0.00299947370786124,-0.00983427539263576,-0.00105280968990927,-0.00564092058423476,-0.000350716169780139,-0.00793419744443963,-0.00155999669684541,-0.00310111426358602,0.00684612892447949,0.00404950471000997,-0.000824220505589157,-0.0135234650474495
"48",48,0.000625736066060608,-0.00500025167944515,-0.00028172369925358,-0.00339636524555747,0.000259907777719493,-0.000687021128547884,-0.00470492662775104,-0.0015998819911686,-0.0028223500977776,-0.000119020043569164,-0.00260613986752176,-0.000621157216677469,-0.00519667128613135,0.00812440154250581,1.5038880064622e-05,-0.00272241064042712,-0.0106032629509844
"49",49,0.00215198485883976,-0.00870331746206521,-0.00248737556567243,-0.00231160638851593,-0.00747946779155736,-0.00371250976411634,-0.00495259710383425,-0.00144388970779702,-0.00796411909464337,-0.00162117215936441,-0.00273910210173746,0.00594445490255486,-0.000765895700212669,0.00176726167041299,-0.000113230534209907,0.000686660080428482,-0.00774198634911492
"50",50,6.05665003861802e-05,-0.00259603500480255,-0.00800434995050698,-0.000980654340796032,-0.00208916983588471,0.00505947046372311,-0.0062593556386361,-0.000357612287503544,-0.00361664615044244,-0.00121270898674049,-0.00650206407738092,0.000840486891944666,-0.00196461085705269,0.00286904329578272,0.00528623329289207,0.0026701922280601,-0.00987510066176072
"51",51,-0.00246428644852491,-0.00576117891966271,-0.00898568544988185,-0.00231206737476645,-0.00644997342022037,-0.000412828656942555,-0.0060749144178555,0.000276184073477867,-0.00489906412091037,6.75802826873136e-05,-0.00862178018558502,-0.000513172696288146,0.00339850225703285,0.00456370452315817,0.00463955054574599,-0.000311407053116586,-0.0108707651985932
"52",52,-0.00088351787422971,-0.00791949547309527,-0.00812727979343599,-0.00676617377714691,-0.00466432753321098,0.00460551106093591,-0.00837590172956589,-0.00397484625603538,-0.0104467644599074,-0.00499796875307431,-0.00834754280703245,-0.001271969333283,0.0018789236056136,0.00557171972420926,0.00839371460301213,0.00237154860649729,-0.00905655603421351
"53",53,0.0045065108837663,-0.00472100265942752,-0.00198316104298888,-0.00654764069508309,-0.007590505860247,-0.00269143825457681,-0.000742098025468359,-0.00331376660769192,-0.00300457737855064,-0.00111222774446298,-0.0013542899946232,-0.00218819907914965,-0.00331017587874881,-0.00448986373531028,0.00898359696079293,0.000378847841894145,-0.00899920104471003
"54",54,0.0051257178048123,-0.0072576102881461,-0.00307757672211359,-0.00238778655716959,-0.00275330454240192,-0.00278470019120995,-0.00278147511791803,-0.00031818232628666,-0.000511467294071162,0.00291823407774417,-0.00382224514026698,0.000654911708697775,0.00115587767332205,0.00303768063082919,0.00191788553724811,-0.00378894448432771,-0.0073039640578942
"55",55,-0.00319539449559106,-0.0023789208520499,-0.00594910235508283,-0.00233832577965391,-0.00466303569113595,0.00045317675365177,-0.00424954487008192,0.000544583445590816,-0.00134182328735905,-0.00177839701512733,-0.00520408585279233,0.00406965415969072,0.00512667387759859,0.00479735322208872,0.00352421297734555,-0.00247298578693076,-0.00933247149096554
"56",56,-0.000487586642599153,-0.00647108583700617,-0.00661987155516885,-0.000499536685792571,-0.0117566951132156,-0.00198742474296455,-0.00929225777192251,8.52495107498813e-06,-0.00692997253776174,0.000248835898050717,-0.00825374006228551,0.000298358842506843,-0.0010276924052067,0.000586727478767794,0.00487175785331362,-0.000229958882527615,-0.0105484343722527
"57",57,6.16340833321104e-05,-0.00890258613096126,-0.00721988997124269,-0.00272799243632947,0.000907953184829514,-0.000140733649433592,-0.00469681494210424,-0.00103111717358428,-0.00253167120024993,-3.554599247044e-05,-0.00331517788112579,0.000225749899336813,0.00027224335779606,0.00461759081934518,0.00470000721278574,-0.000187628919642511,-0.0105063725021462
"58",58,0.00052905671688528,-0.0065317560005983,-0.00797814777207499,-0.00474845886577055,-0.00146750469808614,0.00368467055925394,-0.00738603899265663,-0.0014905226915863,-0.00625861788925324,-0.00238691296094251,-0.00615351514486377,0.00149352328084075,0.00425069857770442,0.000749365607376188,0.00289312445567724,0.000835841115247292,-0.0125782758663926
"59",59,-0.000602995376694787,-0.00989564235312095,-0.00811367396533474,-0.00487344915335459,0.000768277997185224,-0.00221142619005834,-0.00371374270413019,-9.52929864042422e-05,-0.000769010641174418,4.02106092778285e-05,-0.00487003375808011,1.08060782568805e-05,0.00295250557338004,0.00184222340489737,0.00398642712449411,0.00343245674258199,-0.00862039548147938
"60",60,0.000319205815994127,-0.00653714421502773,-0.00287420405334741,-0.00594044679775372,-0.00593252981636907,-0.0013598629009888,-0.00589063444796604,-0.0012111380843768,-0.00531172390232371,-0.000647288481080855,-0.00681403995886759,0.00474033268126156,0.00271269939440898,0.00160140492574595,0.00362701733815327,-0.00267627799975974,-0.00836956891747205
"61",61,-0.00192382178333193,-0.00533081986581692,-0.00793137708444871,-0.00708238052252609,-0.00535221560701119,-0.00353488282749761,-0.00731688685547848,-0.00406547640973403,-0.00575075956698365,-0.00247779663114788,-0.00358928347407086,-0.00168683628036995,0.00389662478554859,0.00248199080835042,0.00590890296708302,0.000839672777225581,-0.0085644725652395
"62",62,-0.00303907915077881,-0.00575690052463673,-0.00714629350071952,-0.00624958084761955,-0.00805577412278824,-0.00721807040308845,-0.00987218908780251,-0.00218928274036787,-0.00267098390463479,0.00217584080093389,-0.00550258329556463,-0.00067538374846961,0.00282191475437711,0.00191721981197974,0.00496062084369482,0.00120729889172014,-0.00625462624196959
"63",63,0.00148116415996705,-0.00994715161085005,-0.00478946099685197,-0.00409355869810468,-0.00180605598781531,-0.00276485765454332,-0.00537768031474047,-0.00281610742175561,-0.00369466214738829,-0.00065854100642142,-0.00368892931137533,-0.000495611803063332,-0.000577617393516491,0.00381406966843643,0.00964984212266408,-0.00102955467786928,-0.00791384160832452
"64",64,0.0068986591148566,-0.00687946273284153,-0.00574586010383914,-0.0030695981697271,-0.0040473350177606,0.00367994018411714,-0.000606062550505988,0.00103671342632314,-0.00142112701844454,-0.00193740905753188,-0.010372535120404,0.00442478921529042,0.00700716371155641,0.000264353768550374,0.00952735213891945,0.00174801839557406,-0.0156049339785569
"65",65,0.000641570462449107,-0.00987864925456873,-0.00380071552497896,-0.000796312040219423,-0.00484049667188182,-0.00158022952623901,-0.00700940174898161,-0.00321258651275936,-0.00966261867927665,-0.000547687061531121,-0.00678484263415105,-0.00224982977218313,-0.00691862082973119,0.00743441790816562,0.00145377844801491,0.00119169083547093,-0.0107925982965005
"66",66,-3.2472917679214e-05,-0.00572530257761938,-0.00340653127473541,0.00138960111022541,-0.00116798678236868,0.000548408915072104,-0.0042138710691489,0.00133106316767615,-0.00197890029584439,0.0020697125665962,5.73878140086469e-05,0.000504545842552287,0.00240548470901358,4.71230399315315e-06,0.00348085465019055,-0.000216513813587656,-0.0116505069155196
"67",67,-0.00291875600124283,-0.00792710349977283,-0.00549475789581956,-0.0066240441796353,-0.00769946599809637,-0.00389549533514281,-0.0034300462325515,-0.00603313215991671,-0.00229657035982285,-0.00380157535298866,-0.00478577590754087,0.00244443329840338,0.00225820736841284,0.00546301034432535,0.0133315722941988,0.00171507845205447,-0.00514591126260597
"68",68,0.0011553403173907,-0.00764425099096078,-0.00433989721192618,-0.00614247168105643,-0.00567114308322231,-0.00330370993454632,-0.00305270671668583,-0.00247722218625322,0.000359485098857715,0.000200850179667553,-0.00418309379043668,0.000601670892767247,0.00241599970264522,-2.11392389567885e-05,0.00478543287282872,-4.36096378808463e-05,-0.00811167325833184
"69",69,-0.0025485429643888,-0.0120711955191824,-0.00941648668185383,-0.00319147727899142,0.00124542047792687,0.00342192835368067,-0.00377597919933475,0.000219248637730106,-0.0060492152978461,-0.00666159615658029,-0.00660492812308924,0.00234185662789224,0.00169787615634927,0.00207113331236706,0.00234600512910277,-0.00212013744639231,-0.00851071912715409
"70",70,0.00632915379946502,-0.0106272255520303,-0.00399839918349571,-0.00397423406295132,-0.00428211371630061,0.00133162625987995,-0.00248758773689771,-0.0015759728382532,-0.00557032719865519,-0.004182494182038,-0.00713199239346953,0.0015670948013056,-0.00227778459679519,-0.0025987304782174,0.00749800490795307,0.00106868275490767,-0.01139969576109
"71",71,0.0013073988922623,-0.0063964027046767,-0.00433748826824093,-0.00202224291610348,-0.00320458292483248,0.00143219790521759,-0.00593707483278319,-0.00232070439693047,-0.00475187840345388,-0.00136293405570859,-0.00530262683994415,0.00052019752791155,-0.00201987278980293,0.00521334622216368,0.00513167488117414,0.00173198003521447,-0.0126373876286466
"72",72,0.00149886650917262,-0.0090025983009664,-0.005135692547815,-0.00132229160606057,-0.00391592931031132,0.00373282763603911,-0.0059967891110368,-0.000877731380382458,-0.00911377961532197,-0.00561891991239976,-0.0107364583018771,0.000722919787279759,0.0024210853934993,-0.000957347894835059,0.00141326436339592,0.0047339058489981,-0.00970282988594801
"73",73,0.00132868927842878,-0.00490797365217436,-0.00850797093034897,-0.00424758996310321,-0.0080435400938809,0.000374492959706365,-0.00438303634684747,-0.00142069234492285,-0.00714603346782684,0.000467295465904693,-0.00854061402534279,0.00193129825944072,0.0041277653950485,-0.000717961583018177,0.00370561584503095,-0.00178004372778092,-0.0114350493355439
"74",74,0.00258858095756437,-0.00322270809297985,-0.00127150244266381,-0.00309817057217311,-0.00553746724097972,0.00121423546229957,-0.0036587266940954,-0.00220858923383424,-0.00492335427238149,-0.0004703139026844,0.0036404854159472,-0.000405941297396962,-0.00728700249312321,0.00320706987021055,0.00955692458797839,-0.00150267443157908,-0.00433848526435627
"75",75,0.000670392259263539,-0.00839620207349801,-0.00480440748941179,-0.00354481701378314,-0.00647507342693618,-0.00282198433526295,-0.00449869535205056,-0.001664761466964,-0.00398617744108142,-0.00139333119183593,-0.00336779443950932,-0.00224367092204395,0.000596728499454374,0.00391783723050529,0.00665307994692463,-0.00185438485493802,-0.0077583842510551
"76",76,-0.00147813113272527,-0.00456348914243852,-0.00992418630943455,-0.00585361395206947,-0.00327818436777182,0.00233459161710954,-0.00847618414178729,-1.94365344804326e-05,-0.00264553067066726,0.00271619194029411,-0.00541058726305097,-0.00343598645578859,-0.00345161893382008,0.00595342627371402,0.00389783604527828,0.0055309822516271,-0.00919656526024949
"77",77,0.00438441902907077,-0.0069725986335993,-0.00271124991925275,-0.00226720686082119,-0.00605774442898088,-0.00240648141269233,-0.00492960340504489,0.00181039351185604,-0.00550936927303838,-0.00148667530797279,-0.0054469472654848,0.00196920166433515,-0.00139999581000788,0.00130116689721558,-0.000460982728853251,-0.00180554903677034,-0.0114217910458628
"78",78,0.00127584601197821,-0.0079522486905489,-0.00629319776900582,-0.00305419607972888,-0.00235735208200847,0.00163204058264906,-0.00478847163188037,-0.00345387417230888,-0.00763587872655625,-0.00307839689191196,-0.00651863018590938,0.00539070867826719,0.00089372008141814,-0.00257685137873643,0.00133996988194649,-0.00301169981384639,-0.0106000065769837
"79",79,-0.000984702691583051,-0.00794370075068272,-0.00439792246017579,-0.00353438431922223,-0.004882214631704,0.00140426181894647,-0.00944939894561623,-0.00100111536149712,-0.00823090263563364,-0.000780136058258617,-0.00731837747772079,-0.00216557539861892,-0.00777660094053213,0.00190077689612116,0.0058688895894891,-0.00473591669235456,-0.0112800308547677
