"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16","coef_lag17"
"11",11,-0.00663118701535055,0.00572215424278998,0.00396486957210337,-0.00394222506293118,0.00323991790600173,-0.0069608037283929,-0.00800799659623457,-0.0153520720732062,-0.00625090915800883,-0.000840401774487427,0.00493874817522206,0.00101317923404273,0.00370632431539863,0.00834531908121234,-0.000898005256313317,-0.0018463193093724,0.00714455399843354,-0.000537292644047402
"12",12,-0.00962969594932279,0.00995357724443864,-0.000585735510116018,-0.000760466901448322,-0.00549202539917059,-0.00333544965441674,-0.00878186875353176,-0.0109249709396817,-0.00986470014040771,-0.00133801437940273,0.00367981731885354,-0.00041974849212113,-0.000988710557158972,0.0122426300133232,0.000605889214457265,0.0033325992398104,0.00719015713504248,0.00182130864596135
"13",13,-0.00131732386217459,0.00543706909783533,-0.00397595165173869,0.00216408898955387,0.00070765060180959,-0.0040716234207578,-0.00175028738207164,-0.00455839180409934,-0.00107984323995869,-0.00395060200027041,0.000926581774304447,0.00373576562935868,0.0042269971445947,0.00664637533896355,0.00330450221703774,0.00218845016339276,0.00835095774552495,-0.000766707221390943
"14",14,-0.00387471864335286,0.00651208668158811,0.00167199194737865,-0.000563679588935836,-0.000833843618943359,-0.00545149928686685,-0.00600999545838721,-0.012761229821138,-0.00584541550772642,-0.00177318308330774,0.00457328072758731,7.61049237445841e-05,0.000755450093334846,0.00990871498373261,0.00281398806540369,0.00216851454064377,0.00823502721521155,0.00203233056418056
"15",15,-0.0140430153429014,0.00923085415267495,-0.000514643097293193,0.00156922401823637,-0.00423737889406297,2.1465422137469e-05,-0.00811595095828905,-0.0136223298632371,-0.0105134533655893,-0.0030951792401369,0.0073689534390121,0.00385773612308572,0.00351430676329016,0.0113943924594017,0.00241062282907714,0.00119700643692472,0.00667134645776227,-9.52080185035543e-05
"16",16,-0.0100678117565673,0.00840160770759093,0.000529880429585341,-0.0013168883266754,-0.00215040754532721,-0.00323665628565161,-0.00710075800375529,-0.0117864676347897,-0.00795478160058788,-0.00170627089044808,0.00380587517048193,0.00238071434801933,0.000616590679429686,0.0101176748065626,-0.00119638186537552,0.000981808051254181,0.00760356574478728,0.00344384803385152
"17",17,-0.00874882745885883,0.0056500793008104,-0.0016004239625841,0.00218008459958616,-0.0043098426780665,-0.00281947192750889,-0.00945767071763944,-0.0110490583135737,-0.00803164544807124,-0.00256851107410737,0.00218934575425206,0.00262459558118785,0.00194853408738139,0.0108142526890883,-0.000734347498346699,-0.000385175064863042,0.00637700633997657,0.00230637280328647
"18",18,-0.0100846048512208,0.0110542578152422,-0.000933927395885752,0.00307691082725383,-0.00189523568642642,-0.003148157254751,-0.00749757576797399,-0.0100133718982636,-0.00650607346218048,0.000489864399599597,0.00482329147874224,0.00312568936661692,0.00259928131859438,0.0102482581996638,-0.00103836782113264,0.000530647666003369,0.00770012649704835,0.00110129305260723
"19",19,-0.0116042624237764,0.0111593340485152,0.0018510128400771,-0.00222424380507252,-0.00302371468877191,-0.00448065456551453,-0.00795169578721711,-0.0146372498602639,-0.00702129073223934,-0.0011174624928233,0.00459324834235927,-0.000579831797751881,0.00132361942230268,0.0110207897626389,0.000760278719993695,-0.00175026638184007,0.00517330859930596,0.00265985744821343
"20",20,-0.00882910264505312,0.00580660535413859,-0.000359336225536547,0.000676142447733671,-0.00479206648505455,-0.00533821780346623,-0.00917950921240788,-0.0166173594952601,-0.011802715066383,-0.00522221825396926,0.00484395066767096,0.00236584605330367,0.000786911562524512,0.0137347454255899,0.00439679445992455,0.00121191355279573,0.00821520276440233,-0.0013901252560195
