"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16"
"11",11,0.0153082127529356,0.0155656637768799,0.0159964743627983,0.0234276713454666,0.0203849090761989,0.0191909695879657,0.00273449641600762,0.00749665743092223,-0.0126739163158745,-0.0090777463064517,-0.0063261192719926,0.000650263143864583,0.0103946494712914,0.000967156288509232,0.00395379293165342,0.0102577055610355,-0.00921073914248641
"12",12,0.0128647089512269,0.010426128232384,0.0136701743989523,0.0182740595893053,0.0219312541507444,0.00791110266555903,-0.000728078308759011,0.00913272863597509,-0.00754292190332193,-0.00529910416043271,-0.00851593471965452,0.00136457416910706,0.00713671117491393,-0.00356656195953764,0.0050605175862896,0.011242002914419,-0.00442240306676669
"13",13,0.0115431434503596,0.00834813197989375,0.0136976697539645,0.0124502832192533,0.0114565893353605,0.0114785471966426,0.00190821639875547,0.00785617247459748,-0.00578331410053797,0.00176473482933958,-0.0082127795022474,-0.00378522059461464,0.000578829607802603,-0.00402953534922331,0.000900494155033674,0.00374083098851331,-0.00445627885590496
"14",14,0.013056784956253,0.0133996229237166,0.0158311182487874,0.0232085510617975,0.0223047968420072,0.0152656427631364,0.00280003884824682,0.0111143275167778,-0.00912844260136884,-0.00538127179256569,-0.00662257756814675,0.000286318962606785,0.00829491122597153,-0.000408377724275291,0.00260060158970097,0.00759169707895613,-0.0040565798495179
"15",15,0.0130465362255136,0.0129658696526421,0.0201525571576203,0.0224954828079435,0.0236493176138754,0.0125717888371662,0.0022637030152536,0.00825800023269228,-0.0143257302080104,-0.00832082146711632,-0.0117180233600797,0.00424055615363505,0.010108754243371,-0.00101180886080497,0.00461558919362767,0.0117755161590341,-0.00395972800489932
"16",16,0.0133616444581541,0.00860593610710756,0.0135437621303485,0.0190330386985827,0.0189858333658881,0.0123717504130473,-0.00117015472535837,0.0127383452432345,-0.0095322937344832,-0.00491459909541669,-0.00774279163467701,-0.00236566008779375,0.0072644537907371,-0.00491214755925145,0.00167104391757992,0.0103160469966122,-0.00677855867023495
"17",17,0.0166144736174673,0.0142226682129123,0.0195782325566952,0.0229122694849663,0.0261160084890541,0.0188053630012989,0.00438812453728903,0.0132342362845156,-0.008388607265642,-0.00110700791429424,-0.00743680549696784,0.00308471423074462,0.009498395304814,0.00305093357527263,0.0075943375158691,0.00954491157313076,-0.00421085691631823
"18",18,0.0144756679943923,0.013090360676205,0.0176070201602117,0.020352730116022,0.0206828312196304,0.0124191456351477,-0.0025504431657083,0.0117203870429866,-0.0116482182926537,-0.003062682781709,-0.0109380709421995,0.00251771646927451,0.0082630010422511,-0.00196739048831608,0.00655073658694784,0.0109417890689513,-0.00478105648432752
"19",19,0.0162078993237667,0.0133252992995976,0.0186350306304645,0.0251285060278446,0.0236824054151794,0.0197490143980559,0.00438445712026634,0.0158942800724429,-0.0125592510414374,-0.00565008106385058,-0.0107967132009091,-0.00122740627464491,0.00386696267153474,-0.0034461141162869,0.00597110997722812,0.0107842924196997,-0.00854531303471126
"20",20,0.0146357721002334,0.0152760330575081,0.0209386854159179,0.0256936850182929,0.0274563639700158,0.019620643348193,0.00638439429081456,0.00959938983950144,-0.0128464581848495,-0.00931469681898571,-0.0127823251968365,0.00246699584484572,0.00945096122478903,0.00129280766021769,0.00579631953733869,0.0121844103102078,0.000615545550880644
"21",21,0.0136898969907877,0.0106985331916259,0.0130328799650808,0.0207328642902786,0.0189142076490328,0.0171458002297514,0.00417462919163983,0.011443338309638,-0.00769203543986328,-0.00625554330403383,-0.0104328193951244,-0.00415055508437875,0.00568482176256931,-0.00104712849874893,0.00478024851223657,0.00805542591425285,-0.00512128038351695
