"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12"
"24",24,-0.00713671201057629,0.00112879134143247,0.00464674280128496,0.00531976071330697,0.000469072988877864,-0.00334016197071792,0.00445321468774037,-0.00449075392081412,-0.000147647069721778,-0.00399255354976884,0.00733469076711651,0.000303012100130529,0.00273831199562706
"25",25,-0.0082554458108961,0.00193242938649454,0.00145675163691282,0.00676159158925351,0.00103878087403025,-0.0052043064638295,0.000823509111793784,-0.00448127955546157,0.006497328910252,0.00146171912710485,0.00644741413755573,-0.00258010438695804,0.00391641353972755
"26",26,-0.0096815563638184,0.00158977631368281,0.00198191995943141,0.00357091616427484,0.00175287387335169,-0.00348757098170431,0.00162073669497525,-0.0055301148977174,0.00145920448008703,-0.00488380758121743,0.00749483751997825,0.000631246056873626,0.00430726622308911
"27",27,-0.00709951249594937,0.00398688008798688,-0.000425727323747191,0.00233615847968148,0.000899194448077579,-0.00188083083217082,0.00160860613356696,-0.00304310860653433,0.00301044687428812,-0.00503942470140561,0.00458183614030036,0.000445102051633445,0.00329631258382511
"28",28,-0.0113053972526197,0.00227719241872635,0.00248343290527496,0.00645887240020384,-0.000178923135037732,-0.00487098829994054,0.00102386354493493,-0.00661897153280495,0.00299804777369213,-0.000804551037781923,0.0101308609341631,-0.00155694080710084,0.00484423188508412
"29",29,-0.00889899913318029,0.000306414658796452,0.00255227906815197,0.00445664451248395,0.00166973234182762,-0.00475120464306472,0.00373819461171753,-0.00406395303227619,0.00274328201210068,-0.00216285706842186,0.00600029456957838,-0.00189034962882684,0.00467957914901297
"30",30,-0.00889799772295094,0.000785546522049507,0.00300427439429445,0.00381620663897897,0.00215146796924311,-0.0065943207064845,0.00197337627840164,-0.00674344713829456,-0.000339083092918241,-0.00692757235080215,0.00694437967289683,0.00179625396620326,0.00370929311075511
"31",31,-0.0112868553363681,0.00124663968921269,0.00137641185043916,0.00579716384645215,0.000682264783286736,-0.00153894443298665,0.00273525065713394,-0.00354846363612287,0.00309097650047736,-0.00379073988587379,0.00529169988966162,0.000160965293863948,0.00593176506195109
"32",32,-0.00886984669722296,0.00171620470542814,0.000900782171871652,0.00569629698598709,0.00409876160800087,-0.00231354152292565,0.00334653383519659,-0.00369496668380037,0.00371757195088286,-0.00411135232294382,0.00501238724136423,0.00124001952441082,0.00514278931798672
"33",33,-0.00686961250994656,0.00388668968108352,0.00114736134319961,0.00170694343121531,0.00229415448522224,-0.0053759923554883,0.00312307589755819,-0.00400432751321319,0.00181128228652817,-0.00291068108555708,0.00631550441589783,-0.000879891412535085,0.00497069873771956
