"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10"
"224",224,-0.0210040354482234,-0.0125658196029978,-0.0189364211208941,-0.0146394181515483,-0.0164965764652252,-0.0204859526892644,-0.00996657241757143,-0.00894628760865126,0.0072847507196157,-0.000919709560718824,0.00803869633961436
"225",225,-0.0135631690069665,-0.0119860860007663,-0.0167116514664624,-0.0191754325644827,-0.0140141086025331,-0.0103382273478154,-0.00153020749769485,-0.000814659795271011,0.014912061211937,0.0115031133546672,0.0123218684892659
"226",226,-0.0168018357846005,-0.013586546387298,-0.0162229741321959,-0.0176589808595261,-0.0169519971351548,-0.0164939879618105,-0.00879591842609211,-0.001490190081381,0.012466240900269,0.00748762293341477,0.015357699387997
"227",227,-0.0219694053303341,-0.00587794860094836,-0.0177245866238575,-0.015207198644244,-0.0179184884113623,-0.0154319191177997,-0.00773058349006443,-0.00604409466667397,0.00746975545834048,-0.00415456187056848,0.011347536261521
"228",228,-0.0105827300433289,-0.00804755413997679,-0.0226052674916263,-0.0206623871375843,-0.0116044420390605,-0.0134325404812312,-0.00480405584399441,-0.0016590755904685,0.0141940566094358,0.00250133398154701,0.0102721137275203
"229",229,-0.0163713646163781,-0.00740749819354649,-0.0139035675813411,-0.0135674285845025,-0.0122916920357608,-0.0138805288946538,-0.00300434857919097,-0.00466396007925324,0.0103713317022317,0.00261710903093733,0.0122603856516383
"230",230,-0.0226666072887195,-0.00900029968836022,-0.0174409169031564,-0.0103673440452725,-0.0119446558763158,-0.0124206028595772,-0.00611893805244947,-0.00335005885682016,0.0120434265315023,0.00258814260171495,0.00531972412048253
"231",231,-0.014609238503277,-0.00799387670304517,-0.0144459378004495,-0.0166772622286729,-0.01486568237547,-0.0112784637129531,-0.00543498794910047,-0.00282653576977103,0.0102313061124244,0.00415499713766047,0.0049253348638387
"232",232,-0.0163431162179175,-0.00763754855073298,-0.0151969522776679,-0.0187354585039748,-0.0195537477157684,-0.013978548643798,-0.00690451893972686,-0.00393300788210003,0.007842514293632,0.002059068233315,0.0107199753361497
"233",233,-0.0149269481110793,-0.0144837744451524,-0.0239030806232036,-0.023011833068052,-0.0228310849831533,-0.0222526717877093,-0.0111798609707879,-0.0085119104400076,0.0149102382516498,0.00596490282857014,0.0151380313949191
"234",234,-0.015924461302096,-0.00879836591281376,-0.0195484004697135,-0.0177670642011728,-0.0216555177396443,-0.0190411394755209,-0.00516847532664958,0.00125391495841182,0.0163397503670749,0.00777131810671262,0.0193612289839682
"235",235,-0.0195519797449339,-0.011407016341724,-0.0266718294799629,-0.0204652373440917,-0.01681252419441,-0.0184936429202995,-0.00688637980688639,-0.00814905451809017,0.0123595459872222,0.00289781984222286,0.0118919633767118
"236",236,-0.0148143025321387,-0.00969370559758715,-0.0198475641150585,-0.0206103443922673,-0.0228936733860463,-0.0211625555412623,-0.00831405922117994,-0.00262382654570079,0.0162122006652025,0.00734079549170042,0.0148334308684308
"237",237,-0.0188451238998289,-0.0121010982105928,-0.0218287734593802,-0.0227320044956664,-0.0198471114195763,-0.0133598359770924,-0.00655069095538742,-0.00870890288957627,0.01180127347303,0.00377655672756054,0.00924576183979271
"238",238,-0.0155951390658258,-0.0124996147597829,-0.0165750565686687,-0.0195301520381204,-0.0170363555592985,-0.0188632853841141,-0.0128723681408367,-0.0119596611024809,0.00831186805372954,0.0031668889530515,0.0125007517223466
"239",239,-0.0204523841511973,-0.00872880544238593,-0.026842925578676,-0.0216593579554114,-0.017406057701678,-0.0243969157162927,-0.00638481100736858,-0.00817692495760151,0.0131713089213924,-0.00297032724713775,0.00866933696498691
"240",240,-0.0201033703654602,-0.00625004323432595,-0.0148731090394557,-0.0126067925395224,-0.0133417102592186,-0.0127040728455081,-0.00666549626534983,-0.00721568806478528,0.00577544045308659,0.00167173923422588,0.00741343330968388
"241",241,-0.0185570326576833,-0.00810165330995081,-0.0205487107592665,-0.0168073297461784,-0.0162651326993847,-0.0163462718788921,-0.00385941974497093,-0.00362856909541854,0.012387047612513,0.00327002326716825,0.0111567768862107
"242",242,-0.0173389500984226,-0.00717268260875786,-0.0152375978580772,-0.0170785459455107,-0.0159995459298609,-0.0209460333898945,-0.012577535266334,-0.00393902054568563,0.00901498430575201,0.00564930935926098,0.0113621099286633
"243",243,-0.0236372314136713,-0.0118888493147818,-0.0276340815674815,-0.0166488775046585,-0.023944627528582,-0.011981847702068,-0.00424881711028074,-0.00519535366265783,0.015287329417571,0.00563843207738111,0.0199892229356337
"244",244,-0.0144915493059402,-0.00344094188334695,-0.0128016592598497,-0.0131222081047929,-0.0150056860230854,-0.0105387821536147,-0.0072945758734024,-0.00897238553833398,-0.00143267208444327,-0.00468932640203895,0.00126449873540718
"245",245,-0.0191873252717941,-0.0163284956160488,-0.0241917498203016,-0.0241827442848906,-0.0192955177955414,-0.0206898794063302,-0.00926421483850766,-0.00855276053790804,0.0114852705186888,0.00549200177449794,0.0147560446310919
"246",246,-0.0211393367464623,-0.0105298084324477,-0.021243067604544,-0.0156947400743637,-0.0153156707982946,-0.023213428094532,-0.014109055080868,-0.00940301149220548,0.0089966969211876,-0.00239564126138463,0.00308074045537569
"247",247,-0.0189916561143814,-0.00927374455257141,-0.0156390813342614,-0.0177356210068652,-0.0158709363225959,-0.0157481618748248,-0.00812927460219085,-0.0120035591328618,0.00593010076967038,-0.00321544229932456,0.0065873700433193
"248",248,-0.0142070303819863,-0.0074845964631955,-0.0193652920414852,-0.0151415062615889,-0.014728677893182,-0.0149385758067211,-0.00440430726176362,0.00554014572960806,0.0179108299808802,0.0116190691593286,0.0190040933672605
"249",249,-0.015653084153609,-0.0115633456636975,-0.0197832788343096,-0.0180970701165196,-0.0145305388924966,-0.0118229381346911,-0.0033769150712301,-0.00358317116476375,0.00902473739636274,0.00303196661699737,0.00581285195594493
"250",250,-0.0168137081237464,-0.00616645272139636,-0.0141691432789177,-0.0158363264279925,-0.0147074110304338,-0.0169883305509469,-0.00678850140328547,-0.00239297795924282,0.0153510416360642,0.00671706365662018,0.0126351155837026
"251",251,-0.00888535289872085,-0.00711951982982807,-0.0132223879770059,-0.0169947488509391,-0.0162500114235459,-0.0180988413945151,-0.00685015868772867,-0.00671262322944039,0.0141518839851991,0.00749405933150087,0.00748702454466783
"252",252,-0.0132593900256344,-0.00760272781684243,-0.0102696535591927,-0.0115778783980559,-0.00905957496747996,-0.0141321818083155,-0.0107006176079174,-0.00145967983554382,0.011296417568693,0.00830644457573785,0.0130477161835952
"253",253,-0.0161078029652757,-0.00974915137479064,-0.0198199577445007,-0.0171752565849437,-0.0251593796888987,-0.0167433076765743,-0.00855918546694622,-0.00812382024499911,0.00747578737119091,0.000353719267455671,0.0104464608466416
"254",254,-0.0176569101472953,-0.0151346379601967,-0.0225210121973867,-0.0198654319412355,-0.0207823703844463,-0.0166192210057314,-0.00759061578492205,0.000637162065311514,0.0101565328142307,0.00626701305253316,0.0136328057169684
"255",255,-0.0126987190928901,-0.00678118156546026,-0.0149629293332241,-0.0155471733482001,-0.0203090870290618,-0.0227492127592372,-0.0129232753212208,-0.0119050616848669,0.00959310261665684,0.00324067549409519,0.0145451513574367
"256",256,-0.0169726687833772,-0.00967979462537054,-0.0206853538951845,-0.0181084720275185,-0.014549648053235,-0.018953128778059,-0.0049029076259358,-0.00510454463876113,0.0123507118383832,0.00383554369381685,0.00806359094615831
"257",257,-0.0219217009452102,-0.0105072507056168,-0.0200615753528695,-0.014965702978365,-0.0203236811457257,-0.0213667222354981,-0.0113646432746757,-0.00718304105997862,0.00832417587056336,-0.0020652958569019,0.0053316125188285
"258",258,-0.0144255134741599,-0.00998693155180425,-0.0228206873001446,-0.0201149667519535,-0.0160600987982007,-0.013414235220783,-0.00225793216015744,0.0030908793885325,0.0140047363391075,0.00102556905726628,0.00984092567142388
"259",259,-0.0181028707365424,-0.0103988891204618,-0.0182924903771835,-0.0108545162032927,-0.0138943202667101,-0.0129951325799296,-0.00801534718674781,-0.00691019958256035,0.00874317396844599,0.0034823193297787,0.0132189333489518
"260",260,-0.017208012060576,-0.0129649235687207,-0.020871527365782,-0.0180391255692726,-0.020607421352118,-0.0166549633710154,-0.00859326623814973,-0.0139231433330108,0.00524030495580543,-0.00178031006392283,0.00681749445942852
"261",261,-0.0179293616500146,-0.0133679473575079,-0.0164209916127445,-0.0196003513722422,-0.0188068241851559,-0.00751366422733755,0.000552939440258826,-0.00778582196140812,0.00790712673008023,-0.000103776026300405,0.00484093550588818
"262",262,-0.0171472559928223,-0.0088368758391177,-0.0222544185547063,-0.0168500723116638,-0.0151243714271263,-0.0109844526284396,-0.00201089296644259,-0.0041744608994001,0.012907896430298,-0.000148296713521194,0.00994154378389801
"263",263,-0.0196780313627192,-0.0066418478827174,-0.0190588520736915,-0.0170585580293108,-0.0206449140217488,-0.0160033871102605,-0.00844164461376814,-0.00512475770932971,0.00722006113972949,0.00185827121067146,0.0103980997609916
"264",264,-0.0171299543407374,-0.00859559555510874,-0.0178498433809117,-0.0167997056643528,-0.0196042257836669,-0.018046765400786,-0.00888641386948624,-0.00699394966671624,0.00943418925335445,-0.00113680759658904,0.0107690885034155
"265",265,-0.0116670962590212,-0.00696771451189422,-0.017249357490795,-0.0123732425486811,-0.0168348039681129,-0.0197443384377171,-0.00926160853924069,-0.00646597171596712,0.00934907123768794,-0.00254483900396932,0.00784097531712222
"266",266,-0.0162021198853405,-0.00571221626217068,-0.0249662548553033,-0.0208834198811555,-0.0133148078208585,-0.0147736206218038,-0.00257570308998676,0.00213164994367263,0.0131205685463275,0.00106757277579785,0.0120591715672561
"267",267,-0.0180779771244046,-0.00916311423842718,-0.0200154286830116,-0.0164119277486875,-0.0195506916237989,-0.0183786243879302,-0.010812860150816,-0.00258650617083084,0.0124286774376598,0.00506208689004202,0.0070845883078655
"268",268,-0.0157346278891882,-0.00671618924339112,-0.0117764717455897,-0.0131444330865546,-0.0150956273690005,-0.0172621280335545,-0.0100995527943106,-0.00778561203114741,0.00783840765792857,0.000715296258881624,0.00955886963954907
"269",269,-0.016889095983816,-0.0103065579282767,-0.0283248658049767,-0.0205682489007195,-0.0220503789513667,-0.0210910068190923,-0.00966549415457081,-0.01095112288297,0.0112377681733269,-0.000524776117620793,0.005602335597458
"270",270,-0.01665367121864,-0.00765234878567769,-0.0210973123896534,-0.0154322525388083,-0.0184532203057539,-0.0118546495852649,0.00139278455013646,0.00321139310169264,0.0107022768697116,0.000344856378129553,0.0126179258826171
"271",271,-0.0205661171232486,-0.01198922607435,-0.0210562574822039,-0.0209846025502658,-0.0187431933056483,-0.0184669720582823,-0.00866600410917294,-0.00301036561904638,0.0140825349074646,0.0029949583928874,0.0106005372810444
"272",272,-0.0169445484969609,-0.00820966711060218,-0.0177345388606999,-0.0149833685580263,-0.0171292681200846,-0.0159182224227022,-0.00608827845669294,-0.00623029943549949,0.00882275967036747,0.000151873472315113,0.00994496786890325
"273",273,-0.0174077659690225,-0.00974007441544129,-0.0236784846084189,-0.0165357051555365,-0.017359672028041,-0.0176766459452551,-0.00652063520624716,-0.0065576957165556,0.00643748157420104,-0.00462526248081715,0.00901549333985974
"274",274,-0.0195162936135456,-0.0109895137808926,-0.0197655253502858,-0.0173566808860569,-0.0166332008457854,-0.0212120117391838,-0.00996865077749509,-0.0109398929384798,0.0023522778507867,-0.00518124186348761,0.0036304229654117
"275",275,-0.0150663224762924,-0.00991498068146358,-0.0132874073887515,-0.0158441316816482,-0.0144872943957793,-0.0119380730490223,-0.00853172138653427,-0.00192666881534798,0.0128989835073318,0.00984494518469761,0.0123076544788568
"276",276,-0.0147241071310811,-0.0122362607589562,-0.014517705617976,-0.0163114397006689,-0.017746764218344,-0.0101229820534936,-0.00703096905500378,-0.00997255359356434,0.00132535696921484,-0.00048049740591888,0.00153793534359778
"277",277,-0.0186790574504057,-0.00771430718272737,-0.0142251227244263,-0.0134792567597365,-0.0138112483480377,-0.0168173178340797,-0.010348252228036,-0.00574538483504566,0.00610165960195841,-0.0020011320654861,0.00506751555479966
"278",278,-0.0148565667610122,-0.00665633268306749,-0.0114272019816868,-0.0135427789562745,-0.0110440757270899,-0.0165823442569093,-0.00983806819038221,-0.00518860350636858,0.00988953898163139,0.00395974619473599,0.0111226591490231
"279",279,-0.0215285367008091,-0.00728398279614032,-0.0173849167820208,-0.0126905776310305,-0.0126953454919701,-0.0195979748504643,-0.0132560456874845,-0.0086572095309449,0.00798665065463024,0.00014250936377343,0.0074546375691561
"280",280,-0.0157701992695633,-0.0127880644011135,-0.0162188356646379,-0.0190124983969303,-0.0183659255217249,-0.0130570832728174,-0.00913741453986525,-0.00601060119019085,0.00863717617923831,0.00412626361228249,0.00794893519558552
"281",281,-0.0183394045708464,-0.0121948515341406,-0.0220042685439727,-0.0215120943296407,-0.0172203736654035,-0.021369235011913,-0.00871630941727252,-0.00695535293039865,0.0162752280301726,0.00228328257541468,0.0104720682170146
"282",282,-0.0174926119685028,-0.011639087872814,-0.0137596241776264,-0.016588811675728,-0.0146580392974156,-0.0173641996190234,-0.0117806078603524,-0.0069516944335233,0.00625783319249605,0.0028481852945642,0.00778221801515286
"283",283,-0.0166431564153332,-0.00988826261348843,-0.014276317750474,-0.0120331731351576,-0.0120040730837877,-0.00699021207058282,0.000693154000994113,-0.00787813170992942,0.0069359941975269,-0.0050446853595795,0.00327534925079332
"284",284,-0.0156139333123752,-0.00977621225114918,-0.0196816148752601,-0.0212041332763505,-0.0175951050023027,-0.0220649705958479,-0.00778153204823683,0.00187561722729973,0.0173291573316607,0.00911540806692551,0.0150961646893518
"285",285,-0.0171015841783285,-0.0110291845642701,-0.0280515076827245,-0.0211342187450785,-0.0209012267568213,-0.0225674846676171,-0.00524549911254461,-0.00718789411305014,0.0130422257776164,-0.00120491678530815,0.00945405290885688
"286",286,-0.0178147354396663,-0.00544445745938173,-0.0241220299654902,-0.0171408964658983,-0.0225240359657475,-0.0200634294397826,-0.00458134322318725,-0.0051010427801838,0.016603044312646,3.38937346518541e-05,0.0133380948931038
"287",287,-0.0162497603006879,-0.00586830291856376,-0.0181512624962418,-0.0172583013602852,-0.0202248607284045,-0.0160051376966541,-0.00416256430271751,0.000960380300579106,0.0154675271714513,0.00450742028055786,0.0152743807143681
"288",288,-0.0144794497247623,-0.0071284270285341,-0.015203193400676,-0.0159907891119826,-0.0138462951046509,-0.0148045536502207,-0.00651095295479964,-0.00526871955845466,0.0159264165108605,0.00633508576247822,0.0116226985156917
"289",289,-0.0170523326653674,-0.00760020915838509,-0.0185111170009055,-0.0160129352431671,-0.0173845389568834,-0.0178122286571256,-0.0099533974986214,-0.0053749438231553,0.00706571776311797,0.000914549520020614,0.00910307691314744
"290",290,-0.0201494206707897,-0.00813584564935729,-0.0172367820088962,-0.0148504267185296,-0.0181478106114918,-0.0118424252880317,-0.000535336909839909,-0.0116677922902584,-0.000835804263054422,-0.00762415903679685,-0.000317629417041741
"291",291,-0.0178624435762287,-0.00912044027937136,-0.0188355163347413,-0.0154355027452918,-0.0146244074885419,-0.015536325395517,-0.00723461380027843,-0.00323769622615659,0.010462276083624,0.00176465572235666,0.0126437631497895
"292",292,-0.0143277527842236,-0.00959721132764667,-0.0186217285040869,-0.0170590266069306,-0.0216762742984596,-0.0212100024265342,-0.0118600710653326,-0.0115320237237914,0.00459372036111879,-0.00230255214401805,0.00881060360960879
"293",293,-0.0185049200104192,-0.00785225933822883,-0.0145082871643491,-0.0166842267545822,-0.0143597362450733,-0.0186903417596624,-0.00728523441308688,-0.00512236669793521,0.00889864990056029,0.00199742827780155,0.00920923481930173
"294",294,-0.0142573104793184,-0.0119218763386769,-0.0212992829427091,-0.0168132144372896,-0.0186953008579404,-0.019145369022418,-0.00674130396483545,-0.00417064962334738,0.00778570527592622,0.00217869067488091,0.00355262250134838
"295",295,-0.0177754645419522,-0.00760014746251334,-0.0143335805332947,-0.0114092476232063,-0.0134672146586454,-0.0118688393194734,-0.00739584118890207,-0.000670451827272661,0.0114905973212252,0.00546765744353821,0.0109987571860204
"296",296,-0.0126225879577562,-0.0156224795681079,-0.0221574452212618,-0.015642995473143,-0.0185861934551853,-0.0156738884349038,-0.00575325005482228,-0.0042844980194144,0.0118506936132132,0.00308960831541783,0.0162038233888946
"297",297,-0.0132107180465318,-0.00896833788422807,-0.018557707015152,-0.0137067430236375,-0.0183995939070931,-0.0145251175653735,-0.00597775287464705,-0.00387227615747028,0.00957842744716692,0.00181715266069926,0.0125998885431682
"298",298,-0.0162780645897565,-0.00953107165209332,-0.0165449953097323,-0.0152906926321748,-0.0179791749149079,-0.0176198830728645,-0.0123974589134901,-0.00840910307447338,0.0123588157250938,0.00496512207969265,0.0102483837102392
"299",299,-0.0196654928451716,-0.0106577949013201,-0.0151870716785319,-0.0184549385424521,-0.0210906763091738,-0.022344060755683,-0.0128605591742687,-0.0103201609942964,0.0112448980959603,-0.000251102257692677,0.0130320430103418
"300",300,-0.0132025325615784,-0.00833741746527455,-0.0136121614438199,-0.012758644828636,-0.0158139704465257,-0.0138304733289001,-0.0101244799559773,-0.00255074285456433,0.017332151907162,0.00962792985178661,0.0153958119924185
"301",301,-0.019962313048675,-0.00948588749069079,-0.0209846536923464,-0.0154002515339948,-0.0183820081406323,-0.0157987684803304,-0.00571920680293294,-0.00495393495727314,0.0115495196304269,0.000308106826114251,0.0101102083185273
"302",302,-0.0189421366771079,-0.0130163083081433,-0.0209991879811499,-0.0196329371881021,-0.0127619984805127,-0.0189556090795339,-0.0100823943577051,-0.00129345077383498,0.0171022178558784,0.0100583419648043,0.0104285260227836
"303",303,-0.0179556439543596,-0.0123215317943664,-0.0225124836060381,-0.0211733521793678,-0.0196484456199302,-0.0167296589065436,-0.00388614776682092,-0.0018642856997719,0.0124124530052604,0.00277163607085174,0.00795000463298024
"304",304,-0.0192012722311436,-0.00836804889889166,-0.0203127335438725,-0.0212328667703806,-0.0185063636805007,-0.0129647832246377,-0.0079081348829549,-0.00308492356701839,0.00731949765004271,0.00185001633004424,0.00616990208004538
"305",305,-0.0181033593306069,-0.00894341091548165,-0.0154914066501333,-0.0117209824406243,-0.0142491244624487,-0.0132960499650729,-0.00590160628366728,-0.00675682287623382,0.0108070403767677,0.00141042171952592,0.0079201355430797
"306",306,-0.0180910579247155,-0.00913235992519911,-0.0161819277577943,-0.0144777760246562,-0.0124255772024994,-0.0127392923576884,-0.00731347483659476,-0.00109868425653952,0.0102409360069197,0.00265578092156685,0.00964473946924978
"307",307,-0.0176248723465375,-0.0121209211011563,-0.0249809551308727,-0.0255168445976236,-0.0201437932178182,-0.0229556516883559,-0.0103318548007094,-0.00427786020141605,0.0172779899883573,0.00579660154466794,0.0135081614033176
"308",308,-0.0175098130844328,-0.013128445956279,-0.027702450523523,-0.0239129131578925,-0.0217991660942,-0.0195746323216512,-0.00844309120816054,-0.00690721746663042,0.0128965989187094,0.00376228997918251,0.00811237847145632
"309",309,-0.0201425370114539,-0.0083567379854413,-0.015753623654006,-0.0170201493212541,-0.0142724561868176,-0.0153287952940746,-0.00679148374626281,-0.00731167803740959,0.00391091483331848,-0.00396310128429736,0.00440906802288421
"310",310,-0.0204205951843821,-0.0118570626144679,-0.0169324672445694,-0.0193757532001214,-0.0159646896478935,-0.0223861022666677,-0.0148107987299857,-0.0101761470658655,0.00702586541209132,0.00289560627642741,0.00990822893547104
"311",311,-0.0185031496694696,-0.008746547559792,-0.019489333551928,-0.0163272224223169,-0.018032815531782,-0.012762272368589,-0.00428431798353087,-0.00500012951688151,0.00889392463018411,-0.00042468751237645,0.00626256326318465
"312",312,-0.0171919945753386,-0.00910753506245063,-0.0198311137257384,-0.0174683233803162,-0.0127437542056288,-0.0108815758898706,-0.00587848004210804,0.000243928596287363,0.0145433278724266,0.0064875518666155,0.00913246047145328
"313",313,-0.0168415057819126,-0.0106220175554367,-0.0155802791500336,-0.0150542436427179,-0.0141885328308497,-0.0140825430305437,-0.00348337955378013,-0.00122213467901336,0.0155538670159505,0.0065692528765239,0.0110090261795931
"314",314,-0.0155261236176547,-0.00277066633290426,-0.0170518060076233,-0.0144278978990229,-0.014810647955129,-0.0193462356083807,-0.00566446640210419,-0.00431823236221958,0.0183192206983128,0.00385853977357245,0.0144067875915126
"315",315,-0.0182251555941339,-0.00654048450026431,-0.0210086518775376,-0.0163230174262202,-0.0205088788933607,-0.020303962940838,-0.00869070731454463,-0.00678805942801154,0.00788721622723205,0.00120707289942429,0.00897560577884192
"316",316,-0.018693820501968,-0.00926934136923896,-0.0153849677035601,-0.0198572827133252,-0.0148530640247798,-0.015497181804896,-0.0101476544465991,-0.00872988280399116,0.0114774613316726,0.000505232319033654,0.00786081057190787
"317",317,-0.014749032048003,-0.00732470276854357,-0.0192323331310913,-0.0170239400888831,-0.0173105853997209,-0.0213343134070624,-0.00718171672522959,-0.00392413187517738,0.0163360413756658,0.0054359506925288,0.0159821944041924
"318",318,-0.0175728449517417,-0.0107976916749168,-0.0180125145892736,-0.0191347528383016,-0.0172157216001298,-0.0153599934724437,-0.00228009326042932,0.000388573221668664,0.0110689191737733,-0.000135054151406352,0.00650687375492274
"319",319,-0.0162929283663201,-0.00939708294395425,-0.0212700701891541,-0.0146254157705983,-0.0112103110097085,-0.0171772389619023,-0.00616936039636382,-0.00160112828430604,0.0177722653493561,0.00563060701669739,0.0105833880170972
"320",320,-0.0122580838523634,-0.012569946713571,-0.0171686123426445,-0.0152304590724143,-0.0104837404912827,-0.0159036906644789,6.34229139922471e-05,0.00951655699406103,0.0153809039779518,0.00272560142150308,0.00963051534125697
"321",321,-0.016817139630015,-0.00964461970659793,-0.0156171267023388,-0.0162346357881261,-0.0152240242689202,-0.0179840589047399,-0.00978088856705824,-0.00654353681655726,0.0149185688417376,0.00966746516409992,0.0142232633739819
"322",322,-0.0141559814196173,-0.00731395373405478,-0.0152497392340607,-0.0195245144934153,-0.0166800938380658,-0.0132964512362661,-0.0087836366915714,-0.00427252435102383,0.00658869179622827,0.0045690740377329,0.00741543072211201
"323",323,-0.022967843752433,-0.0161136129621705,-0.026881307783893,-0.0211362124640594,-0.0165205806949977,-0.0137589642432201,-0.000705798657575118,0.00172062833145744,0.0115002869948404,0.00282682166030779,0.00486833782652126
"324",324,-0.0216986425822872,-0.00670684332585222,-0.0100481774792553,-0.0112737092518531,-0.0128745234151175,-0.0175119328131382,-0.00833360387700155,-0.00967594605893894,0.00746983971655551,-0.000175955644660834,0.00975855639910092
"325",325,-0.0203838709252167,-0.00928827727182851,-0.0184722805056404,-0.0183341970032134,-0.0141542082527903,-0.0194579844157724,-0.00903283666907584,-0.00330515727582736,0.0138110209351859,0.00498227545733277,0.0127889192736765
"326",326,-0.0159359366263831,-0.010121268639356,-0.0176298231870057,-0.0173437447011393,-0.020850586969324,-0.0162762273321773,-0.0113739449980309,-0.00812102781262175,0.0091861785284955,0.00426299980029041,0.0114267107258006
"327",327,-0.0118161362628668,-0.00951793738197521,-0.0171857952334845,-0.0177700866416192,-0.0114814592657839,-0.0129696598240902,0.000133954659647727,0.00359562448833038,0.0198367404752902,0.00569778766910162,0.0131688539945445
"328",328,-0.0176488615430425,-0.0083809044472433,-0.0187188912759369,-0.0196381923235454,-0.0184725321073197,-0.0139154942583235,-0.00556153469637284,-0.00627571871043654,0.00988025430684547,-0.00277130948507023,0.00561053334906033
"329",329,-0.0155008891424713,-0.012238760604207,-0.0117034823850153,-0.0189099310052112,-0.0164179340190146,-0.00935683532547262,-0.00801845619781076,-0.00772843622019265,0.00912978871264888,0.00335836741851858,0.00810306315003954
"330",330,-0.0180704158777653,-0.0106974150053431,-0.0137565940706571,-0.0182996326692434,-0.0112654683677993,-0.00999348369498826,-0.000861366708837423,-0.00394810203563366,0.00992813916198392,0.00264506658588195,0.00995663449351465
"331",331,-0.0192808841241248,-0.00751294514933903,-0.0159473305639328,-0.0132258840057905,-0.0114216115101566,-0.012228617328697,-0.00412186465004581,-0.00293785800724251,0.0135832792765786,-0.000631397904598384,0.0128059455553585
"332",332,-0.0218993588557076,-0.00917132151389123,-0.0183994155946858,-0.0180025855855324,-0.0209369598564792,-0.0133701315057213,-0.00143289950331738,-0.0110279410904244,0.0090819530649171,-0.00437542040701086,0.00695594274675375
"333",333,-0.0164213958368532,-0.0117499264326604,-0.0188291202279074,-0.0223421929561806,-0.0234194843520062,-0.0159369103133914,-0.00280086641979012,-0.00441715360541007,0.0176528338232599,0.0105896284146989,0.0179889824517119
"334",334,-0.0121528072090305,-0.00819806997142295,-0.015544153870971,-0.018781958707125,-0.0134222603230079,-0.0149814726580577,-0.0105394566108854,-0.00316344654366316,0.0050304176389577,0.00164931119957773,0.0108551851280329
"335",335,-0.0230958714085344,-0.014573740349629,-0.0200308543070646,-0.0192736377206457,-0.016182542755226,-0.0244134522371726,-0.0103527566552115,-0.00625243032941515,0.0109007444662853,0.00543115564710046,0.00868155760242615
"336",336,-0.0155058699555174,-0.00595742825016433,-0.0185663454645458,-0.0200723047965918,-0.0169148265257853,-0.0201953861977415,-0.0102431820747987,-0.00191386612503356,0.014077683509121,0.00598103278006359,0.0136997386184526
"337",337,-0.02047273739477,-0.00671406724966011,-0.0232096139530339,-0.0210382203832331,-0.0205202369013008,-0.0236742734172722,-0.00706272037426851,-0.00931311558414659,0.0130477157433833,-0.00192175015182469,0.0110328511197551
"338",338,-0.0168429885718415,-0.0131376939808091,-0.0141849831616987,-0.0150758962117691,-0.0139804992721437,-0.0102642151222152,-0.00102063366960495,-0.00284091746356963,0.0090049784470704,0.00154019564210838,0.0108877673008926
"339",339,-0.0183391084885288,-0.00939601889133183,-0.0180974325427476,-0.0176800545684322,-0.0150881762586048,-0.0116398129395053,-0.00260370878103696,-0.00407948401706635,0.00878150217629231,0.00286764560588568,0.000593327252335059
"340",340,-0.0168584819224519,-0.0161156766304038,-0.0240769703398314,-0.0260864802913222,-0.023882024293417,-0.0172233387944231,-0.00236366812432544,0.000417905546727764,0.0237105985824192,0.0136426502441401,0.0182059656018631
"341",341,-0.0177103734218176,-0.00780164624431872,-0.0174124537464852,-0.0150329474721419,-0.0193172782971214,-0.00925216529753198,-0.00356091221206423,-0.00683198713988473,0.0078203996051645,-0.00104418663300227,0.00763418260854035
"342",342,-0.0245770549270974,-0.0108817214877609,-0.0192093565671174,-0.0186254326005504,-0.0138713817379686,-0.0145667085643175,-0.00151859177861564,-0.0112573513540568,0.00408655439365479,-0.0100024794658736,-0.00405351404200432
"343",343,-0.0161850419855678,-0.0110712246581586,-0.0180430794859663,-0.0201804506938359,-0.0150849350823629,-0.0237742323299257,-0.0159022105604095,-0.0113155217430072,0.00893284081292699,0.00396558917575359,0.011622478098697
"344",344,-0.0139739874023838,-0.00704829712181435,-0.0142718854455861,-0.0144561782173344,-0.0191917049638531,-0.0143547728794342,-0.00641512068208392,-0.00341063585966617,0.0175022348364094,0.00653142343828173,0.0172649825444957
"345",345,-0.020878378858348,-0.0102123472230332,-0.0258643335988848,-0.020956742814675,-0.0188541539610963,-0.0144937524107856,-0.00512983580435173,-0.00842582944180096,0.00859153518410325,-1.39832994977628e-05,0.00573894002579587
"346",346,-0.0179390360715047,-0.0089045396602169,-0.0169200005181048,-0.0168713712888398,-0.0151129217849597,-0.00987538844257013,-0.00230792875767851,0.00186502017724998,0.0116241254299431,0.0046491097906496,0.0052999690709231
"347",347,-0.0163242697055191,-0.00999931831483446,-0.0138215145945182,-0.0172675055596378,-0.0157602030907869,-0.0185156894892996,-0.0121512775892368,-0.00813863298280161,0.00534165997219486,0.00144732328229578,0.00903506348293126
