"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16","coef_lag17","coef_lag18","coef_lag19"
"24",24,0.0195885629501211,0.0125655901138234,0.0333144292019931,0.0372284298349575,0.0428181536999085,0.0459246935852,0.0431909258151537,0.044227442233851,0.021891760354518,0.0254744346207437,-0.00184747971192177,-0.0165383274707576,-0.000494744432296968,0.019946887620789,0.0356574566530738,0.0250767478457657,0.0368118056102454,0.0563484278482106,0.0136974444884053,0.0141773093377697
"25",25,0.0162216328225818,0.0110782031307673,0.0290416897167511,0.0333972158921617,0.0356598542314313,0.0501618478441057,0.0450692205201599,0.0487190244590457,0.0269533638892348,0.0295091149844605,0.00519383310761039,-0.0169192239782941,-0.00125059156118568,0.0140619972282384,0.0347975996861304,0.0283875014492195,0.0363508922079976,0.0567088461148071,0.0246071224541058,0.0169868553808036
"26",26,0.0156788668243496,0.0106903276565454,0.0359640099884276,0.040688418381729,0.0455341150517506,0.0561695911295063,0.049516877099236,0.0475376516960191,0.0252437896851153,0.023252002254028,-0.00721217079734984,-0.0228632549317675,1.04424046526472e-05,0.024348079267208,0.036646351989216,0.0329366836746266,0.0474128706593173,0.0628643610029294,0.0165762456818138,0.0159708933958359
"27",27,0.0151564442235531,0.00676441664094841,0.0311291356456143,0.0294638301517387,0.0336019634135708,0.0393882873133153,0.0379653482121907,0.0378969373867594,0.0189765024389774,0.0226702183577013,-0.00610655183874007,-0.0175369747469185,-0.000956235558354734,0.0138332760372981,0.0251787773677129,0.0233648535419703,0.0397016368449144,0.0463084937607676,0.0105202099789366,0.0121401868465825
"28",28,0.0235166201645479,0.0172807007741145,0.0379009044624617,0.0416766531864505,0.0486808880435795,0.0544868204331645,0.0461402736757581,0.0503358046533451,0.0238480925225348,0.0295305995611245,-0.00295598178586595,-0.0159610947447256,0.00697888778283957,0.0223628054852322,0.0445468238655028,0.0318882364321076,0.044688317894778,0.0629538753833527,0.0182364352817546,0.0131599180744827
"29",29,0.0164706369128718,0.00962282885335097,0.0244468350789207,0.0338427229099305,0.0378765136019095,0.0509962900829248,0.0428813038899343,0.0407912319582224,0.0168563415763054,0.0190122554797851,-0.00717725348822259,-0.0275589351066678,-0.000614000881252686,0.0195590934738676,0.0333643499221576,0.0243165225415735,0.0363058127848655,0.0551187082623289,0.0151361606061051,0.00484391508583431
"30",30,0.0130800882223015,0.00794817714654638,0.0303600444440063,0.0317089611106106,0.038473689438695,0.0448781203796027,0.035357070711961,0.0397705723341065,0.0186776374002629,0.0246606733473711,-0.0114338053559433,-0.0230028408299213,-0.00470798310733242,0.00505669946200795,0.0198936418039834,0.0221192760371086,0.0421513167318389,0.0523072684212581,0.0150817743564485,0.016033691055469
"31",31,0.0160028845876711,0.00802527078644504,0.0281107947595554,0.0298005203179545,0.037420401206389,0.0450453407599948,0.0424692080097828,0.0424249211459821,0.0206836527109453,0.0205680460252079,-0.00536868082848147,-0.0162720815766849,-0.00137958492184198,0.0151562889336492,0.0354679778726554,0.0334687917949087,0.0428312473606549,0.0504844353834779,0.0211446273950729,0.0195922197139324
"32",32,0.0133176502313252,0.00506896552933566,0.0260222538801422,0.0317501315166035,0.0342667470236921,0.0478271364270732,0.0400880581494148,0.0414926326802161,0.0143367218287473,0.0201025745180591,-0.00610987819522142,-0.0234289138448417,-0.000851316176170647,0.0154379596596479,0.0319314458804709,0.0239591779762511,0.0360533108714991,0.0560109726046581,0.0181383866041111,0.0136829000654745
"33",33,0.0179754903748077,0.0126465937732874,0.0292234263130577,0.0343814472715728,0.0354004125937211,0.0401647827264865,0.0362874073343834,0.0327846939972166,0.014098087610392,0.015629823877595,-0.00841712285635584,-0.0208291323638728,-0.000318636443469651,0.0218876653387071,0.0372998780090588,0.028401426896667,0.0388172484799314,0.0497164450008361,0.0111208478229619,0.00189482619174438
"34",34,0.0173987977159304,0.0123740143709087,0.030019506397462,0.0340369646729173,0.0378676989321642,0.0403275841034613,0.0378040519354286,0.038777751798691,0.020770538799261,0.0264926722573091,-0.000348491575212049,-0.016200054883244,0.000654182999365009,0.0225332525545744,0.0372149650865189,0.0269968513654805,0.042831089436931,0.0563118780223359,0.0163047167526284,0.00808101935392221
"35",35,0.0233679789964447,0.00927569667096383,0.0392996938128398,0.035393975006727,0.042268004133118,0.0524487531099298,0.0433850732046723,0.0456408767901536,0.0233829720410091,0.0316738238148377,-0.00498240452050037,-0.0170402955348709,0.00154148751154514,0.0138627847517627,0.0277800738660585,0.0211332774641602,0.0393038223400437,0.0563667773622691,0.0103217069423921,0.0234976810172204
"36",36,0.00952508212351806,0.00815557762422169,0.0233641543073095,0.0324264454115618,0.0373536081262373,0.0449153888615133,0.0430126465942745,0.041739332280191,0.0180697649218463,0.018537397109952,-0.00810939535130329,-0.022535848766557,-0.00442131861121393,0.0173822148860535,0.0360031303613052,0.0316755645922565,0.0461516293255141,0.0549628748260376,0.0237506394899364,0.0078103805001053
"37",37,0.0151511099459664,0.0117518182470269,0.0312043189033853,0.0316969464264061,0.0432935413950605,0.0358706761544438,0.0346158926826734,0.0328862890193219,0.0168836690733488,0.0164717267747977,-0.0126553898338243,-0.0101850864523979,0.00179338775395423,0.0143600011912765,0.0239409297251637,0.024745850513751,0.0397705905565423,0.0408177361673051,0.00707362024885733,0.0093205644905099
"38",38,0.0171481731530913,0.0153014244266872,0.0340550294203799,0.0338273798722362,0.0435557129590601,0.04175610834424,0.0388118329473357,0.0404153046282687,0.0219485429733422,0.0243058233143129,-0.00777345083019361,-0.0201618678190568,-0.00128285688362217,0.0184746728592773,0.0336588069898408,0.0236197702757653,0.0430582093253517,0.0541602175115084,0.0143146191101491,0.00857564090038521
"39",39,0.0167779591666065,0.0108907058291992,0.0266185682864567,0.0278596154647595,0.0317589328693767,0.0399657521801572,0.0356052325705723,0.0375084019609318,0.0204273052072464,0.0208403668592382,0.00191521131396685,-0.0172072655818489,0.00380198811949344,0.0183339277899859,0.0363942741240104,0.0245546931705255,0.0383774887801647,0.0518272606867878,0.0171899471693386,0.0132744628882429
