"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10"
"18",18,-0.00715084896216392,0.00742643929928868,0.00158745312757494,0.00714772782752657,0.000326499975424491,0.000290672867530859,0.000672779913502459,-0.00193576906122185,0.00181403783528913,0.00330157842620019,0.00819978720195629
"19",19,-0.0101230874723973,0.00741612644610231,0.000733816672078297,0.00647830818948965,-0.00223117380733105,-0.00217306905119221,-0.00157614111772697,-0.00402819657360628,0.00203612885064349,0.000237543343273098,0.0086807751695182
"20",20,-0.00835929290596647,0.00604927872282446,0.000239445623440974,0.00703888971083292,-0.000785698419025651,-0.00120137677806255,-0.00206930811030112,-0.00509126206770911,-0.000310404080034649,-5.04172867703333e-05,0.00728387330005311
"21",21,-0.00762080334443751,0.00478600443866815,0.000736056005311209,0.00611244320277144,-0.000462880737245659,-0.000434918163063445,-0.00107433297885869,-0.00167883783978099,-0.000139319459510687,0.00228066756005297,0.00545877317394947
"22",22,-0.00738938192591314,0.00650629711260027,0.00018703557666037,0.00557342262469667,0.000335874783282816,-0.0026609697401954,-9.71686103557549e-05,-0.00214209329988514,0.00298304888747212,0.000864737690500655,0.00870405020256904
"23",23,-0.0054214119890895,0.00806262270602,-0.0002897250382251,0.00565831100217408,0.00288813932822598,0.00133983071400228,-0.000561793320783105,-0.00123654348362134,0.00188511983621997,-0.00066157216395375,0.00755320898685316
"24",24,-0.00737342501172762,0.00504927715721342,0.00287032358964113,0.00713434177766357,-0.0018371107329665,-0.000753778111090465,0.00157612943574198,-0.00229488689453168,-0.000423885241045134,-0.000316841571663255,0.00682115126497199
"25",25,-0.00942330055647662,0.0067977482327423,-0.000814640149891472,0.00972177620966527,-0.00184886963487891,-0.000927441543999368,-0.00314030895544794,-0.00127395921983398,0.00546865641085111,0.00533087793453759,0.00514579612494811
"26",26,-0.0103404104755624,0.00650884036121227,-8.27666852999094e-05,0.00522094166887195,-0.0015742731398745,-0.00112002641074185,-0.00236136320540545,-0.00441272525516714,0.00098376855485492,0.000451687650569391,0.00859712910845528
"27",27,-0.0077417318475188,0.00712220039385851,-0.00141798415189594,0.00368672919717745,-0.000982703840382777,2.25813049823506e-06,-0.00102190726342705,-0.00154137867729978,0.00265210613311294,-0.00234374400775764,0.00467279989347152
"28",28,-0.0113928131596625,0.00720654418079698,0.000555890264450994,0.00927475496763111,-0.00229796217649909,-0.00111725845727084,-0.00196972212839006,-0.00292507508211079,0.00224316608222793,0.00256312997520139,0.00834084114717741
"29",29,-0.0109539131042838,0.00559091371623989,0.000193931285997524,0.00715440756935868,-0.00244856518924073,-0.00114611677658556,-0.00109265435383934,-0.00259736851895947,0.00150148927280679,0.00309454057526485,0.00712437429922144
