"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12"
"39",39,0.00107456720249156,0.000785674751997244,-0.00863666984972962,-0.00110930160260398,-0.0067116346384193,0.004351323476686,-0.00742426190295733,0.00768753221989518,-0.00433018791307276,0.00539129465555085,-0.00451715051168032,0.000109443218111082,-0.00512570851320392
"40",40,0.00280422148175149,-0.00144330655731848,-0.00713151310240658,-0.0045542103506858,-0.00858257195643079,0.00189293971995147,-0.00598320791415825,0.00772184756662399,-0.00254863468846232,0.00546442670254578,-0.00554802819624922,-0.00243837053703825,-0.00670239626075398
"41",41,0.00787307319289435,-0.00523709992082992,-0.00256033768927611,-0.00365907831238008,0.000432208961891522,0.000970531259902016,-0.000963984132877453,0.00628411114254758,-0.000424021761916742,0.0047880855440132,-0.00110899915908699,0.00245932033997077,-0.00497050015084501
"42",42,0.00136927610129034,-0.00648506235576371,-0.004861019256676,-0.00427829655356286,-0.00481174336190428,0.00202884688831769,-0.00309197934469237,0.00581206020915273,-0.00266220101293459,0.000613048955844567,-0.0057692914431394,-0.00316574012448337,-0.00635316770582574
"43",43,0.00180140635575231,-0.00494502006108934,-0.0050158254672224,-0.00117703896674068,-0.00503108743269457,0.00345647397558631,-0.0056838229941514,0.00673524934932702,-0.000454839583585985,0.00470199700899429,-0.0041107301089541,0.00292717173720435,-0.0108222803616859
"44",44,0.00561925932405329,-0.0027936768580749,-0.00396700144871105,-0.00460078103574385,-8.27184501848927e-05,0.00252670794857083,-0.0016397430018473,0.00355193561209165,-0.00223951952034606,0.00397806026797407,-0.00186551275135813,0.000318430179236438,-0.00725668906871555
"45",45,0.00100129487673038,-0.00220219907598934,-0.00762099032743381,-0.00210854503503959,-0.0059488402470413,0.0037808647686689,-0.00568576821494892,0.00500476022191945,-0.00278606128162042,0.00602036223293253,-0.0033716948531685,-0.00111097940107662,-0.00474094033645047
"46",46,0.00104916236927105,-0.00411737042888618,-0.00576998705533797,-0.00506898032436601,-0.00353064416047078,0.000266780149373677,-0.00525957256206843,0.00261128109695478,0.000278432368688178,0.00704512709305118,-0.000376702604339971,-0.0022326702797723,-0.00585102819423428
"47",47,0.00528161835250788,-0.00389115090010714,-0.00689918438077413,-0.00255680178816502,-0.00484780812294043,0.00422902903246477,-0.00536414975136906,0.00499451037003743,-0.00246499964519441,0.00379952690218039,-0.00533215834506896,-0.000928022920862041,-0.00816818123622667
"48",48,0.00551530071066075,-0.00395430255674402,0.000129012119063371,-0.00470730031447922,-0.00116599903228313,-0.00055759771629309,-0.00313303340388297,0.00324502467348385,-0.00122158300869733,0.00401697196734365,-0.00055434793346085,-0.000213779032905808,-0.00810812250145176
"49",49,0.00225386758177808,-0.00308405874298084,-0.00245637684069848,-0.00607595922935687,-0.0071312708896931,0.00142906881711519,-0.00218400797819887,0.00456100803563995,-0.00484155045737833,0.00425502352858012,-0.00142107063841308,0.00336962978636853,-0.00661347310443117
"50",50,0.00270689883377687,0.00118052122843534,-0.00740888520443032,-0.00256690522319285,-0.00360605500132364,0.00689656922501358,-0.00511232691415628,0.00470736895393623,-0.00195015017887856,0.00252842760155445,-0.00486808845026669,0.00052834743731408,-0.0068303158236826
"51",51,-0.000111811761346638,-0.00215977740065791,-0.00603211424143867,-0.00469709380610629,-0.0078968717917134,0.000551059572442971,-0.00319690023674295,0.00487398381761623,-0.00180315178274465,0.00301979498656432,-0.00475253333945564,-0.00227392629249102,-0.00468047244048286
"52",52,0.00117669612547902,-0.00373055556387429,-0.00619826842459214,-0.00673716292563066,-0.00555936505962736,0.00606457032414434,-0.00654958662997918,0.00217537183773195,-0.00764882392928763,-0.000982446261842853,-0.00572560103904867,-0.00110776091692316,-0.00550607714791232
"53",53,0.00565255213731681,0.000304104872370727,-0.00485535407042592,-0.00780732803445644,-0.00818544058742665,0.00191254538844117,-0.00331824187545841,0.00240298315355097,-0.00352465515105715,0.00450422954608465,-0.00231329995235674,-0.00394140215866272,-0.0072488531933727
"54",54,0.00665889935194407,-0.00536957099301308,-0.000652151331178948,-0.00422585487646381,-0.00669832901449074,0.000240907544157572,-0.00171440013768012,0.00620380764890995,-0.00133606846995056,0.00868301150814903,-0.00265779511694463,2.22070468230636e-05,-0.00552351337191872
"55",55,-0.000740342430473135,0.000531697687405082,-0.00316369398433439,-0.00322927171560663,-0.00706958988249278,0.00258598066708262,-0.00128927708842282,0.00709939350841344,0.000442277956292093,0.00226425007377445,-0.000686738216212056,0.00226645719534618,-0.00395689251928246
"56",56,0.0037951871681843,-0.00143231616590437,-0.00711887059075935,-0.00382806393272149,-0.0124172108718517,0.000330229786880221,-0.00705568702959267,0.00587762705396929,-0.0034227220453333,0.00599151263673365,-0.00734293707711576,-0.00344547575746768,-0.00713032727510016
"57",57,0.00323141960450272,-0.00827451389093815,-0.00397724032579737,-0.00299813266870583,-0.0020027490078852,0.00226362211221898,-0.00179885596324309,0.00512131786962146,-0.00221488071501639,0.00513998411990263,-0.00215539744175567,0.00129318927194128,-0.00561745620569403
"58",58,0.00245705997695345,-0.00346587263774566,-0.00541512006714551,-0.0057523732238479,-0.0044441627390583,0.00413641317183485,-0.00590642205471147,0.00406959114433441,-0.00361653975856336,0.00133488160083357,-0.00241526541618608,0.000738821212188003,-0.00481979352671252
