"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16","coef_lag17","coef_lag18","coef_lag19","coef_lag20"
"11",11,-0.0106638639736599,5.56164484752609e-05,-0.00729209603788138,-0.00626985838827666,-0.00240208268703773,-0.0208379459927237,-0.0075085269031324,-0.00487641030155981,0.00947363015363852,0.0029479454255499,0.0107155114647054,0.0152168566869745,0.0198026554697114,0.014780713654889,0.0246491832390894,0.0181941648828353,0.00981635977686672,0.000633642915769611,-0.00214567022832623,-0.0123182072154134,0.00306865247304896
"12",12,-0.0118800321290862,-0.00284510698733526,-0.00708562484396475,-0.0106167158901605,-0.0124197480709915,-0.00352219341142354,0.00222649122209349,-0.0091570077730094,-0.0011346724355113,-0.00200253998379785,0.00464797324746985,0.0144517120680676,0.0133223234965183,0.0252537371646706,0.020064346406467,0.00925583483988517,0.0043967980117444,-0.0116514327989114,-0.0103010926305012,-0.0102407203628032,-0.0125157025590749
"13",13,-0.0197483200204066,-0.00131291882004312,-0.0149655410397737,-0.00404329978517232,-3.80155238014183e-05,-0.00529423745049977,0.000288773715968357,-0.00603659999731685,0.00215992289739215,-0.0110935663084774,0.00846369715451238,0.0141941634319253,0.018696171906029,0.0220235432149314,0.0205688074186641,0.0196212662493874,0.0124513878344506,0.00294658537658852,0.00989108427628132,-0.00544860538956746,-0.00601422740351144
"14",14,-0.0150066488558165,-0.00577948255030419,-0.0132711440840179,-0.016458307706916,-0.0169197694135018,-0.0122212645067544,-0.0059253801973347,-0.0132280422167389,0.00489658921997216,0.00168739126669295,0.00832583380570892,0.01748352887711,0.0142613216579352,0.0179265239914989,0.0156691553109764,0.011872711699951,0.00260388805918369,-0.00918544583499793,0.00010931445790414,-0.00348482159872133,-0.0037164427784752
"15",15,-0.00633819871879323,-0.00251197532001917,-0.00932707321958829,-0.0145261555289136,-0.0111619489818234,-0.00633831937881923,-0.00198624537059527,-0.00612586019616833,0.00808168148156347,0.00122263125762811,0.012810333831707,0.00889407588922238,0.0126005134032516,0.0198895002831123,0.0212655007681139,0.00994047269721852,0.000754563294137407,-0.0117153761465581,-0.012386202400946,-0.00789064273492027,-0.0148551234798811
"16",16,-0.0152739901980857,0.00186151104796025,-0.00267475578236942,-0.00414518353427856,0.0016563868285504,0.00110271109928848,0.013758753402585,-0.00193722929733197,0.0115615306674604,0.00517990282301713,0.0102452474264997,0.0227324665376636,0.0177869798373135,0.0285389540569483,0.0297900678052404,0.0211736803706642,0.0180398778393024,-0.000989599027796298,0.00437489101994341,-0.00373897348495556,-0.0108869122231474
"17",17,-0.0212830282135403,-0.0109577044945892,-0.0206876857489964,-0.0212079263893138,-0.0220113931630536,-0.0143079404562062,-0.00374160856680125,-0.0161970820081833,0.00204786874047183,-0.00862217911529724,0.00492293866352461,0.00743131910926774,0.00688002180159025,0.01418369052221,0.0101477391542915,0.00842038205368815,0.00515697766384394,-0.00627329750445074,-0.000945727647595997,-0.00630834765701002,-0.0107889652345943
"18",18,-0.0148349979269503,-0.0032001588077738,-0.0105061362362917,-0.0115816113534807,-0.00950972261414039,-0.00641649788299446,0.00378205774523541,-0.0114586079104312,0.00573376971562754,-0.00465551717034501,0.0151716279894066,0.011049339297316,0.0146840530242825,0.019064949275761,0.015468162979423,0.0067783327102626,0.00333807506935979,-0.0123718730236115,-0.000933099955781684,-0.00958727239923493,-0.0108180520588536
"19",19,-0.0173287616901238,-0.00543134155790006,-0.0110993353974371,-0.0154269976861033,-0.00967851274232776,-0.0136298633960295,-0.00377284475276436,-0.00669251816966481,0.00708035832095478,0.00770810899152186,0.0144728721828991,0.0239990827496393,0.0226206204545156,0.0176766294783409,0.0218311626896583,0.0155683342124078,0.0113946300571198,-0.0058648844561387,0.0054454461099719,0.00221420920001467,-4.18274981668048e-05
"20",20,-0.0163303915393646,-0.00658694404017637,-0.0148130721248896,-0.00994667493473889,-0.0108161699307659,-0.0189268991169699,-0.00936564367221005,-0.00720043684583421,0.00484448579192087,0.00290227178199801,0.0117783922701883,0.0206312417959064,0.0180738168558793,0.016385444122871,0.0189249324116978,0.0164291267204604,-0.00377445864561862,-0.00898442776423176,-0.00485300902926954,-0.00695581216758081,0.00221207734973909
