"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5"
"1",1,0.000454435621837486,0.00774105005391496,0.00147063618359535,0.00307365124819658,-0.00198342860760074,-0.00185659086025266
"2",2,0.00145692162449679,0.00848980595292013,0.00366439504180544,0.00535487806352344,0.000231485359285538,-0.0037326428728027
"3",3,-2.45621736055758e-05,0.00597619702204309,0.00287017990675756,0.0041153515643943,-0.000709442032639838,-0.00277383603631646
"4",4,-0.000642708741329259,0.00608716787999765,-8.86544073173065e-05,0.00498378892929715,0.000674565366912193,-0.000734889214401685
"5",5,-0.000797094052952836,0.006432783422586,0.00227657987806336,0.00443263583004628,0.000204633002085339,-0.00227950563481131
"6",6,1.13037221724646e-05,0.00472775956828942,0.00262502437125501,0.00467891885455263,-0.000347426600607046,-0.00225169386604212
"7",7,-0.000712506644792184,0.00686193588119971,0.00335131998996093,0.00365604569989128,-4.94696743033562e-05,-0.000544067867165802
"8",8,-0.000218363281716486,0.00764407863165369,0.00267657663428505,0.00362093520987136,-0.000213883163905244,-0.00180794694415531
"9",9,-0.00293377521468993,0.0100333919252995,-0.00146665469810082,0.00616454886119961,-0.00154530343553772,-0.00477095281196266
"10",10,-0.00160540126630793,0.0056275575305498,0.00153397744886771,0.00551260757527156,-4.72092315045299e-05,-0.000841207689343497
"11",11,-0.000485737768949994,0.0063200679010013,0.0031279687776081,0.00414654399589462,-0.00115440183953849,-0.00232937868141084
"12",12,0.000638196821452827,0.00897644938273542,0.00332703898165958,0.00507424677834839,-0.000442144532780534,-0.00244602570697821
"13",13,0.00141705618565804,0.00723725769174318,0.0041570117529383,0.00559533681230479,-0.000702598698402569,-0.00205668050016244
"14",14,-0.00210087814574209,0.0094850036743862,0.00373377178512378,0.00506230408461963,-0.00078908560020676,-0.00388441697433491
"15",15,0.00148637839098092,0.0067490137311189,0.00199646101674238,0.00287727674063851,-0.000926823494661436,-0.00166384730913687
"16",16,0.000624428413585299,0.00831301530262658,0.00448749598268671,0.00187447629160293,-0.00377981336274078,-0.00335671389518996
"17",17,-0.00226498526245137,0.006125987981402,-0.000646765136743248,0.00450292673842284,-0.00254877623653512,-0.00209341320633062
"18",18,-0.00234188211033721,0.00956696564862407,0.0028184835743275,0.0071266093828615,-0.00107151289970493,-0.00150227331437451
"19",19,0.00238930102912937,0.0084838918451892,0.00332599146132061,0.00582400192118134,-0.00160191761853246,-0.00359230730754977
"20",20,-0.00148804218096452,0.008057088355607,0.00238179029008955,0.00262724452381019,-0.000684391470149254,-0.000412079616516725
"21",21,-0.00203684030811663,0.00921232895645926,0.00409938755179883,0.00335257812068548,-0.00281220555936646,-0.00259382295473147
"22",22,-0.000410754191309905,0.00566257186412323,0.00370398976688155,0.00565847350476999,-0.000747739207427848,-0.00181056399132873
"23",23,8.30825715707576e-05,0.0063857608528147,0.00209410307371845,0.00441514145075379,-0.000957726083320653,-0.00180873397366718
"24",24,-0.00169487762139713,0.00800389365532545,0.00179528345267794,0.00525089192485078,0.00101539510283742,-0.0013116579028778
"25",25,0.000505842182456674,0.00703708809636206,0.00428439487458158,0.00495337906703744,-0.00143029991304253,-0.00258154362719752
"26",26,-0.00331547620555137,0.0075528640745082,0.00198890161943623,0.00316303017630879,-0.0014162262826339,-0.00407236152931897
"27",27,-0.000968104521700824,0.0102456231452095,0.00147328411007916,0.00587011699156099,0.000515305827231105,-0.00398628877344703
"28",28,-0.00321946168360682,0.00749529571479891,0.00188719704167583,0.00531472225764297,-0.00120506556180287,-0.00338375815565135
"29",29,-0.00349745964270188,0.00735409474624596,0.00287962012086541,0.00443364659855047,-0.00252928919455097,-0.00369304946868287
"30",30,1.52124548394817e-05,0.00543977809928868,0.00273694391610033,0.00515046559518252,0.00148084981568026,-0.00176433211967797
"31",31,-0.00275262533248315,0.00739510873947801,0.00202899494473319,0.00422655779683107,-0.00111006490643806,-0.00238018263587728
"32",32,0.00155501763176252,0.00669029540551201,0.00354197109530538,0.00566621671054132,-0.000394634688166187,-0.00285279887135936
"33",33,-0.002337679120701,0.00827043309213701,0.0031082922060812,0.00506769969638131,-0.00286821133498076,-0.00325203647645313
"34",34,-0.000878494250339904,0.00690730283127665,0.0016174734654425,0.00415696851400545,0.00050560415612932,-0.00400473665229761
"35",35,-0.00148524570357673,0.0113672920603436,0.00412897756451731,0.00485895514847947,-0.00284511705052963,-0.00162120458916632
"36",36,-0.000993715553766576,0.0101882240261818,0.00287031796577124,0.00584796565568947,5.70920156631011e-05,-0.000575143548280874
"37",37,-0.000124026348692436,0.0069949849479424,0.0033500810448413,0.00372538799363153,0.000148927545625304,-0.000813062647921748
"38",38,0.000822636430774312,0.00899967350430734,0.00181456516174322,0.00320892688482573,-0.00104838386413626,-0.000886302399981002
"39",39,0.000897949792628578,0.00900005096201353,0.00326346470428291,0.0051606396133184,-0.000794652029960405,-0.00277609635229101
"40",40,-0.000543726298714498,0.00870819615972042,0.0023025263044154,0.00462834862687212,-0.00068111049218984,-0.000580231559961059
"41",41,0.000191817639195241,0.00839729539981979,0.00318366330561471,0.00621361215840804,-0.000254278085493236,-0.00337807612583545
"42",42,0.000541127066591174,0.00623420215510566,0.00125920895901063,0.00550623454974218,-0.00128088156089275,0.000986990800436675
"43",43,-0.00214134280670366,0.00931508933307259,0.00189259465101968,0.00409023777674958,-0.00246312712248085,0.00205144847207971
"44",44,0.00259634988758383,0.00818869692187508,0.00181641061141572,0.00590554914665856,-0.00142910680665699,-0.000978371754574933
