"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12"
"11",11,0.0098233511036304,0.00619883737496268,0.00658732835976451,0.00873629425208375,0.00712564086531143,0.016404230483077,0.00534214629570885,0.00413986279565977,-0.00919354798998424,-0.00638478240159306,-0.0101186454030124,-0.012227155892404,0.00179611806830498
"12",12,0.00825959503630388,0.00308423336912382,0.0045709715345561,0.00611969013682188,0.00908047591436958,0.00695060750544235,0.000700452021080986,0.00348374949820524,-0.00546071688957034,-0.0035146558067132,-0.00957338210828021,-0.00915447227337224,0.000319451842041801
"13",13,0.00821866351036808,0.00456215567348734,0.0101428683824313,0.00737758691182942,0.00727133302529037,0.0130361624336419,0.00550716831034593,0.0049624396569767,-0.00360485100841772,0.00342853391366023,-0.00796541921383302,-0.00797547002434921,-0.000878443288659911
"14",14,0.00826681528364348,0.00790360714681641,0.0087139282239212,0.0129157769652788,0.0113761006356037,0.011974277124984,0.00276657116338202,0.00571449659495721,-0.00818130487951554,-0.00420337191107392,-0.00847198351170471,-0.00836851676986334,0.00253244567937127
"15",15,0.00787608389789994,0.00510453036167975,0.0123193523243291,0.0118655734090881,0.0144613680558914,0.0145151905282936,0.00684899773192269,0.00461337199934288,-0.0122088972217389,-0.00557236893686089,-0.012135054090762,-0.00515531650902672,0.00481264110476691
"16",16,0.00999909615858494,0.00285349423265077,0.00777272176523936,0.0100483598381674,0.0101038151830542,0.0137672345836595,0.00332572225739118,0.00869828909368389,-0.00764003677072672,-0.00212506012168888,-0.00857174175702624,-0.0103552182972565,0.00252343615052518
"17",17,0.0106722880195306,0.00733835791180971,0.011148096041242,0.0119433830260567,0.0147219612945338,0.0156476655624011,0.00435366090125622,0.00927847146771041,-0.00565112237091629,0.000556086765928866,-0.00984950951748075,-0.00637866411719049,0.00233076424458172
"18",18,0.00814057452862609,0.00552068973237239,0.00813649928369422,0.00862631761614682,0.00992558896560704,0.0115282835660984,0.00157125156631134,0.00750672087571171,-0.008137917130806,-0.00128427783525595,-0.0136939481895786,-0.00767080106603815,0.000791829503557183
"19",19,0.00976332349988405,0.00561475567936684,0.00920386626308194,0.0115149712502361,0.0119554669653436,0.0176195309887288,0.00524422961108658,0.00892351405797567,-0.00928771272512599,-0.00387684197374418,-0.0150239005632099,-0.0133703792369454,-0.00242013958386721
"20",20,0.00862251407804373,0.00597552211132529,0.00902133910131808,0.0111111385009106,0.0107968996194941,0.016498607259257,0.00851124324514692,0.00541447349209563,-0.010654739665459,-0.00760284759423824,-0.0131004650404974,-0.0108186143170653,0.000237791047155984
"21",21,0.00869905280003489,0.00335711821717781,0.00412200229658036,0.00828841495680707,0.00708663818280655,0.0149647150013803,0.0066467474064904,0.00762080069113442,-0.00500593367666734,-0.00478028158679543,-0.0124874935605901,-0.0141841569591258,-0.00203060314530622
"22",22,0.00677018452649963,0.00414493415736151,0.00782230969550856,0.00902811196356139,0.00824428440323601,0.0110589861626498,0.000946246793783518,-0.000207811318076558,-0.0122552959570652,-0.00580971641349768,-0.0113676306568311,-0.0112547747325035,-0.00113075988175114
"23",23,0.00874300606393463,0.00311470722004561,0.00816887317415112,0.00758189084794447,0.00620542789989048,0.0135400425816826,0.00635425275727473,0.00486565939697943,-0.00966925663542751,-0.0040527522576439,-0.0135632025612177,-0.0105624520463056,-0.00059876348835694
"24",24,0.00822589563063,0.00720927789965575,0.0109286654533543,0.0121654246775425,0.0158576216318375,0.0167725325640833,0.00740559042351181,0.00841002653935057,-0.00566127198740775,-0.00245460823408563,-0.010521018379043,-0.00941694207149516,0.00277270586775247
"25",25,0.00862561889089764,0.00316627000277167,0.00695780554303002,0.00786675575460703,0.00737941047483135,0.017078304460301,0.00540648850356151,0.00973235582405694,-0.00298194213007083,0.00336081564800907,-0.00504085115458955,-0.0077171861868336,0.00332234809823037
"26",26,0.00749305948425846,0.00257755446000444,0.0093162179063946,0.0106742890447463,0.0108111000516923,0.0151765280907228,0.00370052554817694,0.00488420753201386,-0.00895955082570378,-0.00704561344532522,-0.0123498619538622,-0.0131663228104096,0.000712564003237458
"27",27,0.00963192452600355,0.0029566873929238,0.0125671113236307,0.0090244728861038,0.00836180374453513,0.0110757510460789,0.00437985173902042,0.00473196810203363,-0.00895590963617886,0.000637140660766521,-0.00673545206323157,-0.00758723084489349,0.000121537807269084
