"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16"
"30",30,-0.0107639228323296,-0.00658902415694645,-0.0112771838386144,-0.0136339708061622,-0.00846610060081788,-0.0152795412023752,-0.00220857235688658,-0.00403417183585845,0.0072834530332316,0.00769740880751776,0.0190011891536872,0.0288131909525819,0.0229265362493214,0.0278885709647638,0.0320024405736615,0.0121580405478284,0.00890133954324585
"31",31,-0.0153841457960013,-0.000220676586819728,-0.00768275558764869,-0.00876478774851452,-0.0110846038232911,-0.00920260188565519,-0.00582104198870009,-0.00856459185130087,0.00704995386094528,0.00720133064832793,0.0203190238890199,0.0193947691008923,0.0146938896244858,0.014228775914314,0.00754442456109533,-0.00144003920442064,0.00314376726864086
"32",32,-0.0105351065894255,0.000604422492671692,-0.00705137058331839,-0.00713245115475932,-0.00134406669820843,-0.00873173339789854,0.000914302200827479,-0.0043195684313732,0.0121431304541936,0.00652969518725433,0.0188570240186999,0.0240729965080042,0.0182789599067112,0.0201128552895209,0.0218731329159266,0.0141732303205096,0.0140722695436168
"33",33,-0.0162719474243105,-0.00448628205731048,-0.00646974156971126,-0.0073993708306222,0.000749447879648038,-0.00135054799945414,0.00413915951536429,0.00619681391759894,0.013112763011422,0.0164444488404464,0.0179410721986971,0.0239829382914754,0.0226533189599441,0.0158680001162915,0.0177534195098148,0.00460711753041327,0.0109764664228593
"34",34,-0.0151411999056628,-0.00527981127514195,-0.0058988558177293,-0.00828694882826422,-0.00260090135858738,0.00069087512968656,0.00196557107935952,-0.00389349277120902,0.00357029988111537,0.000979874165670894,0.00491213893873687,0.0133840394115304,0.0166400512708266,0.012594589278225,0.0160282621726345,0.00944526084692238,0.00580169952124267
"35",35,-0.0243116783104924,-0.00963078973140953,-0.0149835914571806,-0.0130449830276067,-0.0104943554590937,-0.0222710664957694,-0.00518729701935132,-0.00778535874731723,0.0057779769450139,0.00309515854855869,0.0116854008761034,0.0241955391523356,0.0184131175717954,0.0246497905412004,0.0291441725153432,0.0198324551890778,0.0213765138583398
"36",36,-0.0115732393729656,-0.00346043139531112,-0.00686152035968164,-0.00643748815446711,-0.00506246000597076,-0.00299021505734497,0.00103418595000022,-0.000107475874708031,0.0122378340569574,0.00860688072391723,0.0180099141704511,0.0210530910165616,0.0163554544484408,0.0150233366089415,0.0144146518274614,0.00734022450622632,0.00329885328004554
"37",37,-0.0126038821735983,-0.00742468306015543,-0.0117837788238252,-0.0110424969982002,-0.0143770164871637,-0.00467223007873121,-0.00508313340488491,-0.00684378707178792,0.00228327662787067,0.00502263232091294,0.0154585202793298,0.0148011109060717,0.0213274970399675,0.0221867798091518,0.0219259352437594,0.00872859984163075,0.004295426630739
"38",38,-0.0160964511226683,-0.0110009966676919,-0.0120167406647985,-0.0082099230251958,-0.00887785112697199,-0.00278731461600753,0.001999175033766,-0.0085862341973598,0.0025352885022272,0.00319321618845676,0.012276537484459,0.0215441034089009,0.0201736233500879,0.0170139260357855,0.0160112122788409,0.014141245925192,0.00738589118477792
"39",39,-0.0140556749262378,-0.00433530246011108,-0.00749072538853427,-0.00515137937055467,-0.00555424312607228,-0.0027983962455333,0.00457181564521389,0.000984386303814368,0.00893343785895046,0.0067494959321496,0.00945053046393444,0.0169383448151307,0.00856110298965232,0.0143676409861225,0.0113579601178079,0.0119732651395024,0.0066692185906429
