"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15"
"21",21,-0.0145724869314138,-0.0045218212500892,-0.0102690226941686,-0.0128483276637886,-0.00923600381226868,-0.0142556550223937,-0.0113148605911294,-0.00854193603340958,0.00503289323599614,0.00640866692197618,0.0193066197663425,0.0228821155257626,0.0186257875120822,0.0132342291090526,0.0129488371496282,0.0120820522751282
"22",22,-0.0120557947043823,-0.00602029873035082,-0.0159891320201837,-0.0136596061094898,-0.0134308260492102,-0.00713449681619801,-0.00259189008171586,0.00183519515045757,0.015395671927142,0.0074897729614664,0.0191459384500933,0.0214536628671859,0.0192599984888502,0.0195153956746272,0.0117924315824595,0.0139204207831967
"23",23,-0.0142972171119714,-0.000756824531847419,-0.010598056358326,-0.00508560931976976,-0.00431692897180779,-0.00888961166496527,-0.0109474275495374,-0.00271203282966479,0.0105401082151821,0.00709864656384782,0.0253272407527186,0.0253738885814368,0.0240496137940899,0.0205477836367424,0.0203170048569723,0.0208142667823135
"24",24,-0.0174832445107928,-0.008486892675071,-0.0189807663352657,-0.0149349441799922,-0.0203630267072404,-0.0155540802290067,-0.0109781733356051,-0.00804056420821654,0.00463416152734028,0.000455668019544444,0.0126104793328979,0.0170594293328771,0.0115233399851242,0.0103761186967064,0.0104001182062318,0.0122355425770828
"25",25,-0.0158483189392901,-0.00618441482376292,-0.0131553998662482,-0.0109668110044705,-0.00837389753812276,-0.0177740027961947,-0.012473252118476,-0.0148659956463299,-0.00229568755732545,-0.00697318148826753,0.00798976943915176,0.017433931759725,0.0168568852453756,0.0175985981061557,0.0170535187302944,0.0153253427868112
"26",26,-0.0132672219830647,-0.00317955974334878,-0.0180141875697418,-0.0168100530349399,-0.0166008531681683,-0.0156622600434891,-0.00967554047816759,-0.00718163831156698,0.00517486446127769,0.00801837942753508,0.0179056947322824,0.020842565134823,0.0167783990858111,0.012525675043571,0.0197938691488081,0.00744431610432724
"27",27,-0.0167851676911356,0.00068542556025477,-0.0183416212607687,-0.010548285414445,-0.0104763896946293,-0.00383487883975674,-0.00728142832704862,-0.00621210309533224,0.00852810968270926,-0.000514765523352351,0.0128670126242324,0.0182316901113428,0.0220445805083763,0.0205686825250614,0.0171698186350888,0.010506787871399
"28",28,-0.0178815699696189,-0.00702189634201849,-0.0129533581663326,-0.0105374795497889,-0.0143793819360062,-0.0109934273654629,-0.00680603056660012,-0.00870921826972612,0.00640385848174034,0.00169006485888954,0.0180902065806397,0.0170405626240147,0.0131865030710972,0.0207445615459913,0.0135502424845736,0.0116668722003544
"29",29,-0.0159660866239373,-0.0064299643815741,-0.0104626551650869,-0.0120574957676727,-0.00820953421180593,-0.0151923969149636,-0.00900416870090234,-0.00609085599085969,0.00795031331068063,0.00488915873156703,0.0174973269600838,0.0203702477920956,0.0154283303070683,0.018226727723831,0.0175361112776218,0.0107599150348049
"30",30,-0.00946744938878399,-0.00640834997286724,-0.0136021513919073,-0.0157729689234887,-0.0135067789395307,-0.0179285589691936,-0.00820653668410093,-0.00341698213113733,0.00679669833883403,0.00814973969725383,0.0219822013102323,0.0263084421202398,0.0210063121984788,0.0241961543982667,0.0294236762319288,0.00939517665019704
"31",31,-0.013834937947511,0.00129667929339193,-0.00860643497074244,-0.00821399709705601,-0.0115267011837258,-0.00912943695784577,-0.00694552462055023,-0.00511920149414333,0.00841047231777481,0.00775997716660562,0.0225364572532907,0.0193189603077703,0.0153701848544706,0.0127063717497721,0.00921696561338716,-0.00162288134715283
"32",32,-0.0108224700258375,-3.70127450206471e-05,-0.0112923852343516,-0.010523925864773,-0.00777277062522393,-0.0121435668848468,-0.0057364137619815,-0.00562071199779812,0.0101061179090457,0.00581903441695304,0.0215619561420935,0.0210912165360881,0.0151968774173487,0.0160972472647669,0.0162961605207662,0.0109434620360062
"33",33,-0.016619928319317,-0.00533808176659129,-0.0113531445700909,-0.0106029530920921,-0.004956140424655,-0.00400403854180412,-0.00227886138739016,0.00580067884630641,0.0135381979274274,0.0155218646383627,0.0206724751665703,0.0199947818358572,0.0205829011504922,0.01237877409287,0.0120122652669115,0.00245466744536311
"34",34,-0.0143416650020474,-0.00552109638470035,-0.00853249123758612,-0.010551609145741,-0.00724318059560531,-0.00167092337097441,-0.00385044266666124,-0.00328360670870253,0.00447591751881526,0.00129544366959678,0.00744071934609875,0.00996171088944977,0.0152196566587405,0.00929508401917652,0.0130835956844643,0.00726713806090225
"35",35,-0.0243644185252987,-0.00957685813569972,-0.022207953613169,-0.0165353488794407,-0.0178409973349525,-0.0253879042937756,-0.0122726244665584,-0.00660664705836838,0.0046118522881808,0.00197763276057011,0.0164684314574736,0.0212776827228863,0.0152877507216649,0.0192459159509116,0.0225969349553244,0.0165291736815436
"36",36,-0.0106978388361959,-0.00367972117999045,-0.00855788326569799,-0.00832688053836104,-0.00893769865213787,-0.00502477506444862,-0.00456459890680628,0.000293074834150846,0.013413798459037,0.00892885645490653,0.0199641503240089,0.0176737658814504,0.0153937662082329,0.0124132937225379,0.0122612208414331,0.00566098515246213
"37",37,-0.011109454651902,-0.0061834648716422,-0.014360076420127,-0.0116887781282794,-0.0168880340437729,-0.00513401585568359,-0.00881438114208251,-0.00330405875939861,0.00471824339063697,0.00589471647289132,0.0182842696062598,0.0124422963117618,0.0214277506498668,0.0197398126509837,0.0217161991695555,0.00760389301175002
"38",38,-0.0154972678241341,-0.0122121830448087,-0.0153529297317005,-0.0126196520061775,-0.0169856105708051,-0.0073780056173929,-0.00818965960256493,-0.0102796341492141,0.00236504156372514,0.00365836253267644,0.0149196492442327,0.0158815670919426,0.0172020060673386,0.0121443913658747,0.0103113564899439,0.0101053460213372
"39",39,-0.0142186385887704,-0.00543748108058817,-0.0108026860168288,-0.00794303635552691,-0.010443631713424,-0.00533375823115818,-0.00113145667788614,0.000132348796747,0.00927097547133967,0.00624197040645834,0.011263150781936,0.0133772196784361,0.00671792353274416,0.0114622310781081,0.00681299872651251,0.0100590694971026
"40",40,-0.0133080534015912,-0.00683563967593178,-0.0145538547388027,-0.0131730855973765,-0.0145456633613257,-0.0130588015984372,-0.00775279657766792,-0.00491528975746708,0.00812282652203404,0.00566791655226885,0.0169936673592593,0.0128883499167284,0.0102976146014624,0.0104881018458465,0.00977548670477564,0.0094229284101167
"41",41,-0.0170585718088874,-0.0077814846118463,-0.0114732719679844,-0.0145467230884352,-0.0147822491875746,-0.00840126013822952,-0.00795772797463615,-0.0102278177116395,0.00515938899814501,0.00317224890966575,0.0153550674474222,0.0106715164859183,0.0162850686014468,0.00854145962716209,0.0111843971926166,0.00399090859598465
"42",42,-0.02127245815581,-0.0105197910492118,-0.0218209929066452,-0.0136578951242048,-0.0194388488144785,-0.00343132871792505,-0.00102169619270309,-0.00803336307245902,0.00866436466584797,0.00225052369973036,0.0223157105070076,0.0231128133521923,0.0173825881830931,0.0262748632534526,0.0157409011658553,0.0190821018664162
"43",43,-0.0108837116869035,-0.00775081404701716,-0.0103526121829469,-0.0102560907948653,-0.0106670736494646,-0.0029091833177169,-0.00465742591453848,-0.00768584667599022,0.00865613736455613,0.00756420675603518,0.0207117870550591,0.0217361961638122,0.0222741565910744,0.0207289972003274,0.0160651132237943,0.00978376696509175
"44",44,-0.0262801152644372,-0.0117470512786539,-0.0179262505924602,-0.0174833186772902,-0.0170548563222551,-0.0158691409683418,-0.00909942899489431,-0.00966876660219598,0.00333066778867671,-0.00148238096257152,0.00827820487842124,0.0114534104066557,0.0162018004618712,0.0049784963353964,0.0155008976680289,0.00748375644782108
"45",45,-0.0143646896083699,-0.00686972878035976,-0.0181568471896841,-0.0186981802696622,-0.0129152006186947,-0.00873362312215058,-0.00279636499141229,-0.0048293545839046,0.00706133326890984,0.0071716341197018,0.0154832518565657,0.0169876798461265,0.0144318984257048,0.0138365403980661,0.0175233633968379,0.00429564183695121
"46",46,-0.014733907396386,-0.00331184981656312,-0.0124204084486976,-0.0094830844967362,-0.0123346343864373,-0.0049138105254552,-0.00286566293279719,-0.0100713837104552,0.00750839085510403,0.00210399259221227,0.0217334733310457,0.022818528596379,0.0172684012471593,0.0238088242742568,0.0118305770440854,0.0179813675980464
"47",47,-0.0163818862442976,-0.00364982064275467,-0.013916631338081,-0.00859867219094653,-0.0110232944238365,-0.00668630997309853,-0.00398229727353436,-0.00505540458361517,0.00604113862805538,0.00533787636585117,0.0196855084574518,0.0164177106966653,0.0116000656474673,0.0145807550517296,0.0127641082229263,0.0130352661105858
"48",48,-0.0188677990611306,-0.00552148001328518,-0.00946859565500211,-0.0107046991163235,-0.0125777224205194,-0.014777110221158,-0.0123786131854217,-0.00830217331678101,0.0012200126440518,0.00154523208709844,0.0153242917442031,0.0142375930088578,0.0175950439992887,0.00620862530402335,0.0121852120362924,0.00996302445327644
"49",49,-0.0174573366699364,-0.00200441373519822,-0.0150193186550478,-0.00953706769316111,-0.00871165849595323,-0.0185418250379281,-0.0113023698709672,-0.0125307763409753,0.00545678579067996,0.00407242753056267,0.0196289462722099,0.0239751946762644,0.018053845342468,0.0178779138134916,0.0136268120907598,0.00475331789712599
"50",50,-0.0125194799541271,-0.00650739701776935,-0.0118359921407114,-0.0109332693997654,-0.0130105069222224,-0.00725002699208955,-0.00203656968373118,-0.000457430346220863,0.00911559003117624,0.00414277420948724,0.0159308145312486,0.0134180315208735,0.0122445010827556,0.0133754909365285,0.0108484822710683,0.00983161504707799
"51",51,-0.0123883534736129,-0.00642601238391377,-0.0149793211360777,-0.0123868243118656,-0.0111501442824937,-0.00979609468177522,-0.0102209803488422,-0.00185041988169789,0.00741802813005378,0.00818610997560758,0.0184149483917951,0.0231362232490983,0.0147141807263825,0.0196242702161826,0.0189636289012898,0.01262425400597
"52",52,-0.0142526870483997,-0.00579162511210297,-0.0144769910011843,-0.0115513526515899,-0.012224080232204,-0.0106502625775594,-0.00369537944945146,-0.00134616929710596,0.00625590428064415,-0.00173708867503656,0.012879652131072,0.0148449265987462,0.0137079554751342,0.0202643185733377,0.0184253720592822,0.0184587637523612
"53",53,-0.0169812923460304,-0.00132430406946604,-0.015242248597868,-0.00988787945859997,-0.0126972433079983,-0.0109687741866382,-0.00845141257055955,-0.00179180654983744,0.0111685605803518,0.00500701841114632,0.0167984378625116,0.0191653514772628,0.0137504079261163,0.0096045831640488,0.00748984233789222,0.00380630244411988
"54",54,-0.0128286060158713,-0.000179254080446206,-0.00997824339360159,-0.00782902156281081,-0.0123140558635788,-0.00713567486803396,-0.00547557791115187,-0.000723926880696743,0.0137263020981698,0.00774365653953511,0.0170882942347885,0.01167973830519,0.0145315815058142,0.0110070192181196,0.018486852815668,0.00600112131239209
"55",55,-0.00984266685284797,-0.004740450303985,-0.00854849711154934,-0.00780087181317415,-0.00815011904113022,-0.00631222487295157,-0.00849536487297086,-0.00526137924519085,0.00380945026057114,0.00493137603607824,0.0125787367347613,0.0164773620028997,0.0179408655805872,0.018869899518234,0.0217927088550171,0.0126941249016532
"56",56,-0.0120831287643274,-0.0023366153685674,-0.0109214456872275,-0.00753544995971627,-0.00819287128694043,-0.00896277673144353,-0.00591600432931456,-0.00508941781086835,0.00985434017119988,0.0104545902226452,0.0241012728781206,0.0239475634649962,0.0157648310948638,0.0201696118358376,0.00998265451009409,0.00833206451226409
"57",57,-0.0173992131290298,-0.00456776398541286,-0.0148572911388756,-0.0147159525779044,-0.0154826767434852,-0.0093157241712471,-0.00543553047918692,-0.00685133546214209,0.010308851589441,0.00481450772512478,0.0175619764573041,0.0152899467944144,0.0161612018865502,0.0118782107493814,0.0152690959053787,0.00808673314677143
"58",58,-0.0166683555853782,-0.00905158253480474,-0.0183725532543443,-0.0182782774181769,-0.0234692293641268,-0.0193518155524094,-0.00972135901540267,-0.00966557563916647,0.00389164816080113,0.00181661843612636,0.0154727003132411,0.0164716149322505,0.0149841938174288,0.0182695377475871,0.0211274404536744,0.013205102753568
"59",59,-0.0102666684796616,-0.00355395105881037,-0.0121312682243145,-0.0108128137147418,-0.0125498798014127,-0.00608883608370625,-0.000347691854481519,-0.00285855056546994,0.0117477447570752,0.00527330136852842,0.0183186188598213,0.0101565382974528,0.00909686152234208,0.0104675256236602,0.0105855269801741,0.00216124118698502
"60",60,-0.00976645763173411,-0.00203397887008394,-0.010942998504192,-0.00761163589441322,-0.0150698166613779,-0.0124185033352038,-0.0127205166206558,-0.00387663259714283,0.00831814586194984,0.00921096117808734,0.0247234704257191,0.0215468002369542,0.0198323742142016,0.0246323653252574,0.0259062756860311,0.0188973489085983
"61",61,-0.0129690075648026,-0.00341391763213054,-0.00918427523548909,-0.00737460984020267,-0.0120016052757256,-0.00570649732835731,-0.0042392865942404,-0.00330401892355663,0.00638532909240567,0.00400203578787941,0.0148439768164004,0.013060363729564,0.0133217046316159,0.0141238124145219,0.0113613183986726,0.00881872411953634
"62",62,-0.0110055924004139,-0.00157015918133881,-0.0062876474742205,-0.00261335608936595,-0.00734700274520088,-0.00568228309633988,-0.0069780537786192,-0.00473482805182699,0.0101061786685785,0.00519565446118092,0.0217532827011824,0.0195932761460823,0.0159134869643132,0.0183040075941183,0.0131197355965348,0.0128477582236716
"63",63,-0.0162154398454277,-0.00418814266205713,-0.0156737439401239,-0.00841030541760434,-0.0146219115154779,-0.00433802191315851,0.00139608952483136,-0.00573450065583494,0.00807614816587263,0.00140623187707996,0.0179495833090347,0.0157034221011976,0.0144655794557514,0.0170428911485514,0.0108402459104733,0.0142006158874117
"64",64,-0.0113939320385725,-0.00303416778755041,-0.013099787438623,-0.00868733592480038,-0.0122160499976887,-0.00933072607630095,-0.00093388344924274,0.00340557398193025,0.0159771628594625,0.0124740488477486,0.0274619758324091,0.0211772310933614,0.0151173641466742,0.0207413546106681,0.0209829339207218,0.0105592460613894
"65",65,-0.0207413032572031,-0.00527006750935862,-0.0215875179533828,-0.0188773193661822,-0.0152905696553129,-0.0119209822401327,-0.0100972734544673,-0.0124698204293192,0.00432494829145684,-0.0069952869002152,0.00729843512253693,0.0107579661748646,0.0141628463116038,0.0134618741552801,0.0103991533443328,0.00923562236694118
"66",66,-0.0118043989457831,-0.0110407525356989,-0.0161155921835392,-0.0185686477391923,-0.0143629055635428,-0.0104732550651129,-0.0101830598300168,-0.0109480348230382,0.0012890454472277,0.00346127763059809,0.0104543589526637,0.0132117024737676,0.013486760025355,0.00878130565365748,0.0100472065737879,0.000119838773545016
"67",67,-0.00957785515736942,-0.00360154944735482,-0.00842215193105647,-0.00116782481342294,-0.00599827362697213,-0.00193083175708006,-0.00442397471353481,-0.00294461507210995,0.00712976607709678,0.000805020089562869,0.0164187801271281,0.0201608161769165,0.0193618441692244,0.0173861048026106,0.015355570837484,0.0169115676489512
"68",68,-0.00838539471924878,-0.00267216017868232,-0.0104848680799811,-0.0107742014118484,-0.00635078605394962,-0.00907674745071708,-0.00619441592817572,0.00601249219271017,0.0163640995597663,0.0178970329450065,0.0281014876776972,0.020826343400658,0.021881833410924,0.010988828719321,0.0178714270209573,0.0029731129431747
"69",69,-0.018468490322383,-0.0153820755112659,-0.0266928764828583,-0.0218766652695243,-0.0181971160619165,-0.0102707011116705,-0.0068136918190679,-0.00151305968458023,0.0136655521125266,0.00465108433505172,0.0105928521829097,0.00908992266285566,0.0146836376661252,0.0173700108096131,0.0183101004401631,0.0131946421590739
"70",70,-0.0169341097672662,-0.00701125282223181,-0.0204035326153126,-0.0126228507892954,-0.0157015076336618,-0.0111441334566298,-0.000299504710218629,-0.00432377706335223,0.0102569611830536,0.00262614157701654,0.0168870261912355,0.0160852154251928,0.0108338792937248,0.0165172795497915,0.0115647896531648,0.005762196496996
"71",71,-0.0208504222265911,-0.00582857862009866,-0.0222558989505518,-0.0178716815962897,-0.0205337584983103,-0.0166317035732362,-0.0124495955808778,-0.0175462935385976,0.000498099640659992,-0.00211429525505309,0.011891786791469,0.0222916202605198,0.018988526929224,0.0243822292417816,0.0165059219041746,0.0149930485000273
"72",72,-0.0179104127042887,-0.0133942971469534,-0.0262794205527829,-0.0200663603446116,-0.0193300938931281,-0.0141597750643065,0.000852130464898675,-0.00310969408644138,0.00429189632950285,-0.00613701927613379,0.00315590409613421,0.00888743039186278,0.00665815332360237,0.0201071884063546,0.0186261154478041,0.00971194664620352
"73",73,-0.0140111043474836,-0.00184203171689485,-0.0101271033781045,-0.00976052351464325,-0.0118682522081506,-0.0133946005897255,-0.0118584745403844,-0.00227763535470245,0.00900775887479847,0.00739164949599656,0.0198269269710136,0.025245966030753,0.0188382325899507,0.0197686977611056,0.0188266090856499,0.00956368499531084
"74",74,-0.0200817600207581,-0.00428584455002609,-0.00402117333300566,-0.00527688680660168,-0.00643544068635566,-0.00893957847322371,-0.0106588899243971,-0.0064427808418956,0.00482261148602037,-0.00201168635050214,0.0117479103077991,0.013605310706308,0.0118368686524218,0.00709553335108491,0.00147580837487517,0.0108646229710658
"75",75,-0.0192779752312687,-0.0096924007518618,-0.0275270925062794,-0.0160711723605943,-0.019530775124971,-0.0187557693580904,-0.00360734390659959,-0.00956370519169152,0.0123761065108517,0.00374295119472665,0.0190027401713711,0.0221788277945242,0.0124540070078755,0.0186285784947697,0.0126762510580806,0.0101888210714305
"76",76,-0.0136257666228488,-0.0097665973403143,-0.0147623425776078,-0.0166676984224196,-0.0152104243130269,-0.0129968990358723,-0.000115562505128124,0.00302207279558642,0.0116111638935268,0.00842012094636536,0.0160144216979954,0.0160699350017734,0.0115041339728727,0.0138382024791883,0.0159627498979572,0.00814010552384398
"77",77,-0.0176604639585789,-0.00491537422856672,-0.0148557862725143,-0.0150152371577567,-0.0172228893521385,-0.0198112150311902,-0.0123228078255153,-0.0159465146378213,0.00653577046241937,0.00246977957977393,0.0173817441560986,0.0166501864184696,0.0121673763047105,0.0108489262243652,0.00769560080603027,0.00164343875960047
"78",78,-0.0108848300164074,-0.00151858885376241,-0.0107811625538285,-0.00925186376360142,-0.0132335119812636,-0.00238387798219965,-0.00677460062920102,-0.00234637496139077,0.00742219586608092,0.00488230568050185,0.0198220411919708,0.0185080505703901,0.0202752211607571,0.022229517044349,0.0188241645432649,0.00702688401175805
"79",79,-0.0151835390189949,-0.00493891789422203,-0.0152700369864714,-0.0124105765431353,-0.0169077999122488,-0.0115454363920569,-0.00192454808891796,-0.00955648882587353,0.0115304166950881,0.00132445474364642,0.0179972058751621,0.0184972332966738,0.0158954944472041,0.0181276658249916,0.00940919136562932,0.0156970235191846
"80",80,-0.0118535567659708,-0.00395382190821698,-0.00888546561341962,-0.00597448795456192,-0.00794141666048466,-0.00887913118293169,-0.0144455618185384,-0.0050346880988459,0.0106251045251622,0.00841933571607056,0.0245550237174229,0.0180038606509342,0.0204227198255869,0.0177147517580605,0.0215558400000566,0.00847893697518696
"81",81,-0.0143961129486371,-0.00365208549994682,-0.0100627025329403,-0.00667031524878831,-0.0120163510610795,-0.00942022895231663,-0.0100852823288675,-0.00614961738750625,0.00964178972603553,0.0119010656448528,0.0296876607721911,0.0284028471836276,0.0249421431188211,0.0251009416516697,0.0224231375057328,0.0100201964344099
"82",82,-0.0121288879307989,-0.0045568436315499,-0.00381980945141739,-0.00197334740839584,-0.00459565097134601,-0.00247344990831682,-0.00555692394927044,0.000779022986536359,0.0103342011431101,0.0116812048521276,0.0216882096695452,0.0183947350709707,0.0188952709786822,0.0145477552187672,0.0163553611134706,0.00649736028920869
"83",83,-0.0165564583548168,-0.00558419494429952,-0.0137863965738844,-0.0128978335959727,-0.0155384426842003,-0.0121919608473353,-0.00610570751683378,-0.0077436374070026,0.000331893301696188,-0.00600070381972698,0.00971315185353007,0.0159617124150481,0.0137583809416136,0.0137802392032046,0.0106918095074049,0.00982279306651976
"84",84,-0.0207092131472112,-0.0110665547439373,-0.0294304398035096,-0.023137477000924,-0.0282708238441771,-0.0201581677369206,-0.00355474477593287,-0.0105021704079229,0.00814926839789151,-0.00187047527484641,0.00879536167770086,0.0151297028633628,0.0061590258582276,0.0154613592928535,0.0120549346608661,0.00888696991528695
"85",85,-0.0189320059775143,-0.00692874729801284,-0.0205904600666996,-0.0110734796228533,-0.00812811145592752,-0.00371014541565785,0.00859847514861172,0.00290917748368195,0.00845368150598658,0.00108620292099191,0.00941379591555069,0.0197083681092758,0.0102366640505427,0.0231893880238141,0.0228226208490328,0.0165141718456719
"86",86,-0.0193037413115126,-0.00812338845970056,-0.0161165810525533,-0.0128933206999696,-0.0160775307480008,-0.0119927737618729,-0.0101618072457302,-0.0110508764821881,0.000466139481797413,-0.00347251930517498,0.0162976368345497,0.0202669002378907,0.0199482502677454,0.0235086441795507,0.0157033445255667,0.0150811259253609
"87",87,-0.00976051199680828,-0.0066309450044654,-0.0147435831665569,-0.00864729857447386,-0.0121896739519025,-0.0154076290507665,-0.0106851142107347,-0.00382990452198358,0.010328262484488,0.00408751068308324,0.0233223591450426,0.0215244415734967,0.0212758430505133,0.0206588602062831,0.013601932542219,0.0153546188466775
