"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16"
"14",14,-0.00955227553989644,0.00744624244113736,0.00334071032366138,0.00131495167383073,-0.001592239076046,-0.00182411320129874,-0.00340817118844246,-0.00968841202597766,-0.00174243282229105,0.0010372704868852,0.00904586911560802,-0.00308128670980835,0.00395549271742648,0.00934173262864944,-0.000646564780813744,-0.000467521386661848,0.00627435289934525
"15",15,-0.0158018962509944,0.0107501250398954,0.000390430802668433,0.00225544011214948,-0.00459177371850097,0.00298544343443441,-0.00704037106025966,-0.0103779580937913,-0.00716479894643264,0.000168299592569705,0.00878059591583356,0.00278231943718176,0.00425028447513887,0.00991144372519736,-0.00103300654270104,-0.00039077064624569,0.00649172795550296
"16",16,-0.0143453424338094,0.00826535009104015,0.00340749670895808,-0.0011017484634502,-0.0029164888255707,0.000604047945790297,-0.00418250727915176,-0.00987154727637524,-0.00407198414300155,0.00108432666424554,0.00786967943219413,-0.000810079521103542,0.00221752052662658,0.0094834446114833,-0.00361277445672966,-0.00269037077937461,0.00680576536329251
"17",17,-0.0128130219093175,0.00695922438134078,-0.000675388244939719,0.00361689610887731,-0.00501910767409283,0.000224626045897692,-0.00771494991742188,-0.00792851970739806,-0.0046086199640999,4.87987335369139e-05,0.00518752980656048,0.000267728009490629,0.0036153161952654,0.00999235934383115,-0.00389560515616567,-0.00217421160445136,0.0058452764778805
"18",18,-0.0142725554224159,0.0111143839832607,0.00271508189074192,0.00301546469012617,-0.00281071405238304,0.00104100079922397,-0.00448073362086753,-0.00855836265946501,-0.00287678751518594,0.00355547421039565,0.00928420056930853,0.000208875959699244,0.00433743365293643,0.00994675815961342,-0.0034145330361938,-0.00356170263512451,0.00570861539305688
"19",19,-0.0159312776393254,0.0127074628299677,0.00136150226017481,0.000301445415607271,-0.00284618735402614,-0.00149276237584802,-0.00644565120528207,-0.0104404225156131,-0.00239178854665932,0.00133245125667986,0.00681362351943183,-0.00252368196161709,0.00444643832910546,0.00949189713120869,-0.00361629452029474,-0.00289303831925994,0.0049300121045045
"20",20,-0.0141168196405576,0.00847466114902094,0.00151892423848967,0.00254146913534599,-0.00613725619488178,-0.000869053518319226,-0.00752619599000802,-0.0120772845324126,-0.00798839067128565,-0.000419667063210377,0.00895579386139142,4.63020427541998e-05,0.00284857261387159,0.012909028262199,-0.000345341414101152,-0.00117607223716178,0.00605899087606847
"21",21,-0.0128294249301225,0.00678475085792582,0.00266220670341462,0.000305076091309488,-0.0015705040635536,-0.00129437784723992,-0.00374739134720967,-0.00870749512912047,-0.00445315099992516,-0.000197924978284761,0.00602692806207944,-0.00128760635116044,0.0059176233085071,0.00705263358213261,-0.0031077832971658,-0.00112547884494079,0.00486742185745022
"22",22,-0.013027352324628,0.0103558314742909,-0.000242172905109045,-0.000580360338796808,-0.00169957284530724,-0.00248505788630734,-0.00467294101952167,-0.00815151944879383,-0.00170880423074929,0.00188952550622558,0.00791618625216998,-0.00112557008192773,0.0073947318897664,0.0106639220225101,-0.00190016773988564,-0.00220708980120204,0.00525903022805155
"23",23,-0.0121015860810477,0.0125273684336691,-0.00117813026892622,0.00201840570472949,0.0018431883148401,0.0028014093712767,-0.00734453676909279,-0.0063714623633194,-0.00368379346996934,0.000566496169465429,0.00683224831537584,-0.000860588319622925,0.00433149302709126,0.00656603344370302,-0.00656155334267582,-0.0014827845271903,0.00122557377376865
"24",24,-0.0114738700452992,0.0066405816853004,0.00482390372055193,0.00156008188673823,-0.00433786960618163,-0.00208386043523515,-0.00229801382293878,-0.0102852891313881,-0.00555486421775063,-0.00111331283876619,0.00802533822480713,0.00047310128840016,0.00417914621758061,0.00891185551226215,-0.00442592899603134,-0.00350907783417691,0.00868324123404494
"25",25,-0.0148935328908998,0.0108965910222044,-0.00092746641961745,0.00205196919614315,-0.00301411225128644,-0.00273388773697778,-0.00897371595524401,-0.00992740448767576,0.000631110681641474,0.00665645517868593,0.00692811307003666,-0.00230538924866652,0.00618562127207458,0.00704368999787555,-0.00140103306163522,-0.00208645854042925,0.00563067492387959
"26",26,-0.0154651947072284,0.00835112278202975,0.00129179938355689,-0.000490520590372946,-0.00386849463197588,-0.000718503377615588,-0.00745299250385478,-0.0102092312325132,-0.00637548421468719,0.00021489385001348,0.00884706985623599,-0.00047938534532072,0.00420964573419559,0.00907059862880106,-0.000896301023148437,-0.000165910271245812,0.00744127446897204
"27",27,-0.0106156803154237,0.00979645667392651,-0.00152114096127523,-0.00123572176406865,-0.00285313021592161,0.000349403545346481,-0.00420441476753128,-0.00524918397773626,-0.000884831370990238,0.000367118717049179,0.00497025603469654,-0.000481846303431961,0.00335055305143721,0.00644031021630194,-0.00127442345286837,0.000535016814708725,0.00628331473141814
"28",28,-0.0184708676424826,0.0124568159425563,-0.000622458370866779,0.00180727408388746,-0.00523940654522923,-0.00254100135756109,-0.0106130828973899,-0.0131477884715266,-0.00280844784637693,0.00526790492372394,0.0108133313503302,-0.00284203431732603,0.00590111949890146,0.0145152275862929,-0.0029913947212641,-0.00339035247769785,0.00900205770496303
"29",29,-0.0162987231714836,0.0070188086004416,0.00421105315126688,0.00132348324623869,-0.00324611939713645,-0.00175043957346978,-0.00257218390457257,-0.00810370182895593,-0.00364288387873882,0.00171061460789299,0.00764136368047015,-0.00166938734143728,0.00307655967193915,0.00722599148076533,-0.00401206176274863,-0.00212448079883845,0.00365176427689743
"30",30,-0.012704413472525,0.00606889354849193,0.00378072133837935,0.00118326303722096,-0.00372225837572621,-0.00326720735197516,-0.00256881710052993,-0.00725897192851965,-0.00534434301205107,-0.00201524207644097,0.00948197201490588,-0.000951825382697417,-0.00111075009425793,0.00853482085850886,0.00174686256155479,0.00152498644189108,0.00565091216063604
"31",31,-0.0167910334884175,0.00744216840938915,-0.000612373571343287,0.00199445671505059,-0.0045906008244447,0.00202711796131833,-0.00502813678997126,-0.00761486677008333,-0.00396798981480015,0.00064725704716022,0.00627191839136468,-0.00402059258831472,0.00490140693025131,0.0138887857278103,0.00119420048568661,0.00181274389414933,0.00295641018548656
"32",32,-0.0152964523976837,0.0101329806695565,-0.000142810111744273,0.00266362990380612,0.000455142864869221,0.000675663440627794,-0.00402553295223662,-0.00689951315445551,6.89541312958146e-05,0.00145119516311025,0.00577946016806373,0.00171806787489139,0.00531028228781739,0.00653344694657188,-0.00399565660715363,-0.00286477818181048,0.00548849647332701
