"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16","coef_lag17"
"22",22,0.000789404744357544,-0.00985920453264239,-0.000756069388133061,-0.00362329675879404,-0.00493629346470989,0.00325453977278433,-0.00587225177000314,-0.00479291661788279,-0.00407427166158782,0.000213796346615869,-0.00364201897648901,0.000652368675047379,-0.00427190268681533,0.00174205488020705,0.00672310793034888,-0.00321142129183743,-0.0088607192461689,0.000660858481705925
"23",23,-0.00294069737236755,-0.0103538149931718,-0.0025760825785476,-0.00410939689764844,-0.010657618457477,-0.00548198440388897,-0.00248800528672051,-0.00460430120804006,-0.000972894800644584,0.00129737445438911,-0.00266862275747079,0.000558828989607013,0.00322935479549235,0.00783997494966637,0.0106100943186204,-0.00228424168305543,-0.00369540664923144,7.75117241108787e-06
"24",24,-0.00161562214826052,-0.00614462639599105,-0.00636950003051433,-0.006132311207096,-0.000682014302234824,0.00316252022566907,-0.0070912289460208,-0.00340279445346239,-0.00122541484465535,0.00109823911404524,-0.00334866871690675,-0.00384661888923572,-0.000446120854746575,0.00416583027131331,0.00929243137894881,2.53756647707285e-05,-0.0121726034313427,-0.00628296202320395
"25",25,-0.000199721883321056,-0.0123904184924737,-0.00125564947740529,-0.00579879031549452,-0.00436951884013633,0.00028614724604618,0.00105712159699323,-0.0032594519572291,-0.00949179951699674,-0.0102017983083534,-0.00281359427478889,0.00272401451866604,0.00181848946180052,0.00701162449159034,0.00552020354818387,-0.00306946492210381,-0.00955177852142672,-0.00654116847730717
"26",26,0.0027857843357912,-0.0105621071423981,-0.00213496517795172,-0.00331122556372932,-0.00209316680867229,-0.000272178594110998,0.000274938886199348,-0.00412267471946853,0.00109978781557811,-0.00141133814518815,-0.00543830224683662,-0.00226253103296171,0.00258037345127854,0.00302390485317128,0.00491720407639729,-0.00599468517239508,-0.0125175835250263,-0.00747048107074091
"27",27,0.00222492333040878,-0.00995986591424987,-0.000165853590902482,-0.00102305279889297,-0.00132678426680259,-0.00155638623815083,-0.00469707828988515,-0.00619345322753331,-0.00381431438216559,0.00243835235745706,-0.00167207097372855,0.000474186293424268,-0.00125805667147452,0.00200373774525911,0.00336700643889198,-0.00586252859561828,-0.00963026859084853,-0.00159444680674518
"28",28,0.00253366054398525,-0.00997836127480683,-0.00196300328459915,-0.00423979341951865,-0.00297522756674833,0.00211618055258486,-0.00127110913387252,-0.0011841702402357,-0.00604047876715826,-0.00450885455437017,-0.00607185301421504,0.00189454529731223,0.00176203157346979,-0.000375941621819501,0.00418403182120192,-0.00245221870356555,-0.0134988356112119,-0.00636119271954915
"29",29,0.00503075456389525,-0.00578419197486636,-0.00572571042206804,-0.00259137283605467,-0.00377894742508758,0.000709056594149179,-0.00508358018769775,-0.00098584551585671,-0.00222224219702196,-0.00296661476592983,-0.00457686460794823,0.00213027668451463,0.00133923648365173,0.0051525012927209,0.00798179500830848,-0.000510553180556262,-0.00381596058606498,-0.00258511486847912
"30",30,0.00058134474081684,-0.00711646623692707,-0.00255949710901233,-0.00529993861470926,-0.00229434304370185,0.00416536696339956,-0.00337445846089311,-0.00620071039640669,-9.27846844049324e-05,0.00044645566998419,-0.00390644246729994,0.000239110903315635,0.00624379842526933,0.0019867891578695,0.00189172386402079,-0.0063489114790242,-0.00851012673255159,-0.00500150107767265
"31",31,0.00642429922942799,-0.0101855837006405,0.000569218754634749,-0.00441746344111927,-0.000208623168480021,-0.00531125660666658,-0.000951719905793875,-0.0036258550445102,-0.000914202007260992,-0.00190027809797659,-0.00103340727465135,0.00134808771214119,0.000746005727024822,-0.00531432817162687,0.00131168143524599,-0.00584041317887323,-0.00560857582590628,-0.00670861013047771
"32",32,0.005060332819938,-0.0108056133616392,0.000319335070569861,-0.00726678002626962,-0.00496141660555034,-0.00155299961557256,-0.00394401166005586,-0.00508275995349127,-0.00415477108056938,0.000642683165900979,-0.00250280317570633,-0.00141375431825438,3.63937511076185e-06,0.00503959048806337,0.00713334238455612,-0.00339029386808851,-0.00790548424975421,-0.00113144214163606
"33",33,0.00329583355040555,-0.00884916310524289,-0.0022088474060761,0.000850188462759409,-0.00420936320859296,-0.00142585007991966,-0.00594050692320876,-0.00333659671856176,-0.000603360371952152,-0.00104292457291996,-0.00269139989703573,-0.000148163192109572,-0.00427032453792993,0.000622540651365106,0.00303922227162658,-0.00281053993786486,-0.00652996456486314,-0.0037234962576195
"34",34,-0.00408885534581203,-0.0102429599611811,-0.00580575943286318,-0.00437513864833277,0.000498383832037494,-0.00206845028784934,-0.00175729348257284,-0.00592306900658157,-0.00358082973628124,-0.0079181689171269,-0.00663007682881968,-0.00231595976873819,1.90728338573076e-05,0.00318409769526698,0.00217082951534532,-0.00531623582877995,-0.00867720114591863,-0.00880542897540237
"35",35,0.00179403954220794,-0.00917706039137411,-0.00554376943166365,-0.00671838195576216,-0.00641828619716519,0.00094520823815076,0.000149637390505641,-0.00228475403597343,-0.00449268702094569,-0.00653919758515654,-0.00874267546296905,-0.00589949404425795,0.00369359989063533,0.00357015429843622,0.00568264150681898,0.00565412027590143,-0.00889693040717336,-0.0133723120051841
"36",36,0.00323320813963651,-0.00469870937588173,-0.00332472698827026,-0.00272915660527697,-0.0023533243266478,-0.000326168259523186,-0.00817925757017027,-0.00359087307085601,-0.00317348264054421,0.00343923184591496,-0.00567888526327792,-0.000564782108118688,-0.00512173987686593,0.00252400974154845,0.00386042295645368,-0.00412754859256948,-0.00918772030795812,0.00247592165704834
"37",37,-0.00310682604626373,-0.0093524758883347,-0.00707120763798046,-0.0048764757918095,-0.00179824079061418,-0.00073330435544993,-0.00301477944899333,-0.00474188453004543,-0.00134046756479897,-0.00252538926342159,-0.00735125638909675,0.00312868626703254,0.00505783691138371,-0.00172843777534829,0.00724569752529456,-0.00290721195035134,-0.0103055251641608,-0.00777697192181169
"38",38,-0.00646471170413048,-0.0104543572758134,-0.00547008237981499,-0.00395006469660682,0.000140271159802135,-0.00218933875266221,-0.00388777255995587,-0.00572898917177975,4.9139149614698e-06,-0.00571084210584208,-0.00225662114336772,-0.00122994031873855,0.00195113330507053,0.00150096642256922,0.00639640758466853,-0.00332143505141074,-0.0113606474417028,-0.0080991111904451
"39",39,-0.0024702817723118,-0.00365676639429951,-0.00808649144411751,-0.000815984341843271,-0.00572072793071877,0.00202934830238637,-0.00829045850928588,0.00164087045224463,-0.00470286411119233,0.00144639483411975,-0.00489037596552377,-0.000618991480507508,-0.000240752449729397,0.00249611771224047,0.00893885999394496,-0.00046595052052192,-0.00721083643016434,-0.00112264120433459
"40",40,-0.000884633822390988,-0.00549628819398065,-0.00580949511724033,-0.00330359594986071,-0.00718287684299214,-0.00107393512283089,-0.00717877600931738,0.00101602213134733,-0.0038691907913455,0.000836408682674476,-0.00709775036788894,-0.00261489633864165,-0.00159462758041402,0.000324335191697517,0.00243377720978322,-0.00120386601987605,-0.00860688812077124,-0.00370438290518519
"41",41,0.00511338237615302,-0.0126238849135291,0.00218741950331418,-0.00625687415194658,0.00309575557379539,-0.00163586008352828,0.00219104666227828,-0.0044052909198348,0.00222098904522442,-0.00199064759387902,0.000376003633707861,0.000797339693855088,0.000899049948166449,0.00231486607391215,0.00617975832173397,-0.00711008191619446,-0.00718003877864794,-0.00549970949695604
"42",42,-0.00144789557748753,-0.0146855754545327,-0.00567026092473315,-0.00379547874524116,-0.00149184541695323,-0.000327625100937313,-0.00578458478919447,-0.00523619247148887,-0.00627862392588521,-0.00642448653375851,-0.00898985651261095,-0.00302832126562994,0.00330554990423345,0.00295210527467938,0.0100690600272828,-0.00214739602241869,-0.0105175676068994,-0.00530047867148743
"43",43,-0.00160430403828715,-0.0127246293570707,-0.00477272227002396,-0.000499250979500342,-0.00146291436013695,-0.00126996691664753,-0.00743781164235936,-0.00545698993914561,-0.00308055021067448,-0.00528736131041962,-0.00670141731356015,0.00109961400086428,-0.00116667143233258,-0.00161107579327885,0.00344102500648178,-0.00432592700373625,-0.0116698240066458,-0.0103893608971909
"44",44,0.00426737127532462,-0.010508973216409,0.000352666897918078,-0.00858275994631695,0.00376791991369532,0.0023184208171057,0.00367803944819476,-0.00660447566036441,0.00182278791903424,-0.00209347117217186,-0.00082454244383937,-0.0023750437227606,-0.00203038901464062,0.00556917534305356,0.00703230533204022,-0.00254330083163769,-0.00951405095086469,-0.00592691044205046
"45",45,0.00102292770282409,-0.0107208398517319,-0.00546017938105746,-0.00443705732742497,-0.000879837517416875,0.00230275563090195,-0.00271742563660409,-0.00531782231359928,-0.000480212290136282,-0.00211549245437962,-0.00424622529735394,-0.00188991842556389,0.00183073059603903,0.00255783106136752,0.00595746922767969,-0.00278215171981906,-0.00920808179168835,-0.0106212526786079
"46",46,-0.00183003482528161,-0.0111803813742272,-0.00220870904096547,-0.00754960847255095,-0.00418247065070513,0.000463462666767657,-0.00711071335947927,-0.00584522067394708,-0.00296822999868744,0.00312490373924314,-0.00346830888875638,-0.00161722406512671,-0.000782960015818544,0.00393660179454283,0.0077968203268085,-0.00302380074992492,-0.0103077655013801,-0.00580419598903264
"47",47,8.76612104509962e-05,-0.0083213248956176,-0.00660248813423124,-0.00305492854233069,-0.00284211343525941,0.0034783412390743,-0.00778838115310303,-0.00403812692286889,-0.00389522235821802,-0.00130186559007013,-0.00764476043189048,-0.00247963638053893,-0.00172174879057939,0.00655816543964138,0.00526832413639456,-0.00354259050823788,-0.0135508088607162,-0.0036643831486649
"48",48,-0.000494668250700552,-0.00674578741453166,0.00124503916321782,-0.00338249553901138,0.00066358706695057,-0.000234087288799054,-0.00329733379132711,-0.00252058549765445,-0.00147767600132912,-0.000116862602583609,-0.00144497654908243,-0.00162945507778912,-0.00302228847371252,0.00815593418189605,8.95738684616644e-06,-0.00445720602887168,-0.0118627674312766,-0.00139833268147532
"49",49,0.00022857533174727,-0.011106012212549,-0.00227505034091202,-0.00203812564521148,-0.00607666842364948,-0.00417827203331721,-0.00307341843925636,-0.00255675430946146,-0.00598168395742597,-0.00342456929770787,-0.00179710041037397,0.00391780686300996,0.00168304492440406,0.00129364662137385,0.000535101634618613,-7.67619252124833e-05,-0.00630204735235976,-0.00834886016892194
"50",50,0.000988607824993592,-0.0050605239971236,-0.00645487307203389,-0.00275707237397188,-0.000426357938727533,0.00469621092262515,-0.00478503952722324,-0.00300764851290379,-0.00241788562670007,-0.00274936347380567,-0.00694221730109913,3.57969230396182e-06,-0.00159602832880632,0.00218519014409456,0.00682361662889345,0.00126845742540241,-0.00792295742382082,-0.0066423613180433
"51",51,-0.00306994962095882,-0.00753022616850228,-0.00863985885825908,-0.00246574591227353,-0.00530993523683372,-0.000693082031500167,-0.0049982043521845,-0.000590433730736539,-0.00382957036409742,-0.00101602634828749,-0.00853928255174091,-0.00151190298867187,0.00460179012251865,0.00410626698220588,0.00524275754034431,-0.000763685210549135,-0.00948918070567868,-0.00566116551694617
"52",52,-0.000984107902530398,-0.0102612679671761,-0.00627293351302432,-0.00802368148799279,-0.00308367354816979,0.00481303369816547,-0.00648168413802352,-0.00612629815917823,-0.00876421717333279,-0.00626132409746279,-0.00767815849824831,-0.00259296983903931,0.00326914714447212,0.00499946926720611,0.00937999300210876,0.000603568321791117,-0.00820342658682661,-0.00593343539650284
"53",53,0.00453069243009694,-0.00862576948091993,0.000210620386591778,-0.00844054440467438,-0.00549477939708049,-0.00282909647102097,0.00209605616326674,-0.00672485365812796,-0.000774341034963182,-0.00339557035158019,-0.000715421919668608,-0.0042337988057412,-0.00154457667465518,-0.00503224104833004,0.010886347909482,-0.00204763018579965,-0.00736561339238844,-0.00915530702111722
"54",54,0.00531829121415449,-0.0114371060713599,-0.000352868125599799,-0.00412420472435991,-0.00187459202005422,-0.00244978876348816,4.62586851489166e-05,-0.00363229440657439,0.00129883228671282,0.00137129988086965,-0.00280697940815087,-0.00122482712134163,0.00273766324783424,0.00307826661369876,0.00383842669884235,-0.00704620880809744,-0.00764148945779183,-0.00493518635853633
"55",55,-0.00385340867940598,-0.00742920619469239,-0.00166834270622305,-0.00433408114917531,-0.0031150232687204,0.0016285014660665,0.000101563045336648,-0.00331325927751069,0.00177890386535939,-0.00342469425355103,-0.002525268162142,0.00116897350493169,0.00824911864770932,0.00462446459704213,0.00545426435260349,-0.00729619812829234,-0.0106347024520097,-0.00629534491547207
"56",56,-0.00300852394458165,-0.0094514119786252,-0.00622226421707412,6.70023015779011e-05,-0.0107555610204893,-0.00239930838565424,-0.00685801740942494,-0.00136123967945601,-0.00473535372387396,-0.00157726249453614,-0.00679755487136462,-0.00229073488218859,0.00219367316646982,0.000292417049357833,0.0056096597161966,-0.00154607267390531,-0.0101367185342445,-0.00784099372714555
"57",57,0.00114066382635124,-0.0141445887294541,-0.00299289268305807,-0.00550088677798304,0.00230054296684644,0.000723689852475546,-0.000919939171997525,-0.00551673443799387,-6.25282223987052e-05,-0.00185685336544581,-0.0019766868084528,-0.00177042442380117,0.00196808570052209,0.00446753352537177,0.00700304854087808,-0.00473652503039269,-0.011238360656172,-0.00546747613440125
"58",58,-0.000967739588064061,-0.00951277722520795,-0.00677695628823972,-0.00498672401530703,-9.62662283289526e-05,0.0037348880983755,-0.0048449839553783,-0.00306740531702573,-0.00410312127287623,-0.00408405112022446,-0.00476612873258183,-0.000838152896638186,0.00660073765879297,0.00019246287065101,0.00392491918624072,-0.000598700354200085,-0.0116700225228312,-0.00848039050288347
"59",59,-0.00106389566729063,-0.0142446544144001,-0.00595191044516268,-0.00617994093189949,0.00174147928383092,-0.00201724043300822,-0.00074752868217913,-0.00315542757165997,0.00121951221023697,-0.00191870749161416,-0.00364683476963345,-0.0023255326314589,0.00482175857668505,0.001757237380571,0.00602053290736053,0.000449359386073016,-0.00834624949270969,-0.00696428738904284
"60",60,-0.0011574903903872,-0.00746053868174686,-0.00245857732336808,-0.00557602434053992,-0.00474348705812227,-0.00144599061214411,-0.00477950767623875,-0.00152913532616692,-0.00397103899966908,-0.0013248662997727,-0.00616226587700585,0.0035890991105166,0.00446878682826836,0.00108917652929737,0.00363675838785887,-0.00292758955732379,-0.00755015355567655,-0.00510097849799215
"61",61,8.87835396257435e-05,-0.0104695174844473,-0.00374003002843659,-0.0107294292243186,-0.0040048418938302,-0.00305573356572433,-0.00392017480676445,-0.00922653203011504,-0.00413543753205758,-0.0043399206614742,-0.00285995109346059,-0.00331628945620854,0.00443806586702366,0.0026081616371212,0.0090742538558599,-0.00360894853339602,-0.00871850857195599,-0.00457260702407145
"62",62,-0.00398237636189998,-0.00766810471766463,-0.00496947660786843,-0.00665413732507278,-0.00747205576527214,-0.00626737551882128,-0.00790009192417433,-0.00331898778931043,-0.00121790470540199,0.00203341477947434,-0.00387822564671841,-0.00193236298557959,0.00469211598956256,0.00188194361834954,0.00529077061746642,-0.000975382528501546,-0.00759313530264952,-0.00162983664860901
"63",63,0.00194596883848359,-0.0131138489847067,-0.00298995859962409,-0.00542067070177753,-0.000955722964651661,-0.00260792663629646,-0.00361157621021021,-0.00513813483129948,-0.00238733996705803,-0.00178147744464373,-0.00347375187761605,-0.00170522236913285,0.000400477862650826,0.00373934680178512,0.0109942116977943,-0.00305404668994255,-0.00747267845858383,-0.00478466261073078
"64",64,0.00459285185303034,-0.00927154364926706,-0.0074218943970706,-0.00192719315940954,-0.00294699050025737,0.00204828189073751,0.000762543443676921,0.000511967416650968,7.2598513452499e-05,-0.00434173759648008,-0.0103931391109911,0.00215298421459191,0.00933438679201814,-0.00033417310770204,0.0104546854713569,0.0026417947008539,-0.0126475250417573,-0.0112684347612095
"65",65,-0.000673974600555336,-0.0121136799721861,-0.00290178144320031,-0.000784999419723393,-0.00398037971680122,-0.00159747136448451,-0.00533605395096187,-0.00427078424149466,-0.00807319483433994,-0.00156611859252318,-0.00583258770909853,-0.00374306932942275,-0.00484732063114873,0.00728347241264358,0.00188535200648629,3.11867395749788e-05,-0.010576336059255,-0.0049992068895855
"66",66,0.00299279010933386,-0.00909627104960661,-0.00129442710780824,-0.00195684118652007,0.00074527041272479,1.74744566684826e-05,-0.00258404030030816,-0.00279381739019928,-0.00107847139884064,-0.000358914895119598,-0.00131732203818278,-4.90268265032078e-05,0.00108225082667075,-0.000690307127089817,0.00630421881646607,-0.00226096700561566,-0.00857219804998993,-0.0075432774521529
"67",67,-0.00408865578730948,-0.00893357538811621,-0.00581861399104376,-0.006099861937632,-0.00703980257580791,-0.00444209846610601,-0.00270567362304782,-0.00617771924504792,-0.00137863331670684,-0.00454435552237437,-0.00451825818875618,0.00125857634096257,0.00364144604225942,0.00499265637726599,0.0135504528800161,0.00200807488793504,-0.00412341261966554,-0.00510960004914923
"68",68,0.00240499568763423,-0.0125321674253992,-0.00108716536378258,-0.00897404035215949,-0.00408476425272236,-0.00305397720022664,0.000189404303277196,-0.00693235521473738,0.00226571929568643,-0.00196940443142891,-0.00367511717231671,-0.00129414482340639,0.00339545691182086,-0.000285887678950163,0.00758345030592002,-0.00365458904867415,-0.00732243771955688,-0.00713355779299333
"69",69,-0.00209811292436232,-0.0164094101188343,-0.00615696796254268,-0.00510575591032392,0.00228769166086556,0.0042960674655561,-0.000832874422569001,-0.00309094250626393,-0.00408427244432573,-0.00793698793589839,-0.0054794283909748,0.000764372230630279,0.00325044825856027,0.00203832824173297,0.00407598995405135,-0.00568652682436261,-0.00914038854291435,-0.0044702192790005
"70",70,0.00531091941950686,-0.0128937122311834,-0.00419464750780585,-0.00394903139427106,-0.00349350547560211,0.000673907148731528,-0.00157122277141663,-0.00246424657952756,-0.00453571984453676,-0.00520067477416279,-0.00715139075837185,0.000245839101088954,-0.000509035285937684,-0.00283473985850323,0.00819054886239699,0.000798712409037295,-0.0100727008833736,-0.00617389022167063
"71",71,0.00182179909010104,-0.0108516211201172,-0.00228862795903624,-0.00386760720847332,-0.00138707776785709,0.00111274926096987,-0.0030609295056706,-0.00567071649392694,-0.002497617052654,-0.00386076405609601,-0.0049247552455946,-0.00164132294112704,-0.000613946537525359,0.00447647273281098,0.00730529034084964,-0.000751960546498725,-0.010670348845823,-0.0100704786425465
"72",72,-0.000585092502437732,-0.00948267342558371,-0.00707472447295969,0.000403918232631611,-0.00401522397634783,0.00285759648337941,-0.00582547554218488,0.000263888892680121,-0.00873150748027987,-0.00648219319393412,-0.0104743404666793,-0.000493965749250603,0.00366461225066281,-0.00099371337848985,0.00125392628432174,0.00608348294806379,-0.00851147504632186,-0.00476055640091136
"73",73,-0.00114765038834001,-0.00870293643560693,-0.00705732324424738,-0.00437707558881898,-0.00648807258381677,0.000453154068834487,-0.00118693078927706,-0.00352002392059144,-0.0044016819924986,-0.00176634738059736,-0.00651610994362619,-0.00109977529434327,0.00737071305686128,-0.0011734684667588,0.00498123143032962,-0.00409191319644769,-0.0106330199226123,-0.00998525756971022
"74",74,0.0027578641412649,-0.00525662909104101,0.000585903032238576,-0.00390179285856194,-0.00589130672527175,0.00207908560114757,-0.00250723824541023,-0.00353623164699131,-0.00431193375588769,-5.6096456160243e-05,0.00442444474699846,-0.000915597342166225,-0.0060609169357736,0.00382103528206036,0.0100099954483098,-0.00387665703242237,-0.00627516266280385,0.00183604715936308
"75",75,0.00135391850183516,-0.013462246544194,-0.000162875653897597,-0.00633621368013201,-0.00498104481186032,-0.00141550227281611,-0.000589236373022211,-0.00597203671762449,-0.00118145452068751,-0.00273691667635249,-0.00153921109171896,-0.00430396152866881,0.00305991989131847,0.00379740608588038,0.00853099406066194,-0.00666489483395798,-0.00917157292931045,-0.00446536029454672
