"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16","coef_lag17","coef_lag18","coef_lag19","coef_lag20"
"53",53,-0.00994441733437574,0.0076309922703248,-0.00721218392938904,0.00301344529103903,-0.00441348156771166,0.00959188078872775,-0.02093583672365,-0.0199753325111107,-0.0136658812163664,0.00273998327653547,-0.00863107049321934,0.0020813546429174,0.0162609358586792,0.0324641112878117,-0.00682914911135505,0.00302892295707565,0.0046150942281668,0.00223169476940904,-0.00644921430183659,-0.0036960614616698,0.0165756559125857
"54",54,0.00291307491162737,-0.00507683343393513,0.00985103072715119,-0.000985820545686955,0.000925512725888501,-0.00852616240921626,0.0069648837774894,-0.0182976991420322,-0.00711883337201651,-0.0170730448957369,0.0122084258605088,-0.00597583921600239,0.00479107999975465,0.00254628170085669,0.0222168281631773,0.00451493301691828,0.0027052554731882,-0.0045699203446618,0.00496583618793524,-0.00101777563854079,0.0181580993960112
"55",55,-0.000338137907498712,-0.00167967663193109,0.00837289887296356,0.00448027936638944,-0.0035125771068603,-0.00625351722628005,-0.00135537019643138,-0.020072507462725,-0.0134681910772595,-0.00632388325206927,0.0107519374830184,-0.00290092940178795,0.00222988814990893,0.00897451481248288,0.0160307536242049,-0.000905316197975952,0.000798727340135915,-0.000756866954684364,0.00209040486058772,0.00174458695442911,0.0167714254474442
"56",56,0.00259361474295241,-0.00306685238351989,0.0127610960364671,0.000944756830176406,0.000756014487730545,-0.00496538486710464,0.00695249944055356,-0.0238105854764191,-0.0109027233562335,-0.0105208682326229,0.0128166640228736,-0.00441605397013635,0.00275508842580205,0.0145830438053117,0.0180228901080641,3.78533242926729e-05,0.000223645734635611,0.00058934674297576,0.0051051369257085,-0.00280959518745008,0.0182193441398669
"57",57,-0.0011184495556622,0.00205022902884639,0.00765821010656386,0.000908980768979969,-0.00565744618635215,-0.00602808770065447,3.52996983810071e-05,-0.0215299055562613,-0.0108058076484211,-0.00684060904465215,0.00999480940492501,-0.00473139502438651,0.00574327425271528,0.0109507661656395,0.015839509258175,-0.0014218888404983,0.00321370815429533,0.000364383222940432,0.00247775583164756,-0.00434278008019348,0.0178663776395053
"58",58,-0.00223374404398553,0.00140269262988643,0.0115575270151606,0.00546357338216631,-0.00582199166731171,-0.00702948369175382,0.000521977704705654,-0.0209678156170395,-0.011226249113978,-0.00453462719349366,0.00905622860993983,-0.00133000148992595,0.00177728415032421,0.0125950473719927,0.0164234764271096,-0.00478157810961108,0.00225390197870457,0.00123856904336277,0.00276810208333926,0.00179950305847382,0.0155866271240841
"59",59,0.00271870563265017,-0.00107996889410868,0.0129456941711131,0.00311019818169956,-0.00214117633135641,-0.00713416565449211,0.00464894491732112,-0.0185445784660887,-0.00910817364327888,-0.0110274218627189,0.0105949442748877,-0.00335840724194975,0.00147479099936117,0.00806648511844706,0.0179480728592395,-0.0025766701117338,0.00269485545203281,-0.000667056442863286,0.00407211586797006,-0.000851172208465751,0.0178976794264925
"60",60,-0.000915943737227166,-0.00390839741277029,0.0100309341641962,0.00431082113634186,-0.00112826897053418,-0.00782449615987247,0.00636845806970935,-0.0193910276072089,-0.0104048569540841,-0.0148428827680085,0.0134311743056244,-0.00588977409045437,0.00285814415720918,0.00642348734816153,0.0189697760612899,0.00181140537587741,0.000418287272541175,-0.00456281626696082,0.00507112920728498,-0.000834684388633511,0.0149119063863523
"61",61,-0.00370977543487457,0.00268527197454176,0.00861460559668416,0.00568805579307787,-0.00258703832029287,-0.00091904584941628,-0.000969173527437848,-0.0182622093809163,-0.0110745697868544,-0.00269319812087652,0.00880000049442029,-0.00205593620321742,0.00250752259284668,0.0165065855356495,0.00912158821236782,-0.00248450807114798,0.000556173968507728,0.000497092007203092,0.00346745043848404,0.00104346546582587,0.0140522370655193
"62",62,0.00113812761786787,-0.00405240827123582,0.0115606274806868,0.00322913150429391,0.00149074644328674,-0.00275322281591114,0.00707538556899744,-0.0189907241769701,-0.0105689668238745,-0.0130939306633267,0.0125030634568809,-0.00194633946128661,0.00226327456326884,0.0084446667728154,0.0158991676228715,-0.00214303521154691,0.00137977610452192,-0.0039491038715419,0.00411679520254084,-0.00166567794199018,0.0136957891111777
