"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5"
"1",1,0.00130859773766645,-0.00689753937769746,-0.00936872218450453,-0.00229358268285358,0.00388428444966021,0.00397229257928607
"2",2,0.0024548839231028,-0.00943909813630909,-0.00910002078925476,-0.00221722915799465,-0.00292986257236946,0.00126861551563591
"3",3,-0.0002198109096443,-0.0122024321924964,-0.00728457454781077,-0.00418590771301467,0.00188727651840092,0.000375245963062904
"4",4,0.00234325482900601,-0.00661307762872576,-0.00473155460843379,-0.00160736218393274,0.00259795385756498,0.00368762204123162
"5",5,-0.00137082035353061,-0.00465047706110876,-0.0082515296508704,-0.00614127166532633,-0.00313612081545046,0.000594894382818917
"6",6,-0.000586693314557191,-0.0103247069022851,-0.00696070120343749,-0.00253450371672239,0.00145191553839444,0.00285899828907613
"7",7,0.00528245089303396,-0.00732996607763767,-0.00892525187887047,-0.00289769155389563,0.00391482053669264,0.00517437679788685
"8",8,0.000480717751108917,-0.0066037661600088,-0.0103771958009253,-0.00305053334792513,-0.00120044401851086,0.00181432070235036
"9",9,0.00458091017220809,-0.0050403400891614,-0.00652617128548888,-0.00640948274595675,0.000104590446374808,0.00234673931266449
"10",10,0.000823600095557965,-0.00420791145920854,-0.00576213692394002,-0.00252280404625658,0.0019250565861313,0.00154201352972888
"11",11,0.00176151508682486,-0.00431704023752258,-0.0106399368154622,-0.000583604566988858,-0.00489300466975984,0.00194713042727423
"12",12,0.00627101811799235,-0.00743701837656085,-0.00866931955244409,-0.00364385219712839,-9.88403311054104e-06,0.0012502692630761
"13",13,-0.00125268653800277,-0.00703281305563908,-0.00684950698020127,-0.0041559121805032,-0.00492264727347566,-0.000715106230477971
"14",14,-0.00140891295698762,-0.0102726255177583,-0.00842727321086664,-0.00394748906432621,-0.00250966677256634,0.0031110712501878
"15",15,0.00200561226649922,-0.0090060273592639,-0.00547636739093721,-0.00687207175154158,0.000455219480560069,-0.00169142994098697
