"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14"
"15",15,0.00965209545148099,0.00650375901222193,0.0147987079886276,0.0143769299716813,0.0172326567322842,0.0138851089979867,0.00506035276264783,0.00442793006820603,-0.0126298333230696,-0.00514653711117519,-0.0124691438208863,-0.00362604252909484,0.00504487549478928,-0.00285117196665812,-0.00263424710650807
"16",16,0.0103674079557775,0.00283277328485877,0.00939470396801882,0.011532241922316,0.0132646856294333,0.0125220071008557,0.00156638106740249,0.00947267401700886,-0.00755204723033896,-0.00187613635654608,-0.00929062103838011,-0.0098887887483854,0.00269642541881714,-0.0068609036557036,-0.00360003927288483
"17",17,0.0126163887492435,0.00845287002774829,0.0143489190254637,0.0140960807146244,0.0187247426314597,0.0154696905656635,0.00342282296766281,0.00895609073929886,-0.00711341387703722,0.00117577184780478,-0.0099572414576122,-0.0044473750098888,0.0039069915235687,-0.00141093500546856,0.000611214911856922
"18",18,0.00950963508245677,0.00630809489785407,0.0107046318736434,0.0110061994015294,0.0142465134387606,0.0110084108263986,-0.000525712226584343,0.00825686841877608,-0.00865496129125108,-0.000793130014198216,-0.0142558629286778,-0.00622310680225112,0.00225622805050304,-0.00556516401542476,-0.00184918192649806
"19",19,0.0094978223272347,0.00601138254998483,0.0107276887219207,0.0138053690745444,0.0146901592324721,0.0179851511564942,0.00394185279408142,0.0101434379034261,-0.00873931755882473,-0.00367914453781933,-0.0151571493013919,-0.0137147946875273,-0.00256387100288637,-0.00760008840321486,-0.00412609399622546
"20",20,0.00922938687055095,0.00730807421861356,0.0120581172781125,0.0141352499006183,0.0167216357957507,0.0178654848010573,0.00738580422478094,0.00518377236641088,-0.010781472031472,-0.00676603229806945,-0.0139093208778836,-0.00836295788167659,0.00140324017181433,-0.00288424168262286,-0.00495195140105279
"21",21,0.00976245234179676,0.00534686838043223,0.0077901206289992,0.0129202394998052,0.0122741466428835,0.0168602475010862,0.00519923295482397,0.00777169776857069,-0.00485113267452837,-0.00384556309912437,-0.0117880973564621,-0.0122346829016606,0.000808805532527919,-0.00286138098644852,-0.00211059575992289
"22",22,0.00817097202554373,0.00579052407324674,0.0114576066466866,0.0119564282656062,0.0121170356276402,0.0114935301254929,-0.000136179857038096,0.00119253517340017,-0.0127837044032138,-0.00478951520502409,-0.011442280527497,-0.00969217785053719,-0.000499952089903258,-0.00605307050526086,-0.00122850844137213
"23",23,0.00905403410144731,0.00359820742394919,0.00977171471794766,0.00943393292004641,0.00764763814624136,0.0125270164017302,0.00486671487359189,0.00482034352409497,-0.00960971209783314,-0.00380904617237075,-0.0135982923148255,-0.0100567215040913,-0.00129134543936156,-0.00460793426234376,-0.00394803115132453
"24",24,0.0101351961228055,0.0077976116611675,0.0134138496111073,0.0143665906675151,0.0194655019385281,0.0155490094319407,0.00600378277023224,0.00812627554456937,-0.00639097036187499,-0.00189613183634613,-0.0105542442814115,-0.0076215995493174,0.003890286926307,-0.00186021612568153,-0.000795762084046828
