"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16","coef_lag17","coef_lag18","coef_lag19"
"23",23,0.0115132748653911,0.0107535695399358,-0.0102166045677264,0.00269657588453479,0.0030488103485756,-0.00940507111394932,-0.00303131980253744,-0.00340653261203836,-0.0127676168761725,-0.024157737967165,-0.0142010839697625,-0.00528140097110079,-0.00947514806820964,-0.00319141851829679,-0.00363484828131142,0.0245808058442533,0.0169349358924414,-0.00409539381391642,0.00136435111518396,-0.00933071540816469
"24",24,0.00976038951844389,0.0125402685866547,-0.0116426628550218,0.00704044368708155,-0.00537013884106974,-0.011883971187508,-0.00301420501768707,-0.00104595311522889,-0.0143696631108281,-0.0191373583228464,-0.0172856487159632,-0.00232213885681277,-0.00699873395801808,-0.00180430826840787,-0.0066883253250125,0.0264775877508936,0.0233145471607885,0.00447205175977415,-0.00347062537937652,-0.00504926858037735
"25",25,0.0109484665479898,0.012822443004918,-0.00770557850100164,0.000202680162681072,0.000411015226090049,-0.0138901820743578,-0.00542838193974836,-0.00486293708362503,-0.00469931866366617,-0.0163740511976867,-0.0173961176973534,-0.00993524478570452,-0.00847040163324726,-0.00395570208306868,-0.00380717838205056,0.0253577917344371,0.0259874982904861,0.00575492198520419,-0.00107549331718838,-0.00808894814470426
"26",26,0.0112359503488763,0.0103654795811005,-0.0132324486297548,0.00389695185641683,-0.00435608561533395,-0.0138363597710288,-0.00500079201990297,-0.00330849578239681,-0.0165045696205573,-0.0250488535666969,-0.0169168965360788,-0.00403196440969296,-0.00996597429363631,-0.00419878410384158,0.00112420530616377,0.0327488323913766,0.0246999264812942,0.00235986039064362,0.00058574712121512,-0.00883641737041939
"27",27,0.00916267675864278,0.00871340306871105,-0.0108225150842069,0.00283776058840495,-0.00535504685052099,-0.00958277002090777,-0.000141202950186586,-0.000471751255882885,-0.0121656373433858,-0.0205813746311054,-0.0130406598007414,-0.00408418493710307,-0.00926535282358863,-0.00230587974712067,0.00267659521474022,0.0263940637511619,0.0167199047001289,0.000379469430582465,-0.00140156493843703,-0.00569092600160675
"28",28,0.00904480590234714,0.012337272659022,-0.0135409479409669,0.00342520560077032,-0.00313516924650763,-0.0170136270193265,-0.00727094286428967,-0.00631804102300893,-0.0128123821791967,-0.0230781839972136,-0.0150461246320381,-0.00609021895409303,-0.00986419709090422,0.000111583641503106,-0.00161672726597585,0.0296151359501942,0.027084037366683,0.00176427124924242,-0.0034832743244221,-0.0111740299574259
"29",29,0.00725438197544772,0.00598917694131786,-0.00885057543256433,0.000495889114067044,0.00333940068121808,-0.0163994483896123,-0.00121573311527295,-0.0024370115033316,-0.00893047702716768,-0.0253222253707233,-0.0158440430412806,-0.00415774195252932,-0.00587750029861908,-0.00548976036676008,-0.00213003454874957,0.0264463672538147,0.0224415522806384,-0.00393199965071893,-0.00372050898334177,-0.00721282801806386
"30",30,0.00861303126431685,0.0092168239780025,-0.00558608140478879,0.00435547743199037,-0.00499821836156551,-0.0151835160735518,0.000369730631897761,-0.00110531054435956,-0.0111615046717356,-0.0227206137732335,-0.00990749475675207,-0.0067754155413631,-0.0139247979234032,-0.00149541944352199,-0.000109273528666841,0.0280214530898929,0.0220055122250823,0.00172550023531988,0.00544887414278568,-0.0089055267632369
"31",31,0.00895904213675594,0.00894129126356981,-0.00918883527072374,0.0020212140944468,-0.00431444533740557,-0.00790020058106353,-0.00408800533798208,-0.00498723415616314,-0.0086451805509298,-0.0159687756252551,-0.0166687040878635,-0.00837898332128357,-0.00764012111250043,0.00427448837876355,0.00115226396711962,0.0257066080443134,0.0206008317887387,0.00755461701753955,0.00230680914471514,-0.00600878793456813
"32",32,0.00862322203499444,0.00955032721888632,-0.0109733604479634,0.00410089523325305,0.00305695653804151,-0.0118792980355971,-0.00191817392571208,-0.00229202396468175,-0.00713066412565544,-0.0225218207360285,-0.0175254289373428,-0.00276881309217026,-0.0061236108660621,-0.00316964903007634,-0.00229530150049651,0.0255795735366539,0.023573117861858,-0.0012035046181757,-0.00128964477206513,-0.00435751340952282
"33",33,0.00823936912792849,0.0102486744030409,-0.0115742957731715,-0.00258077181029591,0.00215718307791427,-0.0153590961121183,-0.00146228492723081,-0.00258199426570884,-0.011355573681885,-0.0254980579883436,-0.0131797800147612,-0.00512469854999543,-0.00343917560409284,-0.00110139362195964,0.00198718085587011,0.0278679411730165,0.0204441620797168,-0.00477311387240196,-0.0021344081745838,-0.0085638586016656
"34",34,0.0132845817574922,0.0114321827311249,-0.00912197031301317,0.00134947719575141,-0.00210231862479204,-0.0152528976940922,-0.00457224327536573,-0.00197766289425658,-0.0094320303452174,-0.0221752789537382,-0.0118379356633926,-0.00375893598160428,-0.00689158338574183,-0.00527609551559256,0.000692478242784386,0.0291914653503614,0.0249561716334645,0.00211406806526643,-0.000749404450374132,-0.00991338451900439
"35",35,0.0109022832751147,0.0132895421893986,-0.0117829062481319,0.0113045694701079,-0.00618713597724593,-0.0135876301824678,-0.00427164810965472,0.000333696494614571,-0.0145100782046636,-0.0177550436546069,-0.0132366568466668,0.00120777316999657,-0.0158793394586177,-0.00160709144431706,-0.00532110569097997,0.0265564684648119,0.020076496977271,0.00629815901157402,0.00378050693575869,-0.0106774244171278
"36",36,0.00804973092018202,0.00711829295790764,-0.00834586518544102,-0.00218169548465554,-0.000474953145731775,-0.0131707719018499,0.00111415476401899,-0.0032313109074614,-0.00853448462896159,-0.0283877826589666,-0.0148224740219935,-0.00968875608456558,-0.00312797321148474,-0.00572021532251798,0.00248491925791808,0.0280920017426416,0.0258738660312115,-0.00136572098150359,-0.00505419523032094,-0.00655799707535316
"37",37,0.00751408566217789,0.00894477423916962,-0.00527042338997292,0.006757475606391,-0.00653338655988923,-0.00972351221189588,-0.00354519490659785,-0.00160160951512172,-0.0155487302231845,-0.0181157407115746,-0.00717403726653825,-0.00471436023131135,-0.0117864337675019,0.00412920608954281,-0.00195428061411244,0.0235354891222039,0.0158406895756257,0.000679765430178931,0.00122341425056587,-0.00636357910874984
"38",38,0.0136798757786941,0.0111730310198941,-0.00914804181432363,0.00480935235400201,-0.00362933551230293,-0.0116464481603541,-0.00284872411611586,-0.000292198769598814,-0.0140633525309883,-0.0210832775636586,-0.0136037007795796,-0.00483996345819054,-0.0104017768963653,-0.00292050549408731,-0.00218989953930797,0.0288334708056792,0.0223001787653183,0.00229603858771026,-0.00142043208580578,-0.00894551762749677
"39",39,0.0147882836486929,0.00600150475960903,-0.00647875419423812,-0.00119138047122888,0.00185911335585238,-0.013537573718136,0.000647239470201621,-0.00561883786694492,-0.00667743427368091,-0.0196471346799185,-0.0134898195008258,-0.00538049658651342,-0.00657911417312611,-0.00274649923901238,-0.00396675916536548,0.0231522653064607,0.0225952896561912,0.00149679438854717,-0.00119509982013708,-0.0085699497648358
"40",40,0.0127575304589892,0.00504705859118465,-0.0117496802984029,0.00374131394043938,0.003443612936882,-0.0151334848495313,0.00171948329339651,-0.000529719745796625,-0.00961470481485115,-0.0284498687107452,-0.0117682800965424,-0.00154098891300591,-0.00758000724648791,-0.00521653461990431,0.00139241401345981,0.0307109393367633,0.0226124776274309,-0.00441838423089575,-0.000742744920763478,-0.0104788855957121
"41",41,0.0062371314660241,0.0123692958246671,-0.0107756599829968,0.00490199601348154,-0.00595370827577093,-0.0086929472657457,-0.00707920838528436,-0.00396435112560926,-0.0137090482810073,-0.016903444228411,-0.0150132491708957,-0.00528902612744194,-0.00897695354134257,-0.000732639962325374,-0.00113792426179248,0.0256597448373777,0.0195675642733096,0.00597114054705703,-0.00135291134046489,-0.00358630624428067
"42",42,0.0133066427691172,0.0124840922884031,-0.0118667984798316,0.00393588148200799,-0.00330070433895216,-0.0127356539236886,-0.00203192553099045,0.000479363289824374,-0.0102886503280218,-0.0175090270066333,-0.0149684046867472,-0.00136435111835908,-0.0141157886228191,-0.00101989069759442,-0.00467655449684686,0.0303693644398323,0.0250774546754064,0.00256248367690932,-0.00171954063572732,-0.00884227361441997
"43",43,0.00918655300959251,0.00905180825104365,-0.00624655155182581,-0.00231064693712617,-0.000725636541529998,-0.0143939770912226,-0.000534778389283741,-0.00547231763653288,-0.0134545087457805,-0.0241148037764834,-0.0103799327112634,-0.00443253918462685,-0.00596647445753943,0.00275710426904217,0.00421821704665839,0.0263345843253751,0.0212001218329179,-0.0016025069951534,-0.000366589165821465,-0.00959798049770995
"44",44,0.0085012002713467,0.0102004670343729,-0.0126106198326319,0.00634642657112631,-0.00638999644010376,-0.0139431723332747,-0.00842214575779938,-0.00146665480054843,-0.0141897002365495,-0.0216965933505606,-0.0132971263121801,-0.003610767293813,-0.00871111048692533,-0.00307663023592557,-0.00282685595958098,0.0268338188502103,0.0229765674647339,0.00156581888307124,0.00161263796379291,-0.00899911266690284
"45",45,0.0111822050447931,0.0117594522062158,-0.0110825403038303,0.00544024803486176,-0.00438540637960682,-0.0150374564820782,-0.00431512387164565,0.00102188210105302,-0.0131166545563431,-0.0214643330449216,-0.0143427350643598,-0.00332020922659004,-0.0102195414819159,-0.00313304110122675,-0.00256789773887896,0.0303906495086914,0.0219163306401664,0.00302867822572132,0.000496174897199596,-0.0111962891813973
"46",46,0.00698753914554924,0.00817594260890228,-0.0084032710713125,0.000970885980378145,0.00465962219785203,-0.0125341716414059,-0.00179579893973004,-0.00290290866955247,-0.00872876727377238,-0.0263554959382862,-0.0103904942729201,-0.00260875362423394,-0.00110020803755036,-0.00387334373001673,-0.00049262726851435,0.02307953053305,0.0236859429374407,-0.00187671628922569,-0.0051299469062401,-0.00634559961026233
"47",47,0.00653142211213348,0.0100125734840391,-0.0119420827401287,0.00255656262991954,-0.00178840070216414,-0.0145339433648014,-0.00412993533634654,-0.00340729190120869,-0.0143063164085578,-0.0231855922667609,-0.0133902099062421,-0.00284287157478984,-0.00464056168996872,-0.00173716574669351,-3.79788399439581e-06,0.0277587627197709,0.0248550575598427,-0.00126257086567863,-0.00552421090264745,-0.00761971565204647
"48",48,0.0106969216464141,0.00805644616623908,-0.0142360716449482,0.00421816277603068,-0.00805568017121514,-0.0108529581688433,-0.00359374265253674,-0.00326762597352984,-0.0151471541312645,-0.0210801443340376,-0.0153248497997209,-0.00412667932554709,-0.005631258891984,-0.00499655718061229,0.00484906857463284,0.0285212555282973,0.0201351721109621,0.002048205632844,-0.0034454469335081,-0.00688492160373797
"49",49,0.0116064628129081,0.0149999107471329,-0.0123166335490906,0.00244060561060807,0.000545411353510429,-0.0123334824468537,-0.00459308012586161,-0.00130906239044851,-0.0116759604933858,-0.0226416915884084,-0.0210241061986686,-0.00800223232942355,-0.00847941151359837,-0.00230476160354544,-0.00191291353132533,0.0299453343602338,0.022436907479217,0.00343720937394792,-0.000965774613825754,-0.0058838107553485
"50",50,0.00632575240280859,0.00819259592241083,-0.00430533007834818,-0.00172580183155677,-0.00287408975627907,-0.0144417442192333,-0.00272486041762475,-0.00678332979663553,-0.0113795087150109,-0.020869354363367,-0.0114552685233219,-0.00760659946472398,-0.00306791991071677,-0.00129308955117525,-0.00129036646175722,0.0192048408985874,0.0204277100955574,0.00252959944060474,-0.00145324793770788,-0.00763305460264873
"51",51,0.01250115443918,0.0113348051587493,-0.00946081660545982,0.00444722895096331,-0.00409175553697931,-0.0127200866214199,-0.00579346955582897,-0.00590154849743328,-0.014720781898541,-0.0213533958167905,-0.0136138926204296,-0.00196607774955542,-0.010531262008189,-0.00102869513201091,-0.000368715640674064,0.0288040921105915,0.0216692576911699,0.0015306970009324,-0.00145430843900677,-0.00641992026173342
"52",52,0.0117030029166033,0.0122893717768623,-0.0085836786003772,0.00187827152999355,0.000319631158231117,-0.0188460500514137,-0.000830052573907782,-0.00187311825482099,-0.00592740309701245,-0.0236480344858047,-0.0135503355422763,-0.00462071866662149,-0.00835301974905447,-0.00581086611714199,-0.00482778667259264,0.0257133670046379,0.0271902546402393,-7.47773891840622e-05,-0.000910215491994012,-0.0124997680004244
"53",53,0.0073626968832677,0.00833956847536679,-0.010480129111807,0.00697912532823496,0.00104856700029269,-0.0103527565485584,-0.00580513372108523,-0.00136883495765746,-0.0108154350863137,-0.0199363081391866,-0.0147683144334703,-0.00200783403080065,-0.0025671703309726,0.00102068291315612,-0.00595158757372361,0.0240332758461351,0.0201277116274764,0.00310677299582462,0.00192774765788045,-0.00353027956422072
"54",54,0.0122875459910709,0.00838302517320668,-0.00964395661587207,-8.43452480310197e-05,-6.95729547845485e-05,-0.0139421299179456,-0.00115484090095207,-0.000913671089187712,-0.00857113281381387,-0.0286296430618978,-0.0147325786731647,-0.00742392654275668,-0.00876375302110999,-0.00879585921858386,0.00286559225593709,0.0308244626751531,0.0240388833845116,-0.000319892659350921,0.000256179992888078,-0.00738448721516664
"55",55,0.0111839826500465,0.00983371454669921,-0.0112140553618876,0.00561883093743614,-0.00299673804090216,-0.0140340373535147,-0.00564649358507383,-0.000964227775577132,-0.0150907670397477,-0.0205101006482827,-0.0134570295897815,-0.00341240866986345,-0.0123980825339079,-0.00356523216507339,-0.00235341506720602,0.0291376098470336,0.0214921794991567,0.000924595266518482,-0.00123972110274448,-0.00573277144959617
"56",56,0.0142554182866651,0.00978107538321192,-0.00307504977849666,-0.00148057306972474,0.00123570569772324,-0.0120118136193169,0.00163697737529881,-0.00759663520833262,-0.00915514788903061,-0.022635954772838,-0.0129424358358297,-0.00847270828901657,-0.0112225908340946,0.000884129988368301,-0.000585410099374811,0.0252198634214572,0.0241896068093665,0.00680355772829655,0.00170719512663585,-0.00937955756910159
"57",57,0.0119183568666152,0.0136000379477576,-0.0126639780166927,0.0036226467935462,-0.0055287945273139,-0.0145016447535398,-0.00422710629231243,-0.000950984159461344,-0.0115693821414,-0.0224212373367538,-0.0166198669094906,-0.00534607725836113,-0.0100014888934138,-0.00496606824270692,-0.00169943504314868,0.0292930727383696,0.0255725095519929,0.0026599413938593,-0.00106603323737335,-0.011745439733127
"58",58,0.0059617020749629,0.012722869904574,-0.00530035429707169,0.00482835589547925,-0.00593368368361912,-0.0133916763001403,-0.00459888681585034,-0.00588666974228709,-0.0136468398999829,-0.0155315556535567,-0.0115355387007159,-0.00214514398576081,-0.0105247053169602,0.00421109522819009,-0.00149550163192099,0.0206618709411961,0.0200081799470627,0.00325650567820382,-0.000378983334035939,-0.00466114681700783
"59",59,0.0113434191733359,0.0120165251200333,-0.00577603454485612,0.00290502130688966,-0.00292860401316045,-0.0128809969414228,-0.00250361531305418,-0.00179528960425539,-0.0113415743690402,-0.022193440211517,-0.0140403994298242,-0.00456488616315764,-0.0120526824764478,-0.00161673172069356,-0.00180242015142824,0.0240417787902259,0.0228357984273628,0.00285583874187883,-0.000188944936982042,-0.00743024463588029
"60",60,0.00590553695017542,0.0104986290539197,-0.00723466479576184,0.00162352061809987,-0.0010922023879398,-0.0106841012771475,-0.00384004431437385,-0.00646171339726618,-0.0112141413058064,-0.0224246296281334,-0.0113132070711696,-0.00894180583462523,-0.00657393028142156,0.000704926172599751,-0.00118988926902602,0.0232530125901009,0.0204938154456724,0.000519188215916794,0.000298235536833778,-0.00677233067688867
"61",61,0.00952586448830852,0.0118765781817964,-0.00678705898836826,0.00674430006114725,-0.00134039949732871,-0.00875382710623965,-0.00310393000244236,-0.000973990601102428,-0.00924172728860552,-0.0163286559693003,-0.0141381972402553,-0.00416908213202434,-0.010830405330433,0.00101375984728257,-0.00474888193289567,0.0228388510020717,0.0215695590392241,0.00373722599410295,0.00114778927376886,-0.00549027657629867
"62",62,0.0133456909355486,0.00749909369464266,-0.0045037229030208,0.00208423717484673,0.00307376933566778,-0.00991858470804414,0.00253863993936574,-0.00325102323628617,-0.00897301535184954,-0.0254237201363878,-0.0114079453336952,-0.00510960676005276,-0.00984413229456482,-0.0042039948826937,-0.000698657018741546,0.0229432922484052,0.0236647759540758,-0.00015586067647897,0.00140327147732039,-0.00862165852269012
"63",63,0.0115720490703978,0.0135361055360015,-0.0143437980203531,0.00365981960808008,-0.000313020145208272,-0.0124565016495069,-0.00507085081319479,-0.000900633115487576,-0.0117672495109539,-0.0242800790555195,-0.0190599524842457,-0.00453972016294327,-0.00727391900460475,-0.00302159597794406,-0.0038592025999882,0.0296997299699421,0.0230233445189165,-0.00048455069930926,-0.00425393605649506,-0.00691375857527152
"64",64,0.00366223111499458,0.0123621221156692,-0.00927203352756426,0.00366632219817664,-0.00611555978199824,-0.0152196976893572,-0.00904994995442351,-0.00950565836192044,-0.0209310152420561,-0.0238256540636556,-0.0132027685735558,-0.00684530217996113,-0.0123575374432277,0.00476914157321054,-0.00342963951051411,0.0243658297856461,0.0227108679210962,0.00241929594624623,0.00206105980330472,-0.00889294974949441
"65",65,0.0121791577110109,0.0123914741350686,-0.0122941168683646,0.0027680716317873,-0.00157559866137037,-0.0133788512863153,-0.0015428713948818,-0.000942389460314204,-0.0097775586277162,-0.0249968113214409,-0.0148252403428265,-0.00412068759695763,-0.00615413841837752,-0.00743544482290273,-0.000215165070739317,0.0300601082997877,0.0235484135884869,0.0019223553124242,-0.00312181050882094,-0.00910819069166813
"66",66,0.00994326699380044,0.00694418836302297,-0.00817991979916219,0.00279044296566479,-0.00278543788662901,-0.0127430528939386,0.000945617052260736,0.000600308367248765,-0.00664239824746405,-0.0194914404960619,-0.0118610682370221,-0.00306688694897105,-0.00826386317667611,-0.00455431388903819,-0.00110569107311758,0.024786361397767,0.0197236772309142,0.00233493164273006,0.000705700719345775,-0.0058578719126003
"67",67,0.0114394045750157,0.00932927430446542,-0.00960583007043551,0.0028822075444427,0.00444591718489251,-0.00868545962299135,-0.00402633369909441,0.000849505054306653,-0.0104279118796864,-0.0201460638272168,-0.0164540685027693,-0.00517664616855254,-0.00482095893371287,-0.00332342428383163,-0.00617899070034715,0.021695426651617,0.0181629505114348,-0.00166984870422053,-0.00399342760649952,-0.00460683594775982
"68",68,0.00846271778727071,0.0119459677588889,-0.00800508548447154,0.00573876880785437,-0.00133221130232941,-0.0122312315909282,-0.00526221613239129,-0.00313550434204452,-0.0142567858937349,-0.0208639951420689,-0.0132276876913635,-0.00328483763939267,-0.0110320332325461,0.00218342326450023,-0.00165489044783877,0.0239381279105973,0.021392849878558,0.000727938516164346,0.00268536578658618,-0.00876757954687234
